Subject Catalog Nbr 	Title	Instructors  	Term 	Term Code 	Cross- listed	A+	A	A-	B+	B	B-	C+	C	C-	D+	D	D-	F	P	NP	S	U	I	W	-	Total
PSYC 122	Science of Learning	Hannah Hausman	2021 Winter Quarter	2210	N	36	12	4	1	3			1					1	2	1						61
PSYC 129	Learning and Memory	Jeremy Yamashiro	2021 Winter Quarter	2210	N		93	8	4	2	1	2	1	1				1	8					2		123
PSYC 138	Programming CogSci	Travis L Seymour	2021 Winter Quarter	2210	N	2	7	5	4	1		2	3					1		3				1		29
PSYC 138M	Matlab for Cog Sci	Jason Michel Samaha; Nicolas Davidenko	2021 Winter Quarter	2210	N	16	10	8	7	3	3	3		1				1	5							57
PSYC 139G	Eye-tracking	Liv J Hoversten	2021 Winter Quarter	2210	N	2	7	5		8	4								6	1						33
PSYC 139H	Weird Science	Jean E Fox Tree	2021 Winter Quarter	2210	N		15	5	2	2			1						4					1		30
PSYC 147A	Psych and Law	Craig W Haney	2021 Winter Quarter	2210	Y	36	66	11	16	7	4		1	1				4	16					4		166
PSYC 149	Community Psych	Robert D Majzler	2021 Winter Quarter	2210	N	2	79	19	6	5		1	1						6	1						120
PSYC 159I	Psyc of Immigration	Saskias Casanova	2021 Winter Quarter	2210	N	1	26	1		2										2						32
PSYC 159J	Soc Psych Soc Jus	Heather E Bullock	2021 Winter Quarter	2210	N		9	7	8	2								1	3							30
PSYC 167	Clinical Psychology	Andrea Cook	2021 Winter Quarter	2210	N	14	52	25	4	10	2	3	1	2		1			4	2				1		121
PSYC 172	Health Psychology	Andrea Cook	2021 Winter Quarter	2210	N	12	59	22	10	9	2	3		1						1				1		120
PSYC 181	Psych Data Analysis	Kimberly Sue Cardilla	2021 Winter Quarter	2210	N	3	76	19	5	6	5	2	2					1	5	1				1		126
PSYC 182	Qual Reserch Methods	Robert D Majzler	2021 Winter Quarter	2210	N	4	29	7	2	1		1						1	3	1						49
SOCY 3B	Statistical Methods	Juan Pedroza	2021 Winter Quarter	2210	N	3	16	7	9	9	6	2	3			2		2	5	1						65
SOCY 10	Issues/Prblms In Am	James Battle	2021 Winter Quarter	2210	N	37	31	17	15	20	8	3	3	1				3	12	5				5		160
SOCY 105A	Classical Soc Theor	Megan Bethany McNamara	2021 Winter Quarter	2210	N	12	50	17	7	7	2	3	3	1		1		8	6	5				4		126
SOCY 105B	Contem Soc Theory	Lindsey Lehmann Dillon	2021 Winter Quarter	2210	N	25	54	36	3	14	3	2	1					2	7							147
SOCY 107A	Tech for Change	Juhee Kang	2021 Winter Quarter	2210	N		23	8	1		1								1							34
SOCY 118	Popular Music	Joseph Klett	2021 Winter Quarter	2210	N		51	5	1										2							59
SOCY 123	Global STS	Jaimie Morse	2021 Winter Quarter	2210	N		9		1	1	2							1	2	1				1		18
SOCY 128M	IntlLaw/GlobJustice	Hiroshi Fukurai	2021 Winter Quarter	2210	Y	3	8	4	1										2							18
SOCY 135	Healing Justice	Naya Jones	2021 Winter Quarter	2210	N	7	6	2	2	2	2		3	3					3	2				1		33
SOCY 168	Social Justice	Megan Sara McDrew	2021 Winter Quarter	2210	N	26	9	5	4		1		2					1	1							49
SOCY 170P	Poli Econ of Race	Camilla Hawthorne	2021 Winter Quarter	2210	N		31	3	1	1			2											1		39
SOCY 177	Urban Sociology	Hillary Angelo	2021 Winter Quarter	2210	N	11	20	4	2	1									1	1						40
SOCY 178	Social Problems	Derrick Lamarr Jones	2021 Winter Quarter	2210	N		4	6	5	10	6	1						2	8	1				2		45
SOCY 178T	Spec Topics in Soc	Joseph Klett	2021 Winter Quarter	2210	N		15	15	1	5	3							2	1							42
SOCY 196S	Senior Seminar	James Battle	2021 Winter Quarter	2210	N	2	5	3																		10
SOCY 196S	Senior Seminar	Jennifer E Reardon	2021 Winter Quarter	2210	N	1	10	1	3	1																16
SOCY 196S	Senior Seminar	Naya Jones	2021 Winter Quarter	2210	N	2	8	2	1		1	1	1	1												17
SPAN 1	Spanish: First Year	Stephanie L Lain	2021 Winter Quarter	2210	N	2	5		1	2	2								1							13
SPAN 1	Spanish: First Year	Stephanie L Lain	2021 Winter Quarter	2210	N	3	6	5	2		1		1					1		1	1					21
SPAN 2	Spanish: First Year	Edith Leni	2021 Winter Quarter	2210	N	11	5	3	1	2	1			2					1		1					27
SPAN 2	Spanish: First Year	Edith Leni	2021 Winter Quarter	2210	N	3	11	7	1			1					1		1	1	1					27
SPAN 2	Spanish: First Year	Javier Fernandez Aguera	2021 Winter Quarter	2210	N		6			2	1	1	1			1		2	1							15
SPAN 3	Spanish: First Year	Carolina Castillo Trelles	2021 Winter Quarter	2210	N	23	1	1	1															1		27
SPAN 3	Spanish: First Year	Carolina Castillo Trelles	2021 Winter Quarter	2210	N	22		1													1					24
SPAN 4	Spanish: Second Year	Byron A Barahona	2021 Winter Quarter	2210	N		6	11	4	1	2							1	2							27
SPAN 4	Spanish: Second Year	Byron A Barahona	2021 Winter Quarter	2210	N		5	6	1	2	2							1	1		1					19
SPAN 4	Spanish: Second Year	Javier Fernandez Aguera	2021 Winter Quarter	2210	N	5	16	1		1	2								1							26
SPAN 5	Spanish: Second Year	Ariel A Perez	2021 Winter Quarter	2210	N	1	4	5	2		1								3							16
SPAN 5M	Medical Spanish	Stephanie L Lain	2021 Winter Quarter	2210	N	7	16	1	2		1															27
SPAN 6	Spanish: Second Year	Carolina Castillo Trelles	2021 Winter Quarter	2210	N	19	1			1																21
SPAN 150	Intro Hispanic Ling	Mark Amengual	2021 Winter Quarter	2210	N	1	4	7	4	8	1	1	4						1							31
SPAN 153	Span as Second Lang	Eve C Zyzik	2021 Winter Quarter	2210	N	3	4	1	2	3	1		1													15
SPAN 156A	LatinAmer Cinema	Byron A Barahona	2021 Winter Quarter	2210	N		3	7	5	1								1	2							19
SPHS 5	SpanHeritageSpeakers	Edith Leni	2021 Winter Quarter	2210	N	1	5	2	2	1	1	1							1							14
SPHS 5	SpanHeritageSpeakers	Ariel A Perez	2021 Winter Quarter	2210	N		2	1		3	1	1	2						1							11
STAT 5	Statistics	Alexander Manjit Pearson	2021 Winter Quarter	2210	N	24	23	22	25	25	15	13	15	6				18	34	11	1			6		238
STAT 5	Statistics	Jonathan Rice Katznelson	2021 Winter Quarter	2210	N	25	37	15	21	22	10	11	16	4		8		20	25	14				4		232
STAT 7	StatMthdsBio/Env/Hlth	Claudia Andrea Wehrhahn Cortes	2021 Winter Quarter	2210	N	15	27	15	13	2	6	5	4	1		1		2	7					2		100
STAT 7	StatMthdsBio/Env/Hlth	Bruno Silva Mendes	2021 Winter Quarter	2210	N		6	26	34	1	1		1			2			5					1		77
STAT 7L	StatMthdsBioEnvHlthLab	Arthur Lui	2021 Winter Quarter	2210	N		79			8			1			3		1	2	1				2		97
STAT 7L	StatMthdsBioEnvHlthLab	Rene Gutierrez Marquez	2021 Winter Quarter	2210	N		62			6			3			1		5						1		78
STAT 80A	Gambling and Gaming	Jonathan Woody	2021 Winter Quarter	2210	N	7	18	1	3	4	2	1	3		1		1		14	1				2		58
STAT 131	Intro Prob Theory	Raquel Prado	2021 Winter Quarter	2210	N	8	9	9	17	11	17	19	24	7		1		8	9	3				14		156
STAT 132	Class/BayesianInfer	Athanasios Kottas	2021 Winter Quarter	2210	N		3	5	2	4	3	3	8			3		1	13	9				5		59
STAT 206	Applied Bayesian	David Draper	2021 Winter Quarter	2210	N	47	9	8	8	1	4	2	1					7	3	1	1			1		93
STAT 226	Spatial Statistics	Bruno Sanso	2021 Winter Quarter	2210	N			1													12	1				14
STEV 2	Self and Society 2	Zeb Rifaqat	2021 Winter Quarter	2210	N	7	5	6	1	2	4		1					1								27
STEV 2	Self and Society 2	Kevin D MacClaren	2021 Winter Quarter	2210	N		17	6	2									1								26
STEV 2	Self and Society 2	Jessica Alida Samuels	2021 Winter Quarter	2210	N	1	16	3	2				2					2	1					1		28
STEV 2	Self and Society 2	Geoffrey Michael Childers	2021 Winter Quarter	2210	N	3	8	6	6	2		1						1	1							28
STEV 2	Self and Society 2	Geoffrey Michael Childers	2021 Winter Quarter	2210	N	3	9	5	3	2		2	1						1	1						27
STEV 2	Self and Society 2	Edward Harold Kehler	2021 Winter Quarter	2210	N	1	5	6		10	2	2						1		1						28
STEV 2	Self and Society 2	Edward Harold Kehler	2021 Winter Quarter	2210	N		4	9	5	4	2		2						1							27
STEV 2	Self and Society 2	Caren Elise Camblin	2021 Winter Quarter	2210	N	5	19	2		2																28
STEV 2	Self and Society 2	Jessica Alida Samuels	2021 Winter Quarter	2210	N	1	15	7	4				1													28
STEV 2	Self and Society 2	Kiva Rafael Silver	2021 Winter Quarter	2210	N	1	11	5	1	3	3		1					1	1					1		28
STEV 2	Self and Society 2	Kevin D MacClaren	2021 Winter Quarter	2210	N		14	6	1	3	1		2						1	1						29
STEV 2	Self and Society 2	Zeb Rifaqat	2021 Winter Quarter	2210	N	3	9	6	2	2	2	1	1		1				1							28
STEV 2	Self and Society 2	Caren Elise Camblin	2021 Winter Quarter	2210	N	3	24		1	2																30
STEV 2	Self and Society 2	Abigail Heald	2021 Winter Quarter	2210	N		5	7	7	1	1	1	1					1	2					2		28
STEV 26	Navigate University	Jessica Alida Samuels	2021 Winter Quarter	2210	N	2	33	4	5	3		1	1					1								50
STEV 43	Nationalism Today	Kiva Rafael Silver	2021 Winter Quarter	2210	N	3	6	4	2		1								4	1						21
STEV 96	Peer Tutoring	Sharon Teresa Castro	2021 Winter Quarter	2210	N	5	6		3										4	1						19
THEA 55A	Barnstorm	David Lee Cuthbert	2021 Winter Quarter	2210	N	6	5					1														12
THEA 55B	Barnstorm Lab	David Lee Cuthbert	2021 Winter Quarter	2210	N	9	16			2									1							28
THEA 61B	Drama to Modern Age	M. Joshua Karter	2021 Winter Quarter	2210	N	12	27	20	15	7	1	1	2					1	14	2				1		103
THEA 80C	Monsters	Michael M. Chemers	2021 Winter Quarter	2210	N	3	44	47	28	47	9	6	5	5	1	2		3	42	5		1		4		252
THEA 80P	Pixar	Kamela B. Portuges	2021 Winter Quarter	2210	N	75	134	38	14	2	3	2						4	12					4		288
THEA 80Y	Amricn Msicl Thea	Kate Edmunds	2021 Winter Quarter	2210	N		21											1	1					1		24
THEA 116A	Hist Cloth & Costum	Clint Ramos	2021 Winter Quarter	2210	N	11	21	13	6	6		1	1					2	3	2				5		71
THEA 117A	Adv Costume Const	Clint Ramos	2021 Winter Quarter	2210	N		3	2	2		1		2						3					1		14
THEA 121	Acting Studio II	Daniel Scheie	2021 Winter Quarter	2210	N	3	10																			13
THEA 124	Movement Performers	Patricia M Gallagher	2021 Winter Quarter	2210	N	4	16		1										2							23
THEA 139	Random:With Purpose	Cynthia Ling Lee	2021 Winter Quarter	2210	N		37	1	2				1						1							42
THEA 165	Dance Modernism	Cynthia Ling Lee	2021 Winter Quarter	2210	N	1	7	2	1				1					1	2							15
UCDC 194A	UCDC InternResearch	Helen Shapiro	2021 Winter Quarter	2210	N		5	3	3																	11
WRIT 1	Intro to Comp	Margaret Crane Amis	2021 Winter Quarter	2210	N		5	2	4	4	3			1	1											20
WRIT 1	Intro to Comp	Margaret Crane Amis	2021 Winter Quarter	2210	N		5	2	3	3		2		1			1			2				1		20
WRIT 1	Intro to Comp	Sondra Maria Archimedes	2021 Winter Quarter	2210	N		16	3								1										20
WRIT 1	Intro to Comp	Sondra Maria Archimedes	2021 Winter Quarter	2210	N	2	13	4																		19
WRIT 1	Intro to Comp	Derede L Arthur	2021 Winter Quarter	2210	N	3	7	7		1	2															20
WRIT 1	Intro to Comp	Derede L Arthur	2021 Winter Quarter	2210	N	2	14	2			1															19
WRIT 1	Intro to Comp	Derede L Arthur	2021 Winter Quarter	2210	N	3	12				1					1			2							19
WRIT 1	Intro to Comp	Mark Baker	2021 Winter Quarter	2210	N		7	5	5	1			1							1						20
WRIT 1	Intro to Comp	Mark Baker	2021 Winter Quarter	2210	N		7	4	4	1			3						1							20
WRIT 1	Intro to Comp	Gail Abel Brenner	2021 Winter Quarter	2210	N	2	2	3	1	5								2		2						17
WRIT 1	Intro to Comp	Steven John Coulter	2021 Winter Quarter	2210	N	2	6	1	2	2	2	2	2					1								20
WRIT 1	Intro to Comp	Steven John Coulter	2021 Winter Quarter	2210	N	4	3	4	3	3	1								2							20
WRIT 1	Intro to Comp	Shannon J Cummings	2021 Winter Quarter	2210	N		10			1	1		1					1	4							18
WRIT 1	Intro to Comp	Shannon J Cummings	2021 Winter Quarter	2210	N	2	12											1		2				1		18
WRIT 1	Intro to Comp	Shannon J Cummings	2021 Winter Quarter	2210	N		11			3								1		1				1		17
WRIT 1	Intro to Comp	Ray L Daniels	2021 Winter Quarter	2210	N		8		2	4		1					1									16
WRIT 1	Intro to Comp	Ray L Daniels	2021 Winter Quarter	2210	N		4		3	7		2												2		18
WRIT 1	Intro to Comp	Jessie Dubreuil	2021 Winter Quarter	2210	N		2	4	9	1									4							20
WRIT 1	Intro to Comp	Jessie Dubreuil	2021 Winter Quarter	2210	N		3	6	4									1	1	2						17
WRIT 1	Intro to Comp	Dina El Dessouky	2021 Winter Quarter	2210	N		2	3	5	4	1	1	1						1							18
WRIT 1	Intro to Comp	Lara Ramos Galas	2021 Winter Quarter	2210	N	5	3	6	4	2																20
WRIT 1	Intro to Comp	Lara Ramos Galas	2021 Winter Quarter	2210	N		3	7	2	6	1			1												20
WRIT 1	Intro to Comp	Joy Anna Hagen	2021 Winter Quarter	2210	N		15			1									3					1		20
WRIT 1	Intro to Comp	Joy Anna Hagen	2021 Winter Quarter	2210	N		12	2		1								1	2							18
WRIT 1	Intro to Comp	Erica Louise Halk	2021 Winter Quarter	2210	N	3	3		2	2	2	1	1						6							20
WRIT 1	Intro to Comp	Erica Louise Halk	2021 Winter Quarter	2210	N	1	5	2	3	2	1	1	1						2	2						20
WRIT 1	Intro to Comp	Roxanne P Hamilton	2021 Winter Quarter	2210	N		1	4	4	3	3							1	1							17
WRIT 1	Intro to Comp	Roxanne P Hamilton	2021 Winter Quarter	2210	N		5	1	7	2	1		1											2		19
WRIT 1	Intro to Comp	Robin Y King	2021 Winter Quarter	2210	N		1	1	5	7	3													1		18
WRIT 1	Intro to Comp	Kathryn McQueen	2021 Winter Quarter	2210	N		5	9	5																	19
WRIT 1	Intro to Comp	Lindsay Elizabeth Knisely	2021 Winter Quarter	2210	N		8	7	1	2	1															19
WRIT 1	Intro to Comp	Madeline M Lane	2021 Winter Quarter	2210	N	1	5	7	1	1									4							19
WRIT 1	Intro to Comp	Ingrid B Moody	2021 Winter Quarter	2210	N		5	5	5	1			1	1						1						19
WRIT 1	Intro to Comp	Ingrid B Moody	2021 Winter Quarter	2210	N		12	2	2	1		1	1	1												20
WRIT 1	Intro to Comp	Toby H Loeffler	2021 Winter Quarter	2210	N		6	4		3			1	2					3							19
WRIT 1	Intro to Comp	Toby H Loeffler	2021 Winter Quarter	2210	N		7	2	5		1							2								17
WRIT 1	Intro to Comp	Philip M Longo	2021 Winter Quarter	2210	N		10	4				1					1	2						1		19
WRIT 1	Intro to Comp	Brij D Lunine	2021 Winter Quarter	2210	N		14	1	1	1	1								2							20
WRIT 1	Intro to Comp	Brij D Lunine	2021 Winter Quarter	2210	N		18												2							20
WRIT 1	Intro to Comp	Sarah Michals	2021 Winter Quarter	2210	N		14			4									1							19
WRIT 1	Intro to Comp	Ellen Spencer Newberry	2021 Winter Quarter	2210	N		8	4	1	2	1		1			1										18
WRIT 1	Intro to Comp	Ellen Spencer Newberry	2021 Winter Quarter	2210	N		7	1		3	2		1						1	1						16
WRIT 1	Intro to Comp	Sarah-Hope Parmeter	2021 Winter Quarter	2210	N		5	6	3	2	1						1									18
WRIT 1	Intro to Comp	Sarah-Hope Parmeter	2021 Winter Quarter	2210	N			7	2		4	2	1					1								17
WRIT 1	Intro to Comp	Daniel Gordon Pearce	2021 Winter Quarter	2210	N		5	9	4																	18
WRIT 1	Intro to Comp	Daniel Gordon Pearce	2021 Winter Quarter	2210	N		1	13	5																	19
WRIT 1	Intro to Comp	Nirshan Rex-Boniface Perera	2021 Winter Quarter	2210	N		12	2	2	2			1					1								20
WRIT 1	Intro to Comp	Nirshan Rex-Boniface Perera	2021 Winter Quarter	2210	N		10	2	5	1																18
WRIT 1	Intro to Comp	Nirshan Rex-Boniface Perera	2021 Winter Quarter	2210	N		15	2	1	2																20
WRIT 1	Intro to Comp	Annalisa Rava	2021 Winter Quarter	2210	N		4	1	1	2	1	3	1	3					1					2		19
WRIT 1	Intro to Comp	Annalisa Rava	2021 Winter Quarter	2210	N		3	2	4	2	1	1		1					2					1		17
WRIT 1	Intro to Comp	Brenda Samantha Sanfilippo	2021 Winter Quarter	2210	N	2	4	2	1	3	1	3	1					1								18
WRIT 1	Intro to Comp	Brenda Samantha Sanfilippo	2021 Winter Quarter	2210	N	5	2	3	3	1	2	1	1					1								19
WRIT 1	Intro to Comp	Lisa Ann Schilz	2021 Winter Quarter	2210	N		9	7	2	1																19
WRIT 1	Intro to Comp	Lisa Ann Schilz	2021 Winter Quarter	2210	N		6	12	1			1														20
WRIT 1	Intro to Comp	Heather M Shearer	2021 Winter Quarter	2210	N		3	3	4	2	2			4										1		19
WRIT 1	Intro to Comp	Heather M Shearer	2021 Winter Quarter	2210	N		5	3		4	1	2		1		1										17
WRIT 1	Intro to Comp	Denise Silva	2021 Winter Quarter	2210	N		2	1	2	5	3			1				2						1		17
WRIT 1	Intro to Comp	Denise Silva	2021 Winter Quarter	2210	N		2	1	2	1	3	4		1		1			2	1						18
WRIT 1	Intro to Comp	Terry L Terhaar	2021 Winter Quarter	2210	N		2	2	4	4	1			3					1	2						19
WRIT 1	Intro to Comp	D David Thorn	2021 Winter Quarter	2210	N		2	5	6	5	1			1												20
WRIT 1	Intro to Comp	D David Thorn	2021 Winter Quarter	2210	N		3	7	2	5						1										18
WRIT 1	Intro to Comp	Amy Vidali	2021 Winter Quarter	2210	N			7	7	6																20
WRIT 1	Intro to Comp	Tiffany Lynn Wong	2021 Winter Quarter	2210	N	1	9	2	1	4	1															18
WRIT 1	Intro to Comp	Tiffany Lynn Wong	2021 Winter Quarter	2210	N		6	1		2		1	1	3					1							15
WRIT 1	Intro to Comp	Kathryn McQueen	2021 Winter Quarter	2210	N		1	11	2	6																20
WRIT 1	Intro to Comp	Robin Y King	2021 Winter Quarter	2210	N		1	3	3	6	2	2												1		18
WRIT 1	Intro to Comp	Andrea Yolande Seeger	2021 Winter Quarter	2210	N		10			2	3		2						1							18
WRIT 1	Intro to Comp	Kae Roybal	2021 Winter Quarter	2210	N	2	4	3	1		2	1	1					1		1						16
WRIT 1	Intro to Comp	Kae Roybal	2021 Winter Quarter	2210	N	5	4	3		1		1						1								15
WRIT 1	Intro to Comp	Elizabeth S Abrams	2021 Winter Quarter	2210	N		7	2	4	1	1	1						1								17
WRIT 1	Intro to Comp	Ray L Daniels	2021 Winter Quarter	2210	N		3		2	7	1		1			1		1								16
WRIT 1	Intro to Comp	Brenda Samantha Sanfilippo	2021 Winter Quarter	2210	N	1	1	3	3	2	1			2										1		14
WRIT 1	Intro to Comp	Joy Anna Hagen	2021 Winter Quarter	2210	N		6	1		2				1		2		1		2				1		16
WRIT 1	Intro to Comp	Steven John Coulter	2021 Winter Quarter	2210	N	1	3	1	4	3	1							1	2	1						17
WRIT 1	Intro to Comp	Brij D Lunine	2021 Winter Quarter	2210	N		4	6	3	2				2						1						18
WRIT 1	Intro to Comp	Ellen Spencer Newberry	2021 Winter Quarter	2210	N		9	1		1	1		3													15
WRIT 1	Intro to Comp	Lara Ramos Galas	2021 Winter Quarter	2210	N		3				4	4	3			1				1						16
WRIT 1E	Intro to Comp	Maria Cecilia Herrera Astua	2021 Winter Quarter	2210	N		6	14																		20
WRIT 1E	Intro to Comp	Maria Cecilia Herrera Astua	2021 Winter Quarter	2210	N		9		5									1	2							17
WRIT 1E	Intro to Comp	Madeline M Lane	2021 Winter Quarter	2210	N		1	1	4	2									10	1						19
WRIT 1E	Intro to Comp	Madeline M Lane	2021 Winter Quarter	2210	N		3	5	4	1									6	1						20
WRIT 1E	Intro to Comp	Maria Cecilia Herrera Astua	2021 Winter Quarter	2210	N		8										1	4		4						17
WRIT 2	Rhetoric & Inquiry	Anthony Sebastian Breakspear	2021 Winter Quarter	2210	N		11	2	2	2	1								1							19
WRIT 2	Rhetoric & Inquiry	Anthony Sebastian Breakspear	2021 Winter Quarter	2210	N		10	5		1									2							18
WRIT 2	Rhetoric & Inquiry	Jack William Davies	2021 Winter Quarter	2210	N		6	8	6	1	1								3							25
WRIT 2	Rhetoric & Inquiry	James Jackson	2021 Winter Quarter	2210	N	2	10	3	1										8							24
WRIT 2	Rhetoric & Inquiry	Daniel McKenna Joesten	2021 Winter Quarter	2210	N		22	1			1							1								25
WRIT 2	Rhetoric & Inquiry	Kylie Alisa Kenner	2021 Winter Quarter	2210	N		6	9	3	2	2								1	1						24
WRIT 2	Rhetoric & Inquiry	Taylor Joy Kirsch	2021 Winter Quarter	2210	N		13	4	1	1				1					1	2						23
WRIT 2	Rhetoric & Inquiry	Bettina Osborne	2021 Winter Quarter	2210	N	10	9	3	1										2							25
WRIT 2	Rhetoric & Inquiry	Bettina Osborne	2021 Winter Quarter	2210	N	10	10	1	1																	22
WRIT 2	Rhetoric & Inquiry	Michele Bigley	2021 Winter Quarter	2210	N		3	7	2	1		1	2					1	8							25
WRIT 2	Rhetoric & Inquiry	Adria Patthoff	2021 Winter Quarter	2210	N		15	4	2	1	1							1								24
WRIT 2	Rhetoric & Inquiry	Tara Nicole Thomas	2021 Winter Quarter	2210	N		4	5	5	7			3						1							25
WRIT 2H	Rhetoric/InquiryHonors	Philip M Longo	2021 Winter Quarter	2210	N		14	3			1									1						19
WRIT 26	Writing About Lang	Kimberly A. Helmer	2021 Winter Quarter	2210	N	2	4	2	1	3		2	2													16
WRIT 26	Writing About Lang	Kimberly A. Helmer	2021 Winter Quarter	2210	N	2	14	2				1						1								20
