Subject Catalog Nbr 	Title	Instructors  	Term 	Term Code 	Cross- listed	A+	A	A-	B+	B	B-	C+	C	C-	D+	D	D-	F	P	NP	S	U	I	W	-	Total
THEA 116A	Hist Cloth & Costum	Pamela Rodriguez-Montero	2022 Spring Quarter	2222	N	15	11	2					2					3	2	3				2		40
THEA 121	Acting Studio II	Patricia M Gallagher	2022 Spring Quarter	2222	N	7	5											1								13
THEA 126M	Meisner Technique	Gregory J Fritsch	2022 Spring Quarter	2222	N	4	9																			13
THEA 141	Play Direct Studio	Marianne Weems	2022 Spring Quarter	2222	N	1	8	1																		10
THEA 151	Stdy Perform Drama	Marianne Weems	2022 Spring Quarter	2222	N		17												1	1						19
THEA 160	Dramatic Theories	Michael M. Chemers	2022 Spring Quarter	2222	N	14	9	6		1	1		4			2		4	1	1						43
THEA 161Q	Queer Theatricks	John L Fisher	2022 Spring Quarter	2222	N	8	20	7	1										1							37
THEA 167	AfricanistAesthetics	Shamell Andria Bell	2022 Spring Quarter	2222	N	11	8	3										2								24
TIM 50	Business Inf System	Reuben D Domike	2022 Spring Quarter	2222	N		24	31	29	23	8	2		1		1	1	1	2							123
TIM 58	Analysis And Design	Inderjeet Singh	2022 Spring Quarter	2222	N	1	11	13		3									1							29
TIM 80C	Starting New Tech	Subhas Desa	2022 Spring Quarter	2222	N	5	9	2	2				1					2	7	2				3		33
TIM 150	Optim for Management	Reuben D Domike	2022 Spring Quarter	2222	N	2	2		3	4	3		4													18
TIM 170	Mgmt of Tech Seminar	Subhas Desa	2022 Spring Quarter	2222	N	19	86	8	4	2			2					3	13	5				7		149
TIM 175	Bus Strat/Info Syst	David Lee	2022 Spring Quarter	2222	N	10	40	10	10	12	2		3					1	9					2		99
UCDC 194A	UCDC InternResearch	Helen Shapiro	2022 Spring Quarter	2222	N		10	6	2	1										1						20
WRIT 1	Intro to Comp	Margaret Crane Amis	2022 Spring Quarter	2222	N		3	2	1		2	1	2	3		2		2		1						19
WRIT 1	Intro to Comp	Sondra Maria Archimedes	2022 Spring Quarter	2222	N		9	3	2	2	1		1	2												20
WRIT 1	Intro to Comp	Ray L Daniels	2022 Spring Quarter	2222	N		9		2	4			2	2					1							20
WRIT 1	Intro to Comp	Ray L Daniels	2022 Spring Quarter	2222	N		6		4	2	1			1			1		2	1				1		19
WRIT 1	Intro to Comp	Dina El Dessouky	2022 Spring Quarter	2222	N	3	1		5	3	1			1	1	1		1	1					1		19
WRIT 1	Intro to Comp	Lara Ramos Galas	2022 Spring Quarter	2222	N	1	4	4	3									4						2		18
WRIT 1	Intro to Comp	Lara Ramos Galas	2022 Spring Quarter	2222	N	2	4	4		2			1					5								18
WRIT 1	Intro to Comp	Christopher K Garrecht-Williams	2022 Spring Quarter	2222	N		3	1	8	2	3							1								18
WRIT 1	Intro to Comp	Christopher K Garrecht-Williams	2022 Spring Quarter	2222	N			2	5	5	1	3						2								18
WRIT 1	Intro to Comp	Taylor Joy Kirsch	2022 Spring Quarter	2222	N		13	1					2					4								20
WRIT 1	Intro to Comp	Taylor Joy Kirsch	2022 Spring Quarter	2222	N		11	3										3		1						18
WRIT 1	Intro to Comp	Madeline M Lane	2022 Spring Quarter	2222	N		5	10	1	3									1							20
WRIT 1	Intro to Comp	Ingrid B Moody	2022 Spring Quarter	2222	N		2	1		4	3	2	1			1		1	2							17
WRIT 1	Intro to Comp	Sarah Michals	2022 Spring Quarter	2222	N		7			1		1				4		1	2							16
WRIT 1	Intro to Comp	Bettina Osborne	2022 Spring Quarter	2222	N	6		2	2		3	1	1					1	3	1						20
WRIT 1	Intro to Comp	Kae Roybal	2022 Spring Quarter	2222	N	2	6	2	1	1	2			1				3	1							19
WRIT 1	Intro to Comp	Andrea Yolande Seeger	2022 Spring Quarter	2222	N	1	2	5		1	3		3					2						1		18
WRIT 1	Intro to Comp	D David Thorn	2022 Spring Quarter	2222	N	1	1		1	2	2	1	1			4		3	1					3		20
WRIT 1	Intro to Comp	Terry L Terhaar	2022 Spring Quarter	2222	N		2	1	3	7	2							3	1							19
WRIT 1E	Intro to Comp	Gail Abel Brenner	2022 Spring Quarter	2222	N	3	2	3	4	1					1			4	1	1						20
WRIT 2	Rhetoric & Inquiry	Derede L Arthur	2022 Spring Quarter	2222	N	1	8	7		2		1	2	1		1			1	1						25
WRIT 2	Rhetoric & Inquiry	Derede L Arthur	2022 Spring Quarter	2222	N		9	6		1	1	1		3				1	3							25
WRIT 2	Rhetoric & Inquiry	Derede L Arthur	2022 Spring Quarter	2222	N	1	9	4	2	2	1	2	1	1						1						24
WRIT 2	Rhetoric & Inquiry	Mark Baker	2022 Spring Quarter	2222	N	2	9	2	2										5	4				1		25
WRIT 2	Rhetoric & Inquiry	Mark Baker	2022 Spring Quarter	2222	N		5	8	2		1							1	3	2				2		24
WRIT 2	Rhetoric & Inquiry	Michele Bigley	2022 Spring Quarter	2222	N		3	4	4	2	3	1						4	1	1				1		24
WRIT 2	Rhetoric & Inquiry	Michele Bigley	2022 Spring Quarter	2222	N		2	5	5	3	3	2	1					2	1	1						25
WRIT 2	Rhetoric & Inquiry	Anthony Sebastian Breakspear	2022 Spring Quarter	2222	N		8	1	10		2								1							22
WRIT 2	Rhetoric & Inquiry	Anthony Sebastian Breakspear	2022 Spring Quarter	2222	N		4	8	4	2	1							3	2	1						25
WRIT 2	Rhetoric & Inquiry	Steven John Coulter	2022 Spring Quarter	2222	N	6	5	4	3	2	3								2							25
WRIT 2	Rhetoric & Inquiry	Steven John Coulter	2022 Spring Quarter	2222	N	3	7		4	4		2							5							25
WRIT 2	Rhetoric & Inquiry	Alberto Ganis	2022 Spring Quarter	2222	N	9	7	2		2		2	1			1			1							25
WRIT 2	Rhetoric & Inquiry	Kendall Grady	2022 Spring Quarter	2222	N		17	1	3	2								1	1							25
WRIT 2	Rhetoric & Inquiry	Joy Anna Hagen	2022 Spring Quarter	2222	N		7	1	5	1								4	3	2				1		24
WRIT 2	Rhetoric & Inquiry	Joy Anna Hagen	2022 Spring Quarter	2222	N	1	10	5	2	2				2		1			1					1		25
WRIT 2	Rhetoric & Inquiry	Erica Louise Halk	2022 Spring Quarter	2222	N	4	4	7	2	2									4	1				1		25
WRIT 2	Rhetoric & Inquiry	Erica Louise Halk	2022 Spring Quarter	2222	N	5	5	2	3	6	2	1												1		25
WRIT 2	Rhetoric & Inquiry	Roxanne P Hamilton	2022 Spring Quarter	2222	N	1		6	6	5	3							1	1	1						24
WRIT 2	Rhetoric & Inquiry	Roxanne P Hamilton	2022 Spring Quarter	2222	N		1	7	8	2	2								3					1		24
WRIT 2	Rhetoric & Inquiry	James Jackson	2022 Spring Quarter	2222	N	2	9	4	3	2	1								1	1				1		24
WRIT 2	Rhetoric & Inquiry	Joshua Jones	2022 Spring Quarter	2222	N	10	8	6																		24
WRIT 2	Rhetoric & Inquiry	Robin Y King	2022 Spring Quarter	2222	N			4	4	5		1	2		1			1	3					3		24
WRIT 2	Rhetoric & Inquiry	Lindsay Elizabeth Knisely	2022 Spring Quarter	2222	N		4	9	5	3	1	2				1										25
WRIT 2	Rhetoric & Inquiry	Lindsay Elizabeth Knisely	2022 Spring Quarter	2222	N		10	9	3	1						1			1							25
WRIT 2	Rhetoric & Inquiry	Toby H Loeffler	2022 Spring Quarter	2222	N		8	5	7	2		1		1					1							25
WRIT 2	Rhetoric & Inquiry	Philip M Longo	2022 Spring Quarter	2222	N		6	8		1	1	2	1					1	3					2		25
WRIT 2	Rhetoric & Inquiry	Philip M Longo	2022 Spring Quarter	2222	N		6	4	4			1	1					1	4	1						22
WRIT 2	Rhetoric & Inquiry	Brij D Lunine	2022 Spring Quarter	2222	N	1	17	2	1		1	1							2							25
WRIT 2	Rhetoric & Inquiry	Kathryn McQueen	2022 Spring Quarter	2222	N		16	2	1	3		1						2								25
WRIT 2	Rhetoric & Inquiry	Kathryn McQueen	2022 Spring Quarter	2222	N		13		2	1	1	1	1					1	3					2		25
WRIT 2	Rhetoric & Inquiry	Ellen Spencer Newberry	2022 Spring Quarter	2222	N		10	2	3	1						1		4	2	2						25
WRIT 2	Rhetoric & Inquiry	Ellen Spencer Newberry	2022 Spring Quarter	2222	N		10	3	1	3	3	2	1			1		1								25
WRIT 2	Rhetoric & Inquiry	Maria Cecilia Herrera Astua	2022 Spring Quarter	2222	N		6	3	1	4	1	1							5	1						22
WRIT 2	Rhetoric & Inquiry	Daniel Gordon Pearce	2022 Spring Quarter	2222	N		8	5	6	1								2	2							24
WRIT 2	Rhetoric & Inquiry	Daniel Gordon Pearce	2022 Spring Quarter	2222	N		9	5	6	1	1								3							25
WRIT 2	Rhetoric & Inquiry	Nirshan Rex-Boniface Perera	2022 Spring Quarter	2222	N		11	2	3	2	1					1			4	1						25
WRIT 2	Rhetoric & Inquiry	Nirshan Rex-Boniface Perera	2022 Spring Quarter	2222	N		10	2	3	1	1		5						3							25
WRIT 2	Rhetoric & Inquiry	Annalisa Rava	2022 Spring Quarter	2222	N		3	2	2	3	2	1	1	1	1	1			4	1				2		24
WRIT 2	Rhetoric & Inquiry	Annalisa Rava	2022 Spring Quarter	2222	N	2	4	4	1	3	1	1			2			1	3	2						24
WRIT 2	Rhetoric & Inquiry	Jessica Alida Samuels	2022 Spring Quarter	2222	N		9	7		2	1		1					1	2	1						24
WRIT 2	Rhetoric & Inquiry	Jessica Alida Samuels	2022 Spring Quarter	2222	N		5	10	1	2	1	2						1	1					2		25
WRIT 2	Rhetoric & Inquiry	Brenda Samantha Sanfilippo	2022 Spring Quarter	2222	N	3	4	5	1	1	2	1	2				1	2	3							25
WRIT 2	Rhetoric & Inquiry	Brenda Samantha Sanfilippo	2022 Spring Quarter	2222	N	8	7	4	1	1	1													1		23
WRIT 2	Rhetoric & Inquiry	Lisa Ann Schilz	2022 Spring Quarter	2222	N		8			9			2					1	5							25
WRIT 2	Rhetoric & Inquiry	Lisa Ann Schilz	2022 Spring Quarter	2222	N		8	1	1	6	1							1	6	1						25
WRIT 2	Rhetoric & Inquiry	Denise Silva	2022 Spring Quarter	2222	N		4	4	2	2	1		1	2	1				5					1		23
WRIT 2	Rhetoric & Inquiry	Denise Silva	2022 Spring Quarter	2222	N		1	7	2	6	1	1	2					1	1					1		23
WRIT 2	Rhetoric & Inquiry	Kiva Rafael Silver	2022 Spring Quarter	2222	N	2	7	3	4	3	2							1	2	1						25
WRIT 2	Rhetoric & Inquiry	Kiva Rafael Silver	2022 Spring Quarter	2222	N		6	1		2	2	1	4					2	5	1						24
WRIT 2	Rhetoric & Inquiry	Kristen Terry	2022 Spring Quarter	2222	N	8	3	3	2	2	1		4					1		1						25
WRIT 2	Rhetoric & Inquiry	Kristen Terry	2022 Spring Quarter	2222	N	9	2	4		1	1	1	2					3						2		25
WRIT 2	Rhetoric & Inquiry	Heather M Shearer	2022 Spring Quarter	2222	N	1	10	2	2	1	1			3					2	1				1		24
WRIT 2	Rhetoric & Inquiry	Amy Vidali	2022 Spring Quarter	2222	N		8	3	4	5	1		1					1	2							25
WRIT 2	Rhetoric & Inquiry	Tiffany Lynn Wong	2022 Spring Quarter	2222	N	1	12	2	1	4		2						2								24
WRIT 2	Rhetoric & Inquiry	Tiffany Lynn Wong	2022 Spring Quarter	2222	N		18	1	3									2								24
WRIT 2	Rhetoric & Inquiry	Tiffany Lynn Wong	2022 Spring Quarter	2222	N		15	5	2	1								1	1							25
WRIT 2	Rhetoric & Inquiry	Sarah-Hope Parmeter	2022 Spring Quarter	2222	N	4	7	2	1	3	2	1						2	1							23
WRIT 2	Rhetoric & Inquiry	Sarah-Hope Parmeter	2022 Spring Quarter	2222	N	5	12	2		1	1	1						1	2							25
WRIT 2	Rhetoric & Inquiry	Katherine Marie Ross	2022 Spring Quarter	2222	N	1	9	3	2	3	1								3	2						24
WRIT 2	Rhetoric & Inquiry	Katherine Marie Ross	2022 Spring Quarter	2222	N	3	11	3	2	3		2						1								25
WRIT 2H	Rhetoric/InquiryHonors	Brij D Lunine	2022 Spring Quarter	2222	N	1	12	1		3								2	1							20
WRIT 159	Grammar:Tutor/Teach	Sarah Michals	2022 Spring Quarter	2222	N		12			2									4							18
