Subject Catalog Nbr 	Title	Instructors  	Term 	Term Code 	Cross- listed	A+	A	A-	B+	B	B-	C+	C	C-	D+	D	D-	F	P	NP	S	U	I	W	-	Total
PHYE 30J	Strength Training	Stephen W Taylor	2023 Spring Quarter	2232	N														9	1	3			2		15
PHYE 30J	Strength Training	Stephen W Taylor	2023 Spring Quarter	2232	N														14					2		16
PHYE 30L	Yoga Exercises	Donald Gibson Bard	2023 Spring Quarter	2232	N														31	2	1			1		35
PHYE 30L	Yoga Exercises	Donald Gibson Bard	2023 Spring Quarter	2232	N														24	5		1		5		35
PHYE 30L	Yoga Exercises	Henry Heikkinen	2023 Spring Quarter	2232	N														31		1	1		3		36
PHYE 43A	Martial Arts: Aikido I	Jesse Albertson Peters	2023 Spring Quarter	2232	N														14	3				2		19
PHYE 43A	Martial Arts: Aikido I	Jesse Albertson Peters	2023 Spring Quarter	2232	N														11	6				2		19
PHYE 209S	Beg Keelboat Sailng	Russell L Kingon	2023 Spring Quarter	2232	N														5		6					11
PHYS 5B	Intro Physics II	Aiming Yan	2023 Spring Quarter	2232	N	4	30	54	49	65	29	15	3					6	2	2						259
PHYS 5M	Intro Phys II Lab	George S Brown	2023 Spring Quarter	2232	N		16	1		4																21
PHYS 5M	Intro Phys II Lab	George S Brown	2023 Spring Quarter	2232	N		19			3																22
PHYS 5M	Intro Phys II Lab	George S Brown	2023 Spring Quarter	2232	N		4	7	2	2	2		1					1								19
PHYS 5M	Intro Phys II Lab	George S Brown	2023 Spring Quarter	2232	N	1	10	6	1	1	1							1		1						22
PHYS 5M	Intro Phys II Lab	George S Brown	2023 Spring Quarter	2232	N		4	6	3	7		1						1								22
PHYS 5M	Intro Phys II Lab	George S Brown	2023 Spring Quarter	2232	N		8	8	1	3								1								21
PHYS 5M	Intro Phys II Lab	George S Brown	2023 Spring Quarter	2232	N	6	12		1			1						1		1						22
PHYS 5M	Intro Phys II Lab	George S Brown	2023 Spring Quarter	2232	N	4	9	8	1																	22
PHYS 5M	Intro Phys II Lab	George S Brown	2023 Spring Quarter	2232	N	3	15		1	1								1	1							22
PHYS 5M	Intro Phys II Lab	George S Brown	2023 Spring Quarter	2232	N	6	11	3	2																	22
PHYS 5M	Intro Phys II Lab	George S Brown	2023 Spring Quarter	2232	N	8	4	1	6	1		1						1								22
PHYS 5M	Intro Phys II Lab	George S Brown	2023 Spring Quarter	2232	N	2	10	3	2	1			1													19
PHYS 6A	Intro Physics I	Barun Dhar	2023 Spring Quarter	2232	N	20	50	34	13	11	18	7	25	14	7		3	29	1	13				9		254
PHYS 6B	Intro Physics II	Eliina Sylvi Karyndinha	2023 Spring Quarter	2232	N	36	47	31	17	16	5	2	3	1	1	1		2	1							163
PHYS 6C	Intro Phys III	Barun Dhar	2023 Spring Quarter	2232	N	13	33	9	26	8	14	8	28	4		1		14	2	2				5		167
PHYS 6L	Intro Phys I Lab	George S Brown	2023 Spring Quarter	2232	N		16			1										2				1		20
PHYS 6L	Intro Phys I Lab	George S Brown	2023 Spring Quarter	2232	N		6	9	1	4	2															22
PHYS 6L	Intro Phys I Lab	George S Brown	2023 Spring Quarter	2232	N	2	6	4	4	2	1									1				1		21
PHYS 6L	Intro Phys I Lab	George S Brown	2023 Spring Quarter	2232	N		18	1		1										1						21
PHYS 6L	Intro Phys I Lab	George S Brown	2023 Spring Quarter	2232	N	1	17			1																19
PHYS 6L	Intro Phys I Lab	George S Brown	2023 Spring Quarter	2232	N		6	4	6	3								1						1		21
PHYS 6L	Intro Phys I Lab	George S Brown	2023 Spring Quarter	2232	N		7	5	5	1														3		21
PHYS 6L	Intro Phys I Lab	George S Brown	2023 Spring Quarter	2232	N		17	2	1	1										1						22
PHYS 6L	Intro Phys I Lab	George S Brown	2023 Spring Quarter	2232	N		18	2	1															1		22
PHYS 6L	Intro Phys I Lab	George S Brown	2023 Spring Quarter	2232	N		18		4																	22
PHYS 6L	Intro Phys I Lab	George S Brown	2023 Spring Quarter	2232	N		13		3	4														1		21
PHYS 6M	Intro Phys II Lab	George S Brown	2023 Spring Quarter	2232	N		11	10	1																	22
PHYS 6M	Intro Phys II Lab	George S Brown	2023 Spring Quarter	2232	N		5	5	6															1		17
PHYS 6M	Intro Phys II Lab	George S Brown	2023 Spring Quarter	2232	N	1	2	9	3	2	2									1				1		21
PHYS 6M	Intro Phys II Lab	George S Brown	2023 Spring Quarter	2232	N	1	18		1									1								21
PHYS 6M	Intro Phys II Lab	George S Brown	2023 Spring Quarter	2232	N		5		4	4	1		2			1								2		19
PHYS 6N	Intro Phys III Lab	George S Brown	2023 Spring Quarter	2232	N	3	7	8	1		1									1				1		22
PHYS 6N	Intro Phys III Lab	George S Brown	2023 Spring Quarter	2232	N		15	4	1	2																22
PHYS 6N	Intro Phys III Lab	George S Brown	2023 Spring Quarter	2232	N		14	3	1	1			1					1		1						22
PHYS 11	Physicist in Indust	Sue A Carter	2023 Spring Quarter	2232	N		13	1		2									1							17
PHYS 105	Mechanics	Robert Preston Johnson	2023 Spring Quarter	2232	N	7	12	6	4	19	7	12	15			9		5		1				2		99
PHYS 116C	Math Method Physics	Peter Young	2023 Spring Quarter	2232	N	1	3	2	6	6	8	9	18	2				11						4		70
PHYS 133	Intermediate Lab	Jairo Velasco Jr.	2023 Spring Quarter	2232	N		5		2	2	1				1			1								12
PHYS 133	Intermediate Lab	Jairo Velasco Jr.	2023 Spring Quarter	2232	N	2	7		1	3	1							1	1							16
PHYS 134	Physics Adv Lab	Alexander Sher	2023 Spring Quarter	2232	N		11		2	6			3													22
PHYS 135	Astrophys Adv Lab	Olivier Hervet	2023 Spring Quarter	2232	Y		1	2		4			2					1						1		11
PHYS 152	Phys& Machine Learning	Michael Hance	2023 Spring Quarter	2232	N	7	4	1	1	3			1						1	1	2					21
PHYS 171	Genl Relativity	Edgar Shaghoulian	2023 Spring Quarter	2232	Y	3	4	2	2	1	2	2		1					1					1		19
PHYS 182	Sci Comm Physics	Matthew K Gignac	2023 Spring Quarter	2232	N	2	1	3	10	7	2							2								27
POLI 3	Concepts/Politics	Yasmeen Daifallah	2023 Spring Quarter	2232	N	2	14	8	8	4	2		1					3	1	2				1		46
POLI 17	US & World Economy	Scott Winford Newsome	2023 Spring Quarter	2232	N		19	11	8	14	5	1	5		1	1	1	8								74
POLI 100	Politics Writing Sem	Dean P Mathiowetz	2023 Spring Quarter	2232	N	4	7	5	1		2							1		1						21
POLI 103	Feminist Intervntns	Dion N Farquhar	2023 Spring Quarter	2232	N	4	26	7	2	4	1							7								51
POLI 105A	Ancient Pol Thought	Dean P Mathiowetz	2023 Spring Quarter	2232	Y	32	22	13		1		1						2	4	1				4		80
POLI 120B	Democ Amer Pol Dev	Melanie Springer	2023 Spring Quarter	2232	Y	2	15	17	10	18	5	2							5	2				2		78
POLI 121	Racism & Justice in US	Anjuli Catherine Verma	2023 Spring Quarter	2232	Y	6	17	1											1					1		26
POLI 140A	European Politics	Eleonora Pasotti	2023 Spring Quarter	2232	N		24	3	9	12	4	2	3			2		5	7	1				3		75
POLI 160A	Internatl Politics	David Gordon	2023 Spring Quarter	2232	N	11	13	17	16	17	11	3						4	6	1				1		100
POLI 161	The Rise of China	Benjamin Read	2023 Spring Quarter	2232	N	1	5	6	7	9	1	3	4			1		8	2					2		49
POLI 173	Disability Politics	Jacqueline Susan Gehring	2023 Spring Quarter	2232	Y	1	5	5	7	3									3	1						25
POLI 175	Human Rights	Shawn Leslie Nichols	2023 Spring Quarter	2232	Y		3	6	4	6	2	4		1						1						27
POLI 182	The Power to Punish	Anjuli Catherine Verma	2023 Spring Quarter	2232	Y	5	13	4										1	2							25
POLI 184	Shariah/PolThinking	Yasmeen Daifallah	2023 Spring Quarter	2232	Y		5	5	2	6	1							4	2	1						26
POLI 190F	Urban Governance	David Gordon	2023 Spring Quarter	2232	N	1	5	6	5	1	2		1					1								22
POLI 190N	Problems US Politics	Daniel J Wirls	2023 Spring Quarter	2232	N	1	6	6	1	2			2					2								20
POLI 190O	ConstitutionalMeanings	Katharine E. Beaumont	2023 Spring Quarter	2232	N	1	8	3	2	1	1	1				1			1							19
POLI 200B	Soc Forces/Pol Chng	Eleonora Pasotti	2023 Spring Quarter	2232	N		1											1			8					10
PRTR 151	The Deep Read	Laura Elizabeth Martin	2023 Spring Quarter	2232	Y		9	2	2	2	1		1													17
PSYC 1	Intro Psychology	Hannah Raila	2023 Spring Quarter	2232	N	15	14	12	22	39	39	16	19	5	4	5	2	16	17	15				5		245
PSYC 2	Intro Psyc Stats	Kimberly Sue Cardilla	2023 Spring Quarter	2232	N	10	87	14	12	17	3	1	3				1									148
PSYC 10	Intro Develop Psych	Adriana Manago	2023 Spring Quarter	2232	N		11	16	14	28	16	13	23			1		4	3					1		130
PSYC 20	Cogn: Fund Theories	Alan H Kawamoto	2023 Spring Quarter	2232	N	17	40	40	26	28	15	13	4	1		1		2	10	3				2		202
PSYC 100	Research Methods	Courtney Bonam	2023 Spring Quarter	2232	N	52	70	20	8	7	1	2	1			1		5						1		168
PSYC 102	Adolescent Develop	Margarita Azmitia	2023 Spring Quarter	2232	N	1	9	1	8	16	6	19	11	2		2			11	1				2		89
PSYC 103	Adult Devel & Aging	Margarita Azmitia	2023 Spring Quarter	2232	N	1	10	4	13	17	2	7	9	4		2			11	5				1		86
PSYC 111	social biases	Hyesung Grace Hwang	2023 Spring Quarter	2232	N	32	44	28	19	15	8	5	5			1		1	4					1		163
PSYC 119E	The World of Babies	Su-Hua Wang	2023 Spring Quarter	2232	N	8	4	3	4	2	2	1		2				2						1		29
PSYC 119P	Children&Technology	Maureen Callanan	2023 Spring Quarter	2232	N	2	9	8	4	1	1		1						2							28
PSYC 123	Cognitive Neurosci	Megan Boudewyn	2023 Spring Quarter	2232	N	20	60	71	16	9	3	2		1				1	3					1		187
PSYC 130	Deceptn/Brain/Behav	Travis L Seymour	2023 Spring Quarter	2232	N		3	6	3	3	9	5	2	2	1	1	1		14	8				1		59
PSYC 133	Bilingualism	Liv J Hoversten	2023 Spring Quarter	2232	N	6	12	12	6	10	6	1	3			1			4	2				1		64
PSYC 138M	Matlab for Cog Sci	Jason Michel Samaha	2023 Spring Quarter	2232	N	22	9	4	2	4	1	1		1					8					3		55
PSYC 139H	Weird Science	Jean E Fox Tree	2023 Spring Quarter	2232	N		10	5	1	2										1						19
PSYC 139L	Illusions	Bryan Bailey Holbrook	2023 Spring Quarter	2232	N		18	4		2		1						1	1							27
PSYC 139R	Soc Frames of Memory	Jeremy Yamashiro	2023 Spring Quarter	2232	N		7	2	2	5	4	2	3						2					2		29
PSYC 140H	Sexual Identity/Soc	Phillip L Hammack	2023 Spring Quarter	2232	N	34	83	24	14	11	1	3						4	4	1						179
PSYC 147B	Psych and Law	Craig W Haney	2023 Spring Quarter	2232	Y	18	32	6	10	5	1		3					1	5							81
PSYC 159C	Disability Justice	Robert D Majzler	2023 Spring Quarter	2232	N	4	20	2	1									2	1							30
PSYC 159D	Sexual Aggression	Eileen L Zurbriggen	2023 Spring Quarter	2232	N		19	2	3				1					2	1							28
PSYC 159X	Social Activism	Shelly A. Grabe	2023 Spring Quarter	2232	N		6	4	1		2	1	1					1								16
PSYC 167	Clinical Psychology	Hannah Raila	2023 Spring Quarter	2232	N	2	6	12	6	9	3	3	2	1	1	2	1	2	4	2						56
PSYC 178	Nutritional Psychology	Andrea Cook	2023 Spring Quarter	2232	N	3	43	35	13	8	2	3	2	1					6	1				1		118
PSYC 181	Psych Data Analysis	Kimberly Sue Cardilla	2023 Spring Quarter	2232	N	2	49	22	13	14	6	1	6					1	5							119
PSYC 182	Qual Reserch Methods	Robert D Majzler	2023 Spring Quarter	2232	N	4	35	7	4	2									1							53
PSYC 194A	Adv Devel Research	Maureen Callanan	2023 Spring Quarter	2232	N	5	1		3										1							10
PSYC 194B	Adv Cognitive Res	Nicolas Davidenko	2023 Spring Quarter	2232	N	2	9																			11
SCIC 110	Data-Driven Animation	Jessica Marielle Kendall-Bar	2023 Spring Quarter	2232	Y	1	4			2								2		2	1			2		14
SOCY 1	Intro Sociology	Christie G Mccullen	2023 Spring Quarter	2232	N	1	116	27	6	4	5	1	2	1		1	1	7	4					1		177
SOCY 105B	Contem Soc Theory	Camilla Hawthorne	2023 Spring Quarter	2232	N	4	46	29	5	10			1		1		2	5						1		104
SOCY 107B	Projects/Grants	Kyle Rod Galindez	2023 Spring Quarter	2232	N		11	4	3	3	1															22
SOCY 120	Gendr/Race/Sex/Cltrl	Julie Bettie	2023 Spring Quarter	2232	N	11	8	3	1		1	2						8	4							38
SOCY 121	Health & Medicine	Jennifer E Reardon	2023 Spring Quarter	2232	N	1	13	6	1	3	3					1		2	1		1					32
SOCY 126	Sex as Soc Prac & Rep	Julie Bettie	2023 Spring Quarter	2232	N	5	21	5	1		2	2				1		6	3	1						47
SOCY 139I	CERL and Internships	Amy Argenal	2023 Spring Quarter	2232	N		23	7	2	2	1	1	1					1	1					1		40
SOCY 139T	Research Practicum	Steven Mc Kay	2023 Spring Quarter	2232	N	10	19	3		2				1				2	1							38
SOCY 141	Social Welfare	Rebecca A London	2023 Spring Quarter	2232	N	9	15	3		2	1	1	1					2	2							36
SOCY 146	Intro to Pop Health	Alicia Riley	2023 Spring Quarter	2232	N	5	22	8	2	2								1	1							41
SOCY 148	Ed Inequality	Derrick Lamarr Jones	2023 Spring Quarter	2232	N		11	2	1	1	4	1	2	1				1	2							26
SOCY 150	Socy Death & Dying	Megan Sara McDrew	2023 Spring Quarter	2232	N	47	5	4	1	3	1		1													62
SOCY 153	Sociol Of Emotions	Megan Bethany McNamara	2023 Spring Quarter	2232	N	17	29	14	6	4	1	1	3	1	1			3	8	2				3		93
SOCY 178T	Spec Topics in Soc	Don Lane	2023 Spring Quarter	2232	N	2	10		1	3								3		1						20
SOCY 178T	Spec Topics in Soc	Amy Argenal	2023 Spring Quarter	2232	N		7	4	3	4	2		1					4								25
SOCY 185	Environ Inequality	Lindsey Lehmann Dillon	2023 Spring Quarter	2232	N	2	7	9	4	3	1	2						2	1	1						32
SOCY 196S	Senior Seminar	Miriam Beth Greenberg	2023 Spring Quarter	2232	N	8	1	4	2	1								2	1	1						20
SOCY 196S	Senior Seminar	Christie G Mccullen	2023 Spring Quarter	2232	N		19	1	2	1																23
SPAN 1	Spanish: First Year	Javier Fernandez Aguera	2023 Spring Quarter	2232	N	2	4	1	1	2									2							12
SPAN 1	Spanish: First Year	Javier Fernandez Aguera	2023 Spring Quarter	2232	N		4	1				1						1	1	1	1			1		11
SPAN 2	Spanish: First Year	Carolina Castillo Trelles	2023 Spring Quarter	2232	N	14	1	3										3	2	1				2		26
SPAN 2	Spanish: First Year	Carolina Castillo Trelles	2023 Spring Quarter	2232	N	7	2	3	4		1									1						18
SPAN 3	Spanish: First Year	Byron A Barahona	2023 Spring Quarter	2232	N		6	8	3	2	1								1							21
SPAN 3	Spanish: First Year	Ariel A Perez	2023 Spring Quarter	2232	N	1	6	1	2	5	6		1						4					1		27
SPAN 4	Spanish: Second Year	Sandra Malone	2023 Spring Quarter	2232	N		5	11	2	2	2								2							24
SPAN 4	Spanish: Second Year	Edith Leni	2023 Spring Quarter	2232	N	4	11	2	1	1					1			1	2							23
SPAN 5	Spanish: Second Year	Carolina Castillo Trelles	2023 Spring Quarter	2232	N	13	6	6	1	1								1		1						29
SPAN 5M	Medical Spanish	Stephanie L Lain	2023 Spring Quarter	2232	N	11	9	3	2		1	1														27
SPAN 6	Spanish: Second Year	Stephanie L Lain	2023 Spring Quarter	2232	N	4	6		3	2																15
SPAN 114	Adv Convers & Compo	Eve C Zyzik	2023 Spring Quarter	2232	N	4	14	2	1	2	2								1							26
SPAN 140	Sounds of Spanish	Mark Amengual	2023 Spring Quarter	2232	N	3	4	4	3	2	1	1	1					2	3					1		25
SPAN 154	Spanish Pragmatics	Josefina Bittar Prieto	2023 Spring Quarter	2232	N	2	1		2	1	2	1	2						1							12
SPHS 6	SpanHeritageSpeakers	Sandra Malone	2023 Spring Quarter	2232	N		4	3	1	2	6	2	1													19
STAT 5	Statistics	Jonathan Rice Katznelson	2023 Spring Quarter	2232	N	18	22	11	10	27	11	20	35	26		7		11	22	13				4		237
STAT 5	Statistics	Bruno Sanso	2023 Spring Quarter	2232	N	5	21	29	22	23	16	15	19	19		15		6	17	15				9		231
STAT 7	StatMthdsBio/Env/Hlth	Sangwon Hyun	2023 Spring Quarter	2232	N	15	30	8	8	30	5	5	15			8		1	11	9				3		148
STAT 7L	StatMthdsBioEnvHlthLab	Meini Tang	2023 Spring Quarter	2232	N		74	13	4	7	5	2	9		2	2	1	10	3	3				5		140
STAT 17	Stat for Bus Econ	Marcela Alfaro Cordoba	2023 Spring Quarter	2232	N	32	19	25	15	16	7	4	2					3	1	2						126
STAT 17L	Stat Method Econ Lab	Subhra Saha	2023 Spring Quarter	2232	N	64	44	4	2	5		2	2					2	1							126
STAT 80B	Data Visualization	Andrew Le	2023 Spring Quarter	2232	N	8	2	9	11	3	3	2	5	2		2		4	5	2				2		60
STAT 131	Intro Prob Theory	Ju Hee Lee	2023 Spring Quarter	2232	N	4	7	3	6	4	10	6	9		5	7	4	6	2	6				7		86
STAT 132	Class/BayesianInfer	Sheng Jiang	2023 Spring Quarter	2232	N		3	5	8	1	8	2	4			3		3	6	5				6		54
STAT 266A	Introduction to R	Zach Horton	2023 Spring Quarter	2232	Y		4		1	2											5					12
STAT 280B	Sem in Statistics	Sangwon Hyun; Sheng Jiang	2023 Spring Quarter	2232	N		2														12					14
STEV 10	Skills for College	Caren Elise Camblin	2023 Spring Quarter	2232	N														15	3				1		19
STEV 10	Skills for College	Caren Elise Camblin	2023 Spring Quarter	2232	N														17	2						19
STEV 26	Navigate University	Kevin D MacClaren	2023 Spring Quarter	2232	N		18		1		1	2	1			1		2						1		27
STEV 50A	Stev Alum:Law Careers	Geoffrey Michael Childers	2023 Spring Quarter	2232	N	1	9	5	3	4									2							24
STEV 50B	Stev Sci&Tech Career	Geoffrey Michael Childers	2023 Spring Quarter	2232	N	1	9	3	1	1									4	1						20
STEV 80H	Rainbow Theater	Donald Williams	2023 Spring Quarter	2232	N	54		3		1									1	1						60
STEV 96	Peer Tutoring	Sharon Teresa Castro	2023 Spring Quarter	2232	N	8	12	2	2	1	2	1							1							29
THEA 10	Intro to Design	Pamela Rodriguez-Montero	2023 Spring Quarter	2232	N	41	23	4	8	3	2		2	1				8	13	8				1		114
THEA 19	Lighting Studio A	David Lee Cuthbert	2023 Spring Quarter	2232	N	1	3		1	5	2		1					1	1							15
THEA 20	Intr Studies Acting	Gregory J Fritsch	2023 Spring Quarter	2232	N		78	4	4		1					1	1	1	2					3		95
THEA 30	Intr Modern Dance	Cid Pearlman	2023 Spring Quarter	2232	N	3	19	2	4										1							29
THEA 31C	DanceStudio1:Contemp	Vanessa Sanchez	2023 Spring Quarter	2232	N	7	11	5	3										2							28
THEA 50	Fundamen Production	David Lee Cuthbert	2023 Spring Quarter	2232	N	4	16	6	3	1	3							2	1							36
THEA 61C	Birth of the Modern	Dorothy C. Atkinson	2023 Spring Quarter	2232	N	7	31	3	7	8		1	2		2		1	7	6	2						77
THEA 80A	African Amer Theatr	Donald Williams	2023 Spring Quarter	2232	N	24	1	3	1		2			1	1									1		34
THEA 80N	Walt Disney	Kinan Valdez	2023 Spring Quarter	2232	N	150	95	37	14	7	5	1		1	1			4	42	11				3		371
THEA 80R	Bollywood Dance	Annapurna Devi Pandey; Triloki N Pandey	2023 Spring Quarter	2232	N	3	10	13	14	6	9	3	3		2			6	14	4				3		90
THEA 80Y	Amricn Msicl Thea	Kate Edmunds	2023 Spring Quarter	2232	N		20	5			1								2							28
THEA 113	Hist Theater Design	Kate Edmunds	2023 Spring Quarter	2232	N		12	1					2					1								16
THEA 121	Acting Studio II	Sologne Angelique Victoria Patterson	2023 Spring Quarter	2232	N	2	5	1		2	1		1													12
THEA 126M	Meisner Technique	Gregory J Fritsch	2023 Spring Quarter	2232	N	2	11		2	2	1								2		1					21
THEA 151	Stdy Perform Drama	Rebecca Wear	2023 Spring Quarter	2232	N	6	16	1	1	1																25
THEA 160	Dramatic Theories	Michael M. Chemers	2023 Spring Quarter	2232	N	13	18	6	2	2								2		1						44
THEA 161M	Sx/Gndr/Drama/Perfmnc	Marcia Ochoa	2023 Spring Quarter	2232	N	2	8	1	2	3	1							2	3					1		23
THEA 161P	Chicano Power Movmnt	Kinan Valdez	2023 Spring Quarter	2232	Y	2	19	6	2	2	2	1		3					4							41
THEA 168	Disability Performance	Cynthia Ling Lee	2023 Spring Quarter	2232	N	1	4	3			1							1	1	1	1			1		14
TIM 50	Business Inf System	Paul Hubert Francis Vroomen	2023 Spring Quarter	2232	N	31	27	14	11	4	2	4	4				2	1	2	2				1		105
TIM 80C	Starting New Tech	Subhas Desa	2023 Spring Quarter	2232	N	1	14	10	2	1		1						2	5		1					37
TIM 170	Mgmt of Tech Seminar	Subhas Desa	2023 Spring Quarter	2232	N	11	94	7	1	1								2	9	3				6		134
TIM 175	Bus Strat/Info Syst	David Lee	2023 Spring Quarter	2232	N	10	69	8	4	13	4	2	8			1		2						2		123
UCDC 194A	UCDC CoreSeminar	Daniel J Wirls	2023 Spring Quarter	2232	N		3	5	4	1	2							2	3							20
VAST 1	Intro Vis Aboltion Sts	Gina Dent	2023 Spring Quarter	2232	Y	2	12	14	3	6			1	1				7	4	2				1		53
WRIT 1	Intro to Comp	Susannah Alicia Carney-Waddy	2023 Spring Quarter	2232	N		6	4		3	1	1	1					2	2							20
WRIT 1	Intro to Comp	Susannah Alicia Carney-Waddy	2023 Spring Quarter	2232	N		2	5		3	2		3						1					1		17
WRIT 1	Intro to Comp	Margaret Crane Amis	2023 Spring Quarter	2232	N	1	1	2	1					2	3			3	1	1				1		16
WRIT 1	Intro to Comp	Sondra Maria Archimedes	2023 Spring Quarter	2232	N	2	10	2		1	2		1	1						1						20
WRIT 1	Intro to Comp	Sondra Maria Archimedes	2023 Spring Quarter	2232	N	1	5	4	3	2				3										1		19
WRIT 1	Intro to Comp	Lindsay Elizabeth Knisely	2023 Spring Quarter	2232	N	1	1	7	3	3	1	2	1					1								20
WRIT 1	Intro to Comp	Lindsay Elizabeth Knisely	2023 Spring Quarter	2232	N		6	5	3	3			2													19
WRIT 1	Intro to Comp	Joseph Mark Navarro	2023 Spring Quarter	2232	N		3	4	1		1	1		1				3		1						15
WRIT 1	Intro to Comp	Ellen Spencer Newberry	2023 Spring Quarter	2232	N		5	5	2	2	2									1						17
WRIT 1	Intro to Comp	Ellen Spencer Newberry	2023 Spring Quarter	2232	N	1	11	1	2				1			2								1		19
WRIT 1	Intro to Comp	Daniel Gordon Pearce	2023 Spring Quarter	2232	N		5	5	2	3	1	1						1						1		19
WRIT 1	Intro to Comp	Daniel Gordon Pearce	2023 Spring Quarter	2232	N		2	5	2	3		1						1						1		15
WRIT 1	Intro to Comp	Lisa Ann Schilz	2023 Spring Quarter	2232	N		4	1	1	5	1	1	2					3	1	1						20
WRIT 1	Intro to Comp	Lisa Ann Schilz	2023 Spring Quarter	2232	N		4		2	3	1		2			1			5	1				1		20
WRIT 1	Intro to Comp	Madeline M Lane	2023 Spring Quarter	2232	N		11	3	2	3			1													20
WRIT 1	Intro to Comp	Brij D Lunine	2023 Spring Quarter	2232	N		9	3		2			1			2			1							18
WRIT 1E	Intro to Comp	Gail Abel Brenner	2023 Spring Quarter	2232	N	4		5		1			1													11
WRIT 1E	Intro to Comp	Gail Abel Brenner	2023 Spring Quarter	2232	N	4		1	2	2	1															10
WRIT 1E	Intro to Comp	Kimberly A. Helmer	2023 Spring Quarter	2232	N		8	8		2	1								1							20
WRIT 2	Rhetoric & Inquiry	Caitlin-Anne Dakota Flaws	2023 Spring Quarter	2232	N	2	13		3	1	3		2						1							25
WRIT 2	Rhetoric & Inquiry	Steven John Coulter	2023 Spring Quarter	2232	N	2	6	2	5	2	1								6							24
WRIT 2	Rhetoric & Inquiry	Steven John Coulter	2023 Spring Quarter	2232	N	5	2	4	3	2	1								5					2		24
WRIT 2	Rhetoric & Inquiry	Toby H Loeffler	2023 Spring Quarter	2232	N	1	2	7	2	3	2	2							5							24
WRIT 2	Rhetoric & Inquiry	Brenda Samantha Sanfilippo	2023 Spring Quarter	2232	N		14	1	1			1	1						5	1						24
WRIT 2	Rhetoric & Inquiry	Denise Silva	2023 Spring Quarter	2232	N		5	1	5	3	1	1					2	2	2	1				1		24
WRIT 2	Rhetoric & Inquiry	Denise Silva	2023 Spring Quarter	2232	N	1	5	6	3	2	1	1							2					1		22
WRIT 2	Rhetoric & Inquiry	Denise Silva	2023 Spring Quarter	2232	N	1		5	3	3	2	2	2	1				1	2	2						24
WRIT 2	Rhetoric & Inquiry	Mark Baker	2023 Spring Quarter	2232	N	1	9	7	3			1				1			3							25
WRIT 2	Rhetoric & Inquiry	Terry L Terhaar	2023 Spring Quarter	2232	N		8		1	2			1					2	1	1				4		20
WRIT 2	Rhetoric & Inquiry	Kristen Terry	2023 Spring Quarter	2232	N	1	5	7	2	2	3		2					2	1							25
WRIT 2	Rhetoric & Inquiry	Kae Roybal	2023 Spring Quarter	2232	N	6	5	7	3	2								1	1							25
WRIT 2	Rhetoric & Inquiry	Kae Roybal	2023 Spring Quarter	2232	N	5	9	5	3	2		1														25
WRIT 2	Rhetoric & Inquiry	Sylvane Vaccarino-Ruiz	2023 Spring Quarter	2232	N	5	9		2	5			1			1			1	1						25
WRIT 2	Rhetoric & Inquiry	Daniel Clark Copulsky	2023 Spring Quarter	2232	N	7	7	2	1		1		1					1	4	1						25
WRIT 2	Rhetoric & Inquiry	James Jackson	2023 Spring Quarter	2232	N	3	6	4	5	1						1		1	1	1						23
WRIT 2	Rhetoric & Inquiry	Alberto Ganis	2023 Spring Quarter	2232	N		7	2	3	9	1							1	1					1		25
WRIT 2	Rhetoric & Inquiry	Kiva Rafael Silver	2023 Spring Quarter	2232	N		3	4	3	4	1		3					2	3					2		25
WRIT 2	Rhetoric & Inquiry	Kathryn McQueen	2023 Spring Quarter	2232	N		9	2	3	5	3		1						1	1						25
WRIT 2	Rhetoric & Inquiry	Kathryn McQueen	2023 Spring Quarter	2232	N		12	2		4	3		3						1							25
WRIT 2	Rhetoric & Inquiry	Sarah-Hope Parmeter	2023 Spring Quarter	2232	N	4	3	3	3	1			1		2			4	1	1				1		24
WRIT 2	Rhetoric & Inquiry	Ray L Daniels	2023 Spring Quarter	2232	N		10	1	4	3				2					3	1						24
WRIT 2	Rhetoric & Inquiry	Ray L Daniels	2023 Spring Quarter	2232	N		15	2	1	2	1								2	1						24
WRIT 2	Rhetoric & Inquiry	Robin Y King	2023 Spring Quarter	2232	N			5	2	3	3	2	1						5	3				1		25
WRIT 2	Rhetoric & Inquiry	Taylor Joy Kirsch	2023 Spring Quarter	2232	N		6		9	2		2	3					2	1							25
WRIT 2	Rhetoric & Inquiry	Taylor Joy Kirsch	2023 Spring Quarter	2232	N		8		9	2		1	1					2	2							25
WRIT 2	Rhetoric & Inquiry	Sarah-Hope Parmeter	2023 Spring Quarter	2232	N	4	10	2	1	1	1	2	1						1	1				1		25
WRIT 2	Rhetoric & Inquiry	Brenda Samantha Sanfilippo	2023 Spring Quarter	2232	N		12	3										3	6	1						25
WRIT 2	Rhetoric & Inquiry	Tiffany Lynn Wong	2023 Spring Quarter	2232	N	2	17	1	1	2		1							1							25
WRIT 2	Rhetoric & Inquiry	Kristen Terry	2023 Spring Quarter	2232	N	4	7	3	4	2			1					1	1	1				1		25
WRIT 2	Rhetoric & Inquiry	LuLing Osofsky	2023 Spring Quarter	2232	N	2	6	4	8	3			1			1										25
WRIT 2	Rhetoric & Inquiry	Erica Louise Halk	2023 Spring Quarter	2232	N		7	2	2	7					1				5	1						25
