Subject Catalog Nbr 	Title	Instructors  	Term 	Term Code 	Cross- listed	A+	A	A-	B+	B	B-	C+	C	C-	D+	D	D-	F	P	NP	S	U	I	W	-	Total
PHYS 6L	Intro Phys I Lab	George S Brown	2020 Winter Quarter	2200	N	1	13	6		2																22
PHYS 6L	Intro Phys I Lab	George S Brown	2020 Winter Quarter	2200	N	3	7	1	3	3	4													1		22
PHYS 6M	Intro Phys II Lab	George S Brown	2020 Winter Quarter	2200	N		7	5	3	2	2							1	1					1		22
PHYS 6M	Intro Phys II Lab	George S Brown	2020 Winter Quarter	2200	N	3	13	3	2	1																22
PHYS 6M	Intro Phys II Lab	George S Brown	2020 Winter Quarter	2200	N		20	1																1		22
PHYS 6M	Intro Phys II Lab	George S Brown	2020 Winter Quarter	2200	N	6	8	3	1	2			1											1		22
PHYS 6M	Intro Phys II Lab	George S Brown	2020 Winter Quarter	2200	N		11	9	2																	22
PHYS 6M	Intro Phys II Lab	George S Brown	2020 Winter Quarter	2200	N	6	7	4	2											1				1		21
PHYS 6M	Intro Phys II Lab	George S Brown	2020 Winter Quarter	2200	N		8	4	5	4																21
PHYS 6M	Intro Phys II Lab	George S Brown	2020 Winter Quarter	2200	N	6	12	2		1	1															22
PHYS 6M	Intro Phys II Lab	George S Brown	2020 Winter Quarter	2200	N	8	10	2		1	1															22
PHYS 6M	Intro Phys II Lab	George S Brown	2020 Winter Quarter	2200	N	5	12	2	3																	22
PHYS 6M	Intro Phys II Lab	George S Brown	2020 Winter Quarter	2200	N		11	8	2																	21
PHYS 11	Physicist in Indust	Sue A Carter	2020 Winter Quarter	2200	N		19	3		1																23
PHYS 102	Modern Physics	Tesla Erin Jeltema	2020 Winter Quarter	2200	N	2	10	6	2	19	3	2	30	1		4		1		1				2		83
PHYS 110A	Elec, Magnet, Optic	Michael Hance	2020 Winter Quarter	2200	N	39	11	8	12	7	4	5	5	1		2		3								97
PHYS 112	Therm & Stat Mechan	David Lederman	2020 Winter Quarter	2200	N	3	14	4	7	28	8	3	18	2		7		5								99
PHYS 116B	Math Method Physics	Sergey Syzranov	2020 Winter Quarter	2200	N	14	14	13	8	14	7	5	5	3		3		3	1					3		93
PHYS 129	Particle Astrophys	Stefania Gori	2020 Winter Quarter	2200	N	2	3	3	1	4	1		1					1	1							17
PHYS 133	Intermediate Lab	Aiming Yan	2020 Winter Quarter	2200	N		2	11	6	1	1	1							1							23
PHYS 134	Physics Adv Lab	Alexander Sher	2020 Winter Quarter	2200	N		10		2	3	1		2					1	1	1						21
PHYS 135B	Astrophys Adv Lab	George S Brown	2020 Winter Quarter	2200	Y	1	4	2	2	3																12
PHYS 156	Applic Solid State	Jairo Velasco Jr.	2020 Winter Quarter	2200	N		2	2	1	3	2							1								11
PHYS 171	Genl Relativity	William B Atwood	2020 Winter Quarter	2200	Y			2	3	2	2		1						1							11
PHYS 182	Sci Comm Physics	Joy Anna Hagen	2020 Winter Quarter	2200	N		18	5	1																	24
POLI 17	US & World Economy	Matthew B Sparke	2020 Winter Quarter	2200	N	13	12	12	28	4	9	5	10		3		2	14	7	3				3		125
POLI 21	Gov Golden State	Anjuli Catherine Verma	2020 Winter Quarter	2200	N	15	77	20	6	1	1							5	11	2				2		140
POLI 101	Research Methods	Joseph Fletcher	2020 Winter Quarter	2200	N	1	1	2	2	5	7	1	1	2		1		3	10	3				6		45
POLI 105D	Contemp Poli Theory	Yasmeen Daifallah	2020 Winter Quarter	2200	Y	2	12	15	8	18	3	3	4	1				1	3	2				2		74
POLI 111B	Civil Liberties	Eric Stephen Snickars	2020 Winter Quarter	2200	Y	1	11	1	4	3	1	2			1			1	1					1		27
POLI 116	Comparative Law	Jacqueline Susan Gehring	2020 Winter Quarter	2200	Y		6	6	10	6	1								1	1						31
POLI 117	Mfr Truth & Narr Power	Thomas Serres	2020 Winter Quarter	2200	N		7	10	1	1									4	1				1		25
POLI 120C	Capit Amer Pol Dev	Eva C Bertram	2020 Winter Quarter	2200	Y		18	14	11	15	3	3	2		1			3	4	1				1		76
POLI 128	AmerElecVoteBehavior	Melanie Springer	2020 Winter Quarter	2200	N	3	19	4	5	5	2	1	2			1			4	2						48
POLI 129	American Defense	Daniel J Wirls	2020 Winter Quarter	2200	N	8	7	5	2	7	5	3	1			1		3	3					3		48
POLI 132	Ca Water Law/Policy	Michael Brodsky	2020 Winter Quarter	2200	Y		7	4	2	3	3		1	3					2							25
POLI 140C	Latin Am Politcs	Sara Niedzwiecki	2020 Winter Quarter	2200	N	11	19	14	10	10	8	2	2		1	1		6	2					3		89
POLI 141	Politics/China	Benjamin Read	2020 Winter Quarter	2200	N		9	5	4	5	6		4						3	1				2		39
POLI 160C	Secur,Conf,Viol,War	Shawn Leslie Nichols	2020 Winter Quarter	2200	N	5	22	30	14	5	1	2	1					5	2	1				1		89
POLI 166	Politics of Migration	Thomas Serres	2020 Winter Quarter	2200	N		1	8	8	3	4	2	1					1	1					1		30
POLI 170	Intl Env Pol	Sikina Jinnah	2020 Winter Quarter	2200	Y		2	7	1	3	1															14
POLI 174	GlobPoliticalEcology	David Gordon	2020 Winter Quarter	2200	N	1	4	11	12	12	1	4	2	1										1		49
POLI 176	Surveillance Society	Ronnie D Lipschutz	2020 Winter Quarter	2200	N		23	7	1	6	2	2	1					2	1	2				1		48
POLI 190L	Poverty Politics	Eva C Bertram	2020 Winter Quarter	2200	N		4	6	4	2	2								2					1		21
POLI 190O	ConstitutionalMeanings	Katharine E. Beaumont	2020 Winter Quarter	2200	N		10	6	3									1		1						21
POLI 190Z	Intrnatnl Security	Shawn Leslie Nichols	2020 Winter Quarter	2200	N	1	4	7	6	1								1	1							21
PORT 2	Portuguese: First Year	Ana Maria C Seara	2020 Winter Quarter	2200	N	3	2		4				1						2							12
PRTR 2	Reading Films/Truth	Erik M. Bachman	2020 Winter Quarter	2200	N		2	3	1		3								1							10
PRTR 61	Seminar In Arts	Daryl Bjorn Jones	2020 Winter Quarter	2200	N	1	8	1	1		1		1						4		1					18
PRTR 90B	Art/Politics Google	David M Lau	2020 Winter Quarter	2200	N		16			1									2							19
PRTR 141L	Long Form Improv	Robert Eli Giges	2020 Winter Quarter	2200	N	6	1	2	1						1				2	1						14
PRTR 151A	Atwood's Dystopia	Laura Elizabeth Martin	2020 Winter Quarter	2200	N		7	4	1	1									8							21
PSYC 1	Intro Psychology	Kimberly Sue Cardilla	2020 Winter Quarter	2200	N	5	237	14	17	18	5	3	1	1		1		1	4							307
PSYC 2	Intro Psyc Stats	Audun Dahl	2020 Winter Quarter	2200	N	50	32	41	7	6	5	2	1				1		1	1						147
PSYC 10	Intro Develop Psych	Barbara O'Brien	2020 Winter Quarter	2200	N		12	19	17	31	10	11	12	4			1	2	3					3		125
PSYC 20	Cogn: Fund Theories	Travis L Seymour	2020 Winter Quarter	2200	N	2	21	26	18	24	15	15	12	7	3	3	1	4	17	9						177
PSYC 100	Research Methods	Benjamin C Storm	2020 Winter Quarter	2200	N	11	65	26	34	64	13	7	6	1		3		6	1	2						239
PSYC 104	Develop in Infancy	Nameera N Akhtar	2020 Winter Quarter	2200	N	16	10	7	11	3	3	5	1					2	3	2				1		64
PSYC 105	Children's Thinking	Kathryn Grace Silva	2020 Winter Quarter	2200	N	7	70	58	18	6	4							1	4					4		172
PSYC 107	Gender and Dev	Campbell Leaper	2020 Winter Quarter	2200	N	10	16	7	7	7	2	3	5	2	1											60
PSYC 119D	CultrlPerspAdolesDev	Adriana Manago	2020 Winter Quarter	2200	N	4	15	5	2	2	2															30
PSYC 121	Perception	Bryan Bailey Holbrook	2020 Winter Quarter	2200	N	13	40	8	4	17	4		4	1	2			3	7					2		105
PSYC 125	Psych of Language	Jean E Fox Tree	2020 Winter Quarter	2200	N		33	31	22	20	16	12	7	5	2	2		1	11	6				3		171
PSYC 127	Comp Mediated Comm	Stephen J Whittaker	2020 Winter Quarter	2200	N	10	36	19	11	19	4	5	2						5					2		113
PSYC 139L	Illusions	Nicolas Davidenko	2020 Winter Quarter	2200	N	7	9	9		3	2		1					1	1							33
PSYC 139P	NatArtIntelligence	Alan H Kawamoto	2020 Winter Quarter	2200	N	3	8	6	2	4									4	1				2		30
PSYC 140F	Mind, Society, Cult	Rebecca G Covarrubias	2020 Winter Quarter	2200	N	5	22	10	9	8	4							2	3							63
PSYC 147A	Psych and Law	Craig W Haney	2020 Winter Quarter	2200	Y	34	75	46	13	25	12							2	8	2				1		218
PSYC 148	Stereotyping	Courtney Bonam	2020 Winter Quarter	2200	N	10	38		7	2			1			1										59
PSYC 159H	Comm-Based Interven	Regina Day Langhout	2020 Winter Quarter	2200	N		17	2	2	8	2		2						1							34
PSYC 159I	Psyc of Immigration	Saskias Casanova	2020 Winter Quarter	2200	N	4	20	6	1																	31
PSYC 170	Abnormal Psychology	Andrea Cook	2020 Winter Quarter	2200	N	47	27	23	6	7	6	4	1	1	1				1							124
PSYC 172	Health Psychology	Andrea Cook	2020 Winter Quarter	2200	N	52	33	18	4	1	1	2	1	1		3	1		2							119
PSYC 182	Qual Reserch Methods	Robert D Majzler	2020 Winter Quarter	2200	N	3	32	13	4	2		2							1					1		58
PSYC 194A	Adv Devel Research	Su-Hua Wang	2020 Winter Quarter	2200	N	6	6	1																		13
PSYC 194B	Adv Cognitive Res	Nicolas Davidenko	2020 Winter Quarter	2200	N	2	8																			10
PSYC 194B	Adv Cognitive Res	Leila Takayama	2020 Winter Quarter	2200	N		3												10							13
RUSS 2	Russian: First Year	Josefina Lundblad-Janjic	2020 Winter Quarter	2200	N	2	6	4	4	4									2		1					23
SOCY 3B	Statistical Methods	Veronica Terriquez	2020 Winter Quarter	2200	N	3	36	16	10	10	5	3	3	2		2		1	15	2				2		110
SOCY 10	Issues/Prblms In Am	James Battle	2020 Winter Quarter	2200	N	35	70	34	2	7	2		1	1					3	4				1		160
SOCY 105A	Classical Soc Theor	Miriam Beth Greenberg	2020 Winter Quarter	2200	N	9	37	23	21	18	3	2	5	1		1		12	3	2						137
SOCY 105B	Contem Soc Theory	Lindsey Lehmann Dillon	2020 Winter Quarter	2200	N	15	61	26	19	9	5		2					2	7	1				1		148
SOCY 107A	Tech for Change	Juhee Kang	2020 Winter Quarter	2200	N		12	16	7	8	3	2							1							49
SOCY 118	Popular Music	Christie G Mccullen	2020 Winter Quarter	2200	N		7	19	4	1			2						7							40
SOCY 121	Health & Medicine	Jennifer E Reardon	2020 Winter Quarter	2200	N		8	6	1	10	4		1						3	2				1		36
SOCY 122	Sociology of Law	Jaimie Morse	2020 Winter Quarter	2200	Y		37		1	1	1	1							5	2				2		50
SOCY 132	Socy Science & Tech	James Battle	2020 Winter Quarter	2200	N	2	11	6	2	2						2			4					1		30
SOCY 137	Deviance & Conform	Megan Bethany McNamara	2020 Winter Quarter	2200	N	7	27	6	7	11	3	1	3					1	5	2						73
SOCY 145	Sociology/Masculinities	Christie G Mccullen	2020 Winter Quarter	2200	N		9	9	2	5	3								12							40
SOCY 164	Capitalism Critics	Deborah B Gould	2020 Winter Quarter	2200	N		9	11	6	2									6					1		35
SOCY 168	Social Justice	Megan Sara McDrew	2020 Winter Quarter	2200	N	27	7		2	2						1		2								41
SOCY 169	Social Inequality	Megan Bethany McNamara	2020 Winter Quarter	2200	N	26	25	4	2	4	6	1							6	4						78
SOCY 170	Ethnicity and Race	Derrick Lamarr Jones	2020 Winter Quarter	2200	N		5	5	3	2	2	4	1					1	13	1						37
SOCY 177	Urban Sociology	Miriam Beth Greenberg	2020 Winter Quarter	2200	N	1	9	11	6	3	2	1	2					2	2					1		40
SPAN 1	Spanish: First Year	Javier Fernandez Aguera	2020 Winter Quarter	2200	N	6	10	1	1	1	1							1	1					2		24
SPAN 1	Spanish: First Year	Javier Fernandez Aguera	2020 Winter Quarter	2200	N	3	4	1	1		1	1						1	4							16
SPAN 2	Spanish: First Year	Edith Leni	2020 Winter Quarter	2200	N	5	6	3	1	1	2	1	1			1			2							23
SPAN 2	Spanish: First Year	Stephanie L Lain	2020 Winter Quarter	2200	N		1	7	1	5	2		1				1	1	1							20
SPAN 2	Spanish: First Year	Stephanie L Lain	2020 Winter Quarter	2200	N		1	4	2				1					1			1					10
SPAN 2	Spanish: First Year	Nora Walsh Lang	2020 Winter Quarter	2200	N		2	4	1	2	2							1	4		1					17
SPAN 3	Spanish: First Year	Carolina Castillo Trelles	2020 Winter Quarter	2200	N	11	4	2			2								1							20
SPAN 3	Spanish: First Year	Carolina Castillo Trelles	2020 Winter Quarter	2200	N	4	2	1	2										1							10
SPAN 3	Spanish: First Year	Edith Leni	2020 Winter Quarter	2200	N	1	2	7		4	1		1			1			2							19
SPAN 4	Spanish: Second Year	Carolina Castillo Trelles	2020 Winter Quarter	2200	N	15	5		1	1									1							23
SPAN 4	Spanish: Second Year	Lucia Alvarado Cantero	2020 Winter Quarter	2200	N	2	4	2	1									1	1	1						12
SPAN 4	Spanish: Second Year	Javier Fernandez Aguera	2020 Winter Quarter	2200	N	5	6	2	4				1						3							21
SPAN 5	Spanish: Second Year	Byron A Barahona	2020 Winter Quarter	2200	N	1	2	2	2	1	1			1					5							15
SPAN 5M	Medical Spanish	Stephanie L Lain	2020 Winter Quarter	2200	N	6	8		6	1	3		1				1							1		27
SPAN 141	Advanced Grammar	Maria Gonzalez Pagani	2020 Winter Quarter	2200	N		5	6	1	2		1							1	1				1		18
SPAN 150	Intro Hispanic Ling	Maria Gonzalez Pagani	2020 Winter Quarter	2200	N	1	3	3	4	4	1													1		17
SPAN 156J	Contemp Central Am	Byron A Barahona	2020 Winter Quarter	2200	N		1	8				1														10
SPHS 5	SpanHeritageSpeakers	Sandra Malone	2020 Winter Quarter	2200	N		2	4	2	2			1						1							12
SPHS 5	SpanHeritageSpeakers	Sandra Malone	2020 Winter Quarter	2200	N		1	2	2	1	2								3	4						15
SPHS 5	SpanHeritageSpeakers	Edith Leni	2020 Winter Quarter	2200	N	1	6	3	2	2	2	4		1		1	1		1					1		25
STAT 5	Statistics	Jonathan Rice Katznelson	2020 Winter Quarter	2200	N	1	28	31	34	36	18	17	23	9		2		5	14	4						222
STAT 5	Statistics	Bruno Silva Mendes	2020 Winter Quarter	2200	N			5	39	28	18		32			7		9	8	6				2		154
STAT 7	StatMthdsBio/Env/Hlth	Rajarshi Guhaniyogi	2020 Winter Quarter	2200	N	29	38	49	23	30	15	15	6	3				4	7	4				2		225
STAT 7L	StatMthdsBioEnvHlthLab	Laura Nohelia Baracaldo	2020 Winter Quarter	2200	N	27	40			31			13			3		7	1	3				1		126
STAT 7L	StatMthdsBioEnvHlthLab	Arthur Lui; Rene Gutierrez Marquez	2020 Winter Quarter	2200	N		66			8			10					8								92
STAT 131	Intro Prob Theory	Ju Hee Lee	2020 Winter Quarter	2200	N	4	11	14	13	13	14	19	21		3	6	7	16	4	11				16		172
STAT 132	Class/BayesianInfer	Claudia Andrea Wehrhahn Cortes	2020 Winter Quarter	2200	N	4	6	6	6	8	3	8	5	1		1		3	2	2				3		58
STAT 205	Intro Stat Learning	Jiangeng Huang	2020 Winter Quarter	2200	N	1	3	1	2										1		1	1				10
STAT 205B	Inter Class Inference	Bruno Sanso	2020 Winter Quarter	2200	N		2	1	2	2	3		1													11
STAT 206	Applied Bayesian	David Draper	2020 Winter Quarter	2200	N	74	16	4	1	1		1	5					1	1		7			3		114
STAT 206B	Inter Bayesian Infer	Rajarshi Guhaniyogi	2020 Winter Quarter	2200	N	3	2	3	3	6												1				18
STAT 223	Time Series Analysis	Raquel Prado	2020 Winter Quarter	2200	N	1	1														9					11
STEV 2	Self and Society 2	Caren Elise Camblin	2020 Winter Quarter	2200	N	4	10	5	1										2							22
STEV 2	Self and Society 2	Geoffrey Michael Childers	2020 Winter Quarter	2200	N	3	10	4	3	2			1	1				1								25
STEV 2	Self and Society 2	Caren Elise Camblin	2020 Winter Quarter	2200	N	4	19											1	1							25
STEV 2	Self and Society 2	Geoffrey Michael Childers	2020 Winter Quarter	2200	N	2	13	3	3				1						1							23
STEV 2	Self and Society 2	Zeb Rifaqat	2020 Winter Quarter	2200	N	6	2	7	1	2	2							2	1							23
STEV 2	Self and Society 2	Zeb Rifaqat	2020 Winter Quarter	2200	N	2	8	9										1	3							23
STEV 2	Self and Society 2	Zeb Rifaqat	2020 Winter Quarter	2200	N	3	2	2	2		1		1					3	3							17
STEV 2	Self and Society 2	Caren Elise Camblin	2020 Winter Quarter	2200	N		20	2	1									1								24
STEV 2	Self and Society 2	Edward Harold Kehler	2020 Winter Quarter	2200	N		3	6	3	2		1	1						7							23
STEV 2	Self and Society 2	Abigail Heald	2020 Winter Quarter	2200	N		2	6	4	3	1	2	1			4			2							25
STEV 2	Self and Society 2	Kevin D MacClaren	2020 Winter Quarter	2200	N		18	2	3	1																24
STEV 2	Self and Society 2	Edward Harold Kehler	2020 Winter Quarter	2200	N		1	10	7	3	1	1							2							25
STEV 2	Self and Society 2	Caren Elise Camblin	2020 Winter Quarter	2200	N		20	1											2							23
STEV 2	Self and Society 2	Brenda Samantha Sanfilippo	2020 Winter Quarter	2200	N	3	10	1		2								1	1							18
STEV 2	Self and Society 2	Caren Elise Camblin	2020 Winter Quarter	2200	N	8	6	2	1	2	1							1	1							22
STEV 2	Self and Society 2	Caren Elise Camblin	2020 Winter Quarter	2200	N	4	8	3	3		1		2						1							22
STEV 26	Navigate University	Juliana I Leslie	2020 Winter Quarter	2200	N		20	4	7	4			1					4	1					1		42
STEV 96	Peer Tutoring	Sharon Teresa Castro	2020 Winter Quarter	2200	N	6	13			2			1					2	4	1				1		30
THEA 7	Dean's Lecture Series	Lyle E Troxell	2020 Winter Quarter	2200	N	71	14		6	1		1			1			7	9	4				5		119
THEA 20	Intr Studies Acting	Amy Mihyang T Ginther; Patricia M Gallagher	2020 Winter Quarter	2200	N		118		5	1									2					1		127
THEA 22	Indonesian Dance	Mary K Foley	2020 Winter Quarter	2200	N	2	10	10	4										4							30
THEA 50	Fundamen Production	D Stone	2020 Winter Quarter	2200	N		42			6								2	2	2				3		57
THEA 55A	Barnstorm	David Lee Cuthbert	2020 Winter Quarter	2200	N	12	3												1							16
THEA 55B	Barnstorm Lab	David Lee Cuthbert	2020 Winter Quarter	2200	N	33	3			6			1						4	1						48
THEA 61B	Drama to Modern Age	M. Joshua Karter	2020 Winter Quarter	2200	N	6	34	31	5	4			2					1	16	1				1		101
THEA 80C	Monsters	Michael M. Chemers	2020 Winter Quarter	2200	N	9	42	30	33	47	19	10	9	1	2	3	2	6	41	2				7		263
THEA 80P	Pixar	Kamela B. Portuges	2020 Winter Quarter	2200	N	60	187	54	22	11	5	1							55					3		398
THEA 115A	Des St: Scenic Dsgn	Kate Edmunds	2020 Winter Quarter	2200	N	1	3	3		2	1							1	2							13
THEA 116A	Hist Cloth & Costum	Alina Bokovikova	2020 Winter Quarter	2200	N	7	18	8	3		1	1		1		1		1	6							47
THEA 117	Design Studio:Costume	Alina Bokovikova	2020 Winter Quarter	2200	N	12	4	1											1							18
THEA 126	Acting Studio III	Amy Mihyang T Ginther	2020 Winter Quarter	2200	N	7	1	1	2	1																12
THEA 126M	Meisner Technique	Gregory J Fritsch	2020 Winter Quarter	2200	N	3	16		1																	20
THEA 128	Choreographic Wkshp	Cynthia Ling Lee	2020 Winter Quarter	2200	N	5	12		1												1					19
THEA 151	Stdy Perform Drama	Donald Williams	2020 Winter Quarter	2200	N	14		1		1																16
THEA 155	Shakespeare To Go	Patricia M Gallagher	2020 Winter Quarter	2200	N	5	8											1								14
THEA 159	Adv Playwriting	Kirsten L. Brandt	2020 Winter Quarter	2200	N	14	1	1																		16
THEA 161D	Asian Theater	Mary K Foley	2020 Winter Quarter	2200	N	1	5	5	4	3	1							1	8	1				1		30
UCDC 194A	UCDC InternResearch	Helen Shapiro	2020 Winter Quarter	2200	N		6	5	2	1									3							17
WRIT 1	Intro to Comp	Margaret Crane Amis	2020 Winter Quarter	2200	N		6	2	6	1									4							19
WRIT 1	Intro to Comp	Margaret Crane Amis	2020 Winter Quarter	2200	N			3	2	3	1		1	3					7							20
WRIT 1	Intro to Comp	Sondra Maria Archimedes	2020 Winter Quarter	2200	N		4	6	6		2								1					1		20
WRIT 1	Intro to Comp	Sondra Maria Archimedes	2020 Winter Quarter	2200	N	2	3	5	6	2									1							19
WRIT 1	Intro to Comp	Derede L Arthur	2020 Winter Quarter	2200	N			2	9		2	1	1	1												16
WRIT 1	Intro to Comp	Derede L Arthur	2020 Winter Quarter	2200	N		1	3	6	3	2			1					3							19
WRIT 1	Intro to Comp	Derede L Arthur	2020 Winter Quarter	2200	N		2	2	2	4	1	1	1	1					2	1						17
WRIT 1	Intro to Comp	Michele Bigley	2020 Winter Quarter	2200	N		1	5	3				3					1	4	1						18
WRIT 1	Intro to Comp	Steven John Coulter	2020 Winter Quarter	2200	N	1	1	5	4	1	3		1						3	1						20
WRIT 1	Intro to Comp	Elizabeth S Abrams	2020 Winter Quarter	2200	N	1			3	4	2	1	2	2					1							16
WRIT 1	Intro to Comp	Steven John Coulter	2020 Winter Quarter	2200	N	3	3	3	3	3	1		1						2							19
WRIT 1	Intro to Comp	Ray L Daniels	2020 Winter Quarter	2200	N	1	5	4	2	1	3	2				1				1						20
WRIT 1	Intro to Comp	Ray L Daniels	2020 Winter Quarter	2200	N		2	4	2	1	4								1	1						15
WRIT 1	Intro to Comp	Jessie Dubreuil	2020 Winter Quarter	2200	N		2	5	6	3																16
WRIT 1	Intro to Comp	Jessie Dubreuil	2020 Winter Quarter	2200	N		4	9	2	1			1						2	1						20
WRIT 1	Intro to Comp	Robin Y King	2020 Winter Quarter	2200	N			1	3	4	2		1	1					1	1				1		15
WRIT 1	Intro to Comp	Joy Anna Hagen	2020 Winter Quarter	2200	N		12			1				1				2	2	1						19
WRIT 1	Intro to Comp	Erica Louise Halk	2020 Winter Quarter	2200	N		4	3	5	2		1							1	1						17
WRIT 1	Intro to Comp	Erica Louise Halk	2020 Winter Quarter	2200	N	1	2	6	1	6			2							1						19
WRIT 1	Intro to Comp	Roxanne P Hamilton	2020 Winter Quarter	2200	N		3	3	4	3	1	1						1	1							17
WRIT 1	Intro to Comp	Roxanne P Hamilton	2020 Winter Quarter	2200	N		6	4	1				1						2							14
WRIT 1	Intro to Comp	Robin Y King	2020 Winter Quarter	2200	N		1	2	2	5				1					5							16
WRIT 1	Intro to Comp	Lindsay Elizabeth Knisely	2020 Winter Quarter	2200	N		14	5		1																20
WRIT 1	Intro to Comp	Madeline M Lane	2020 Winter Quarter	2200	N		3	9	4									1								17
WRIT 1	Intro to Comp	Mark Baker	2020 Winter Quarter	2200	N		2	3	6	3	2	1												1		18
WRIT 1	Intro to Comp	Mark Baker	2020 Winter Quarter	2200	N		1	3	7	3	2	1														17
WRIT 1	Intro to Comp	Toby H Loeffler	2020 Winter Quarter	2200	N			2		7	3					1			1	2				1		17
WRIT 1	Intro to Comp	Toby H Loeffler	2020 Winter Quarter	2200	N			2	3	1		1	1						4					1		13
WRIT 1	Intro to Comp	Brij D Lunine	2020 Winter Quarter	2200	N		11	2		1									5							19
WRIT 1	Intro to Comp	Brij D Lunine	2020 Winter Quarter	2200	N		13	1	1	2									3							20
WRIT 1	Intro to Comp	Sarah Michals	2020 Winter Quarter	2200	N		11	2	1	2									2	1						19
WRIT 1	Intro to Comp	Sarah Michals	2020 Winter Quarter	2200	N		15	1											2	1						19
WRIT 1	Intro to Comp	Ellen Spencer Newberry	2020 Winter Quarter	2200	N		17	2																		19
WRIT 1	Intro to Comp	Ellen Spencer Newberry	2020 Winter Quarter	2200	N		15			1		1	1						1							19
WRIT 1	Intro to Comp	Sarah-Hope Parmeter	2020 Winter Quarter	2200	N		2	3	4	3	2								2	2						18
WRIT 1	Intro to Comp	Sarah-Hope Parmeter	2020 Winter Quarter	2200	N		1	2	4	5	3								5							20
WRIT 1	Intro to Comp	Nirshan Rex-Boniface Perera	2020 Winter Quarter	2200	N		12	1	2		1		1			1			1							19
WRIT 1	Intro to Comp	Nirshan Rex-Boniface Perera	2020 Winter Quarter	2200	N		3	4	2	5			2			2			2							20
WRIT 1	Intro to Comp	Annalisa Rava	2020 Winter Quarter	2200	N	1	2	3			1	1	1			1			3	1				2		16
WRIT 1	Intro to Comp	Annalisa Rava	2020 Winter Quarter	2200	N		2		1	1	2	1		1				1	3	1				2		15
WRIT 1	Intro to Comp	Lara Ramos Galas	2020 Winter Quarter	2200	N	3	1	3	1	1	1	1					1		1							13
WRIT 1	Intro to Comp	Lara Ramos Galas	2020 Winter Quarter	2200	N		7	5	2									2								16
WRIT 1	Intro to Comp	Denise Silva	2020 Winter Quarter	2200	N			3	1	5	5		1			1			1	1				1		19
WRIT 1	Intro to Comp	Denise Silva	2020 Winter Quarter	2200	N		1	2	3	1	3			1					3	2						16
WRIT 1	Intro to Comp	D David Thorn	2020 Winter Quarter	2200	N		1	3	4	2	1	2							4							17
WRIT 1	Intro to Comp	D David Thorn	2020 Winter Quarter	2200	N			4	2	8		3						1	2							20
WRIT 1	Intro to Comp	Amy Vidali	2020 Winter Quarter	2200	N			4	3	5	3															15
WRIT 1	Intro to Comp	Amy Vidali	2020 Winter Quarter	2200	N			4	6	5	1									1				1		18
WRIT 1	Intro to Comp	Tiffany Lynn Wong	2020 Winter Quarter	2200	N		9	1	3	2				1												16
WRIT 1	Intro to Comp	Tiffany Lynn Wong	2020 Winter Quarter	2200	N		8	6	1	1									1	2						19
WRIT 1	Intro to Comp	Tiffany Lynn Wong	2020 Winter Quarter	2200	N		5	4		2				4			1		2							18
WRIT 1	Intro to Comp	Heather M Shearer	2020 Winter Quarter	2200	N		2	3	4	1	2	1	2							1				1		17
WRIT 1	Intro to Comp	Nirshan Rex-Boniface Perera	2020 Winter Quarter	2200	N		4	4	3	3	1					1			1	2						19
WRIT 1	Intro to Comp	Heather M Shearer	2020 Winter Quarter	2200	N	2	1	3	2	2	4	2							2	1						19
WRIT 1E	Intro to Comp	Maria Cecilia Herrera Astua	2020 Winter Quarter	2200	N	1	7	2			1								2	1						14
WRIT 1E	Intro to Comp	Maria Cecilia Herrera Astua	2020 Winter Quarter	2200	N	5	2	7		1	1								1							17
WRIT 1E	Intro to Comp	Madeline M Lane	2020 Winter Quarter	2200	N		2	2	7	2									6							19
WRIT 1E	Intro to Comp	Madeline M Lane	2020 Winter Quarter	2200	N		4	4	2	9									1							20
WRIT 2	Rhetoric & Inquiry	Ingrid B Moody	2020 Winter Quarter	2200	N		5	6	5	3	1		1			1		1	2							25
WRIT 2	Rhetoric & Inquiry	Anthony Sebastian Breakspear	2020 Winter Quarter	2200	N		6	3	1	5								1	8					1		25
WRIT 2	Rhetoric & Inquiry	Anthony Sebastian Breakspear	2020 Winter Quarter	2200	N		4	3	2	2									7	1				2		21
WRIT 2	Rhetoric & Inquiry	Anthony Sebastian Breakspear	2020 Winter Quarter	2200	N		2	3	1									2	12	1				1		22
WRIT 2	Rhetoric & Inquiry	Dina El Dessouky	2020 Winter Quarter	2200	N		6	2	2	4									9					1		24
WRIT 2	Rhetoric & Inquiry	Daniel McKenna Joesten	2020 Winter Quarter	2200	N	1	16		3									1	4							25
WRIT 2	Rhetoric & Inquiry	Kylie Alisa Kenner	2020 Winter Quarter	2200	N		6	2				1				1			12	2				1		25
WRIT 2	Rhetoric & Inquiry	John S Lee	2020 Winter Quarter	2200	N		1	20	1	1	1							1								25
WRIT 2	Rhetoric & Inquiry	John S Lee	2020 Winter Quarter	2200	N		1	11	4			1		1					7							25
WRIT 2	Rhetoric & Inquiry	John S Lee	2020 Winter Quarter	2200	N			16	2	1								2	3							24
WRIT 2	Rhetoric & Inquiry	Daniel Gordon Pearce	2020 Winter Quarter	2200	N		12	2	2	2			1						3	2						24
