Subject Catalog Nbr 	Title	Instructors  	Term 	Term Code 	Cross- listed	A+	A	A-	B+	B	B-	C+	C	C-	D+	D	D-	F	P	NP	S	U	I	W	-	Total
GAME 271	Games&PlayStudio II	Elin Carstensdottir	2020 Fall Quarter	2208	N		14			1											20					35
GERM 1	German: First Year	Sarah T Schuchard	2020 Fall Quarter	2208	N	4	9	5		2	1										1					22
GERM 1	German: First Year	Gabriela Andrea Gavande	2020 Fall Quarter	2208	N	1	8	3	2		1			1					3					1		20
GERM 1	German: First Year	Gabriela Andrea Gavande	2020 Fall Quarter	2208	N		5	2	4	1	1	1			2	1			1	1	1			1		21
GERM 4	German: Second Year	Gabriela Andrea Gavande	2020 Fall Quarter	2208	N		7	7	3	1	1				2				1		1					23
GREE 1	Elem Ancient Greek	Kristina J. Chew	2020 Fall Quarter	2208	N		10			2									1	1	2					16
HAVC 24	SE Asia Visual Cul	Boreth J. Ly	2020 Fall Quarter	2208	N	3	22	30	14	17	15	2	1					6	22	1				2		135
HAVC 48	Climate Justice Now!	T.J. Demos	2020 Fall Quarter	2208	N	16	19	31	12	14	10	1		1			1	6	12	2				1		126
HAVC 55	Unclothed	Tara Ann Field	2020 Fall Quarter	2208	N	9	61	20	11	6	2		3	1				6	11	3				4		137
HAVC 80	Afr/Oceana/Americas	Carolyn Dean	2020 Fall Quarter	2208	N	1	29	30	33	24	17	15	19	5	3	4	1	6	6	3				6		202
HAVC 141C	Pop to Present	Derek C. Murray	2020 Fall Quarter	2208	N		30	17	4	2	1	2	4					2	4							66
HAVC 141H	Media Hist/Theory	Kyle T Parry	2020 Fall Quarter	2208	N	4	10	1	4	4	2	1						3	1	1						31
HAVC 142M	Museum Exhibitions	Elisabeth L Cameron	2020 Fall Quarter	2208	N		33	15	12	9	5		3	1					6					2		86
HAVC 143A	Contemporary Arch	Albert Narath	2020 Fall Quarter	2208	N	10	10	2	3	2			1	2				1	2							33
HAVC 165	Art of the Missions	Yve Barthelemy Chavez	2020 Fall Quarter	2208	N		2	1	4	2	1								1		1			2		14
HAVC 170	Art of the Body	Stacy L Kamehiro	2020 Fall Quarter	2208	N		2	27	11	8	8		2	1		3		1	7					4		74
HAVC 191G	Art/Cine/Postmodern	Derek C. Murray	2020 Fall Quarter	2208	N	3	4		3	4		1	1											1		17
HEBR 1	Hebrew: First Year	Galia Stein-Rosen	2020 Fall Quarter	2208	N	3	7	3	1	2									1	1						18
HIS 9	Intr Native Am His	Amy J Lonetree	2020 Fall Quarter	2208	N		31	56	7	3	1		3	2				2	13	1						119
HIS 10A	U.S. History To 1877	Edward G Smyth IV	2020 Fall Quarter	2208	N	1	23	15	8	14	13	2	4			2		5	26	5				1		119
HIS 12	U.S. Latino History	Grace P. Delgado	2020 Fall Quarter	2208	N	2	20	32	11	15	5	1	2			7		4	15	2				1		117
HIS 15	US His for NonMajors	Matthew Lasar	2020 Fall Quarter	2208	N		38	74	17	3	6		3				1	2	30							174
HIS 70B	ModEurope 1815-pres	Bruce A Thompson	2020 Fall Quarter	2208	N	6	20	22	19	25	11	1	1	1				4	8							118
HIS 74A	JewishAfrica&MidEas	Alma Heckman	2020 Fall Quarter	2208	N	6	9	4	7	9	4	2	1	1				2	5	8						58
HIS 78	ModernAuthoritarianism	Edward Harold Kehler	2020 Fall Quarter	2208	N	1	33	22	10	28	3	1	3	1				1	9	2				5		119
HIS 80C	Global China	Shelly Chan	2020 Fall Quarter	2208	N		37	6	2	1	2		2	1			1	2	2							56
HIS 100	His Skills & Methds	Catherine A Jones	2020 Fall Quarter	2208	N		5	7	2	6	2	1	2							3				2		30
HIS 100	His Skills & Methds	Matthew D O'Hara	2020 Fall Quarter	2208	N		13	2	4	8	3	2	1					3		2				1		39
HIS 118A	Conspiracy Planet	Matthew Lasar	2020 Fall Quarter	2208	N		28	9	6	6	2	1						2	5	1						60
HIS 122A	Jazz & Hist to 1945	Eric C Porter	2020 Fall Quarter	2208	N	1	11	4	10	7	4		4					7	5	1				3		57
HIS 131	Women In Latin Amer	Maria E Diaz	2020 Fall Quarter	2208	N		5	5	4	2	2							2	3	4				1		28
HIS 137B	Africa 1800 To Pres	David H Anthony	2020 Fall Quarter	2208	N		12	2	2	1								1	8	2				6		34
HIS 140D	Recent Chinese Hist	Shelly Chan	2020 Fall Quarter	2208	N		26	10		3	4		5	1	2			2	3	2				1		59
HIS 146A	Colonial South Asia	Juned M. Shaikh	2020 Fall Quarter	2208	N	2		2	4	1								2								11
HIS 150A	Ancient Japan	Noriko Aso	2020 Fall Quarter	2208	N	2	22	16	7	3	1	1		1				1	4							58
HIS 150E	Okinawan History	Alan S Christy	2020 Fall Quarter	2208	N	12	21	8	3	5						1		5	2	3				2		62
HIS 154	Post-Col Nor Africa	Muriam H. Davis	2020 Fall Quarter	2208	N	3	3	9	8	2	1		1					2	5	1						35
HIS 165A	Medieval Hist & Archit	Mark J Pawlowski	2020 Fall Quarter	2208	N	1	4		1	2	1		4	2	1			3	3	5				5		32
HIS 178E	Mod Jewish Intellec	Bruce A Thompson	2020 Fall Quarter	2208	N	6	8	2	3	1									1							21
HIS 181	British Empire	Marc A Matera	2020 Fall Quarter	2208	N	1	12	7	3	13	4	3	5					2	2	3	1			1		57
HIS 190E	Chicana/o History	Grace P. Delgado	2020 Fall Quarter	2208	N	3	8												1		1					13
HIS 190W	CivilWarReconstrctn	Catherine A Jones	2020 Fall Quarter	2208	N		5	3		1	1	1														11
HIS 196F	Euro Envnmtl Hist	Benjamin Patrick Breen	2020 Fall Quarter	2208	N	2	9																			11
HISC 80T	What is the Witch?	Gabriel Salomon Mindel	2020 Fall Quarter	2208	N	16	79	2	4		2		1	4				6	8							122
HISC 107	The Idea of Reality	Michael McCarrin	2020 Fall Quarter	2208	N	9	39	18	10	9	4	3		1				3	11	5	1			2		115
HISC 116	What is Species?	Jane Komori	2020 Fall Quarter	2208	N		9	10	5	5	2							3	4							38
ITAL 1	Elem Italian Lang	Giulia Centineo	2020 Fall Quarter	2208	N		5	4	4	1	1	1		1		2			3					1		23
ITAL 1	Elem Italian Lang	Giulia Centineo	2020 Fall Quarter	2208	N	1	3	4	5	4				1					1		1			1		21
ITAL 1	Elem Italian Lang	Giulia Centineo	2020 Fall Quarter	2208	N	1	5	1	2	3		3	1	1		2			4					1		24
ITAL 4	Italian: Second Year	Maria A. Prencipe	2020 Fall Quarter	2208	N		1	5	5	1	1		1						2		1					17
JAPN 1	Japanese: First Year	Naoko Yamamoto	2020 Fall Quarter	2208	N		7	4	2	2	1			1				1	6		1					25
JAPN 1	Japanese: First Year	Naoko Yamamoto	2020 Fall Quarter	2208	N		6	3	2		2	1	1						3	4				2		24
JAPN 1	Japanese: First Year	Keiko Yukawa	2020 Fall Quarter	2208	N	1	8	2	1	5	3	1						1		1				1		24
JAPN 1	Japanese: First Year	Keiko Yukawa	2020 Fall Quarter	2208	N	2	9	3	2	1		1							1	1						20
JAPN 1	Japanese: First Year	Naoko Matsuo	2020 Fall Quarter	2208	N		9		2	2	3							2	3		1	1				23
JAPN 1	Japanese: First Year	Naoko Matsuo	2020 Fall Quarter	2208	N	2	7	2	2	2	1			1						4						21
JAPN 1	Japanese: First Year	Miyuki Takeuchi	2020 Fall Quarter	2208	N	1	6	5	1	2	2							2	2	1				1		23
JAPN 1	Japanese: First Year	Miyuki Takeuchi	2020 Fall Quarter	2208	N	3	9	4	2			1						1	3	1						24
JAPN 4	Japanese: Second Year	Sakae Fujita	2020 Fall Quarter	2208	N		4	2	2	3									3	2	3					19
JAPN 4	Japanese: Second Year	Sakae Fujita	2020 Fall Quarter	2208	N		5		1	5	1	1	2	1					1	1						18
JAPN 4	Japanese: Second Year	Sakae Fujita	2020 Fall Quarter	2208	N		3	1	4	5	2	1	1						3							20
JAPN 103	Advanced Japanese	Keiko Yukawa	2020 Fall Quarter	2208	N		11	2	2		4	1		1					6		1					28
KRSG 1	ALE:Power&Represent	Juliana I Leslie	2020 Fall Quarter	2208	N		16	5		3		1	1			1		1								28
KRSG 1	ALE:Power&Represent	Juliana I Leslie	2020 Fall Quarter	2208	N		18	3	1	1			3			1		2								29
KRSG 1	ALE:Power&Represent	Daniel Gordon Pearce	2020 Fall Quarter	2208	N		8	11	5	2	1	1						1								29
KRSG 1	ALE:Power&Represent	Daniel Gordon Pearce	2020 Fall Quarter	2208	N		14	10	1	2	1					1			1							30
KRSG 1	ALE:Power&Represent	Melissa Lynn Sanders-Self	2020 Fall Quarter	2208	N		21	2	1	5								1								30
KRSG 1	ALE:Power&Represent	Thao T Mai	2020 Fall Quarter	2208	N	6	10	1	3	2	2							1	3	1				1		30
KRSG 1	ALE:Power&Represent	Jeremy Gauger	2020 Fall Quarter	2208	N	2	6	5	4	4	3	1	1					2	1							29
KRSG 1	ALE:Power&Represent	Jeremy Gauger	2020 Fall Quarter	2208	N	2	11	6	1	2	2	2	1			1										28
KRSG 1	ALE:Power&Represent	Megan Sara McDrew	2020 Fall Quarter	2208	N	12	10	3		3	1															29
KRSG 1	ALE:Power&Represent	Nicol Hammond	2020 Fall Quarter	2208	N		24	3		1								1								29
KRSG 1	ALE:Power&Represent	Rebekkah Roberta Dilts	2020 Fall Quarter	2208	N		11	5	1	3	1		3				1	3								28
KRSG 3	Natural Hist Pract	Kathryn Morgan Beheshti	2020 Fall Quarter	2208	N	2	3		3	2			1	1					4	2				2		20
KRSG 25	Transfer Success	Juliana I Leslie	2020 Fall Quarter	2208	N		18	4					2													24
KRSG 25	Transfer Success	Deborah Silguero	2020 Fall Quarter	2208	N	1	17						1					1	2							22
KRSG 25	Transfer Success	Sara Elena Sanchez	2020 Fall Quarter	2208	N	5	8	5	1									1	3	1				1		25
KRSG 25	Transfer Success	Deborah Silguero	2020 Fall Quarter	2208	N		23	1												1						25
KRSG 25	Transfer Success	Carmen Cherrelle Robinson	2020 Fall Quarter	2208	N	18	2	1	2										1					2		26
KRSG 25	Transfer Success	Nirshan Rex-Boniface Perera	2020 Fall Quarter	2208	N		14	2	3				1					4								24
KRSG 25	Transfer Success	Deborah Silguero	2020 Fall Quarter	2208	N		21		1									1								23
KRSG 52	News Reporting/Editing	Susan Allen Watrous	2020 Fall Quarter	2208	N		8	1											10							19
LALS 1	Intro Latin Amer St	Lily Balloffet	2020 Fall Quarter	2208	N	33	90	47	16	11	15	2	5	2	1		3	5	5	3						238
LALS 80S	Sexualities/Genders	Shankari Patel	2020 Fall Quarter	2208	N	14	86	12	6	5	1		3	1		1		5	2					2		138
LALS 90	Contemporary Brazil	Patricia Pinho	2020 Fall Quarter	2208	N	3	13	3	3	1	1	1		1		2		4	2	1				3		38
LALS 100	Concepts/Theories LALS	Shankari Patel	2020 Fall Quarter	2208	N	17	56	6	2	2	1		2	1				5	1	3				1		97
LALS 131	LatinoLit:Assimiliation	Catherine S Ramirez	2020 Fall Quarter	2208	N	26	9	3	2		2			1				3						2		48
LALS 143J	Global Politic Econ	Cesar Estrella	2020 Fall Quarter	2208	N		21	4	2				1											2		30
LALS 149	Whiteness: LatinAm	Patricia Pinho	2020 Fall Quarter	2208	N	4	25	6	2	1	1	2	1					2	1					2		47
LALS 163	The Amazon	Justin Perez	2020 Fall Quarter	2208	N	10	14	4	2	3	2	1						2	1					2		41
LALS 194X	SocioEnviroConflict	Fernando I Leiva	2020 Fall Quarter	2208	N	2	7	5	4				1	1												20
LATN 1	Elementary Latin	Kristina J. Chew	2020 Fall Quarter	2208	N		23	5	2	3	1							1	1							36
LGST 10	Intro Legal Process	Jacqueline Susan Gehring	2020 Fall Quarter	2208	N	2	16	17	17	27	3	4	4					2	5					1		98
LGST 105A	Ancient Pol Thought	Dean P Mathiowetz	2020 Fall Quarter	2208	Y	1	12	5	7	2			1					2		1				1		32
LGST 111A	Constitutional Law	Eric Stephen Snickars	2020 Fall Quarter	2208	Y	5	13	11	14	7	7	1	1	1				2	3					1		66
LGST 117	Sports Law Politics	Jacqueline Susan Gehring	2020 Fall Quarter	2208	N	3	11	13	9	10	1	1	2			1		1	1							53
LGST 120B	Democ Amer Pol Dev	Melanie Springer	2020 Fall Quarter	2208	Y		7	2	1	1	1	2	2						3							19
LGST 160B	International Law	Mark F Massoud	2020 Fall Quarter	2208	Y		4	17	9	16	6	4	1	1		1		1	11	1				2		74
LGST 167	Politics Intl Trade	Shawn Leslie Nichols	2020 Fall Quarter	2208	Y		1		4	5	4	2	1					1	1	1						20
LGST 186	GlobalHealthPolitics	Matthew B Sparke	2020 Fall Quarter	2208	Y	3	5	6	1				1					1	1					1		19
LGST 196	Senior Capstone	Gary Patton	2020 Fall Quarter	2208	N	3	12			5			5					1								26
LGST 196	Senior Capstone	Katharine E. Beaumont	2020 Fall Quarter	2208	N		8	10	4	1									1							24
LING 50	Intr To Linguistics	Adrian Brasoveanu	2020 Fall Quarter	2208	N	68	56	37	24	21	14	5	4		1	1		3	15	4						253
LING 53	Semantics I	Jake Wayne Vincent	2020 Fall Quarter	2208	N	24	40	16	3	5	4	1	2	1				7	5	1						109
LING 80D	Language and Mind	Amanda Jasmine Rysling	2020 Fall Quarter	2208	N	28	27	2	1	8	1		2						2	1						72
LING 102	Phonology II	Ryan Thomas Bennett	2020 Fall Quarter	2208	N	9	9	4	8	3	2	3	2	3	1			2	5	2				3		56
LING 112	Syntax I	Jorge Hankamer	2020 Fall Quarter	2208	N	1	4	4	1	1	2	2	3			1		2	9	6				2		38
LING 141	Ellipsis	Jorge Hankamer	2020 Fall Quarter	2208	N	2	5			3			2					1	5	7				3		28
LING 154	Lang/Social Identity	Grant L McGuire	2020 Fall Quarter	2208	N	5	9	6	5	4	6	2	3	3				2	3	1				1		50
LIT 1	Literary Interpret	Christopher S Chen	2020 Fall Quarter	2208	N	2	58	15	6	3	1							1	1							87
LIT 61F	Reading Fiction	Jorge Aladro Font	2020 Fall Quarter	2208	N	4	76	50		2								4	7	2				1		146
LIT 61W	Writing & Research	Courtney A Kersten	2020 Fall Quarter	2208	N	3	30																			33
LIT 61Z	Géneros literarios	Jorge Aladro Font	2020 Fall Quarter	2208	N	2	9	3																		14
LIT 80Y	Harry Potter	Renee Allyson Fox	2020 Fall Quarter	2208	N	74	179	30	14	25	7	4	20	2		3		4	28	4				2		396
LIT 81D	Prophet and the Qur’an	Camilo Gomez-Rivas	2020 Fall Quarter	2208	N	1	7	6				2						1	2							19
LIT 90	Intro Creative Writ	Conner Bassett	2020 Fall Quarter	2208	N		19												3							22
LIT 90	Intro Creative Writ	Jose Antonio Villaran	2020 Fall Quarter	2208	N		14	1	3				1					1	1	1						22
LIT 90	Intro Creative Writ	Chacko Thomas Kuruvilla	2020 Fall Quarter	2208	N	4	17																	1		22
LIT 91A	Intermed Fiction/Prose	Thaïs Helene Miller	2020 Fall Quarter	2208	N	1	11	4																		16
LIT 91B	Inter Poetry Writing	Emma Wood	2020 Fall Quarter	2208	N		17		2	1														1		21
LIT 111E	Edmund Spenser	H M Leicester	2020 Fall Quarter	2208	N		25	15	7	6	2		1					2	1	1						60
LIT 121N	RAGE: Race&Performance	Ronaldo V. Wilson	2020 Fall Quarter	2208	N	11	35	4	2		1			1				2	3	1						60
LIT 125J	French Science Fiction	Dorian Bell	2020 Fall Quarter	2208	N		8	13	6									3	1					1		32
LIT 126G	Sci/Fi and the Sublime	James Jackson	2020 Fall Quarter	2208	N	9	6	7		2	2				1				3	1						31
LIT 155A	Cinema&Subjectivity	Guriqbal Singh Sahota	2020 Fall Quarter	2208	N		9	7	2	1	1			1				1	4	1				2		29
LIT 155J	John Carpenter Film	H M Leicester	2020 Fall Quarter	2208	N	4	9	7	3	1	2	1	1						2							30
LIT 167E	Vampire in Pop Cltr	Renee Allyson Fox	2020 Fall Quarter	2208	N	3	53	32	7	10			1		1			2	13	2				2		126
LIT 168B	Islamic Law & Society	Camilo Gomez-Rivas	2020 Fall Quarter	2208	N		8	12	6									1	2					1		30
LIT 179A	Adv Writing-Fiction	Jennifer Tseng	2020 Fall Quarter	2208	N	1	14	3		1									2							21
LIT 179B	Adv Writing-Poetry	Gary E Young	2020 Fall Quarter	2208	N		17	1											1							19
LIT 188R	Humanidad Ambientales	Amanda M. Smith	2020 Fall Quarter	2208	N	1	6	2	1	4	3		1		1									2		21
LIT 190O	Slavery, Race, Amer	Susan Gillman	2020 Fall Quarter	2208	N	1	12	5	2	1								2						1		24
LIT 190Y	Mod Jewish Lit/Cultr	Bruce A Thompson	2020 Fall Quarter	2208	N		9	4	1																	14
MATH 2	Col Algbra/Calculus	Nandini Bhattacharya	2020 Fall Quarter	2208	N	1	13	10	17	31	11	17	26	4		3		7		1	1					142
MATH 3	Precalculus	Pedro Morales	2020 Fall Quarter	2208	N	181	34	10	13	10	5	8	6	1	1	3	1	2	1	1				2		279
MATH 11A	Calculus with Apps	Martin Weissman	2020 Fall Quarter	2208	N	8	126	83	62	73	18	13	17	3	1	1	1	19	2	1				3		431
MATH 11B	Calculus with Apps	Hirotaka Tamanoi	2020 Fall Quarter	2208	N	8	13	5	6	7	12	3	10		5	1	1	5	4	6				11		97
MATH 19A	Calc:Sci,Engin,Math	Anthony J Tromba; Frank Bauerle	2020 Fall Quarter	2208	N	31	103	72	64	69	31	19	38			9		2	1	4				5		448
MATH 19A	Calc:Sci,Engin,Math	Anthony J Tromba; Frank Bauerle	2020 Fall Quarter	2208	N	19	86	66	68	74	36	27	44			5		8	1	5				3		442
MATH 19B	Calc:Sci,Engin,Math	Anthony J Tromba; Frank Bauerle	2020 Fall Quarter	2208	N	40	115	45	37	41	29	13	28			9		6	1	6				3		373
MATH 21	Linear Algebra	Pedro Morales	2020 Fall Quarter	2208	N		160	14	6	2	4	3	3	1				4	2					1		200
MATH 23A	Vector Calculus	Anthony J Tromba; Frank Bauerle	2020 Fall Quarter	2208	N	7	53	24	23	46	19	16	30			6		6	3	5	1			3		242
MATH 23B	Vector Calculus	Anthony J Tromba; Frank Bauerle	2020 Fall Quarter	2208	N	11	8	7	10	16	4	11	14			13		1	4					3		102
MATH 24	Ordinary Diff Equas	Torsten Ehrhardt	2020 Fall Quarter	2208	N	20	15	2	6	7	7	5	3					3	2	2						72
MATH 100	Intr Proof/Prb Solv	Robert Boltje	2020 Fall Quarter	2208	N	2	3	5	10	6	9	14	7	8		4		7	7	1						83
MATH 101	Math Problm Solving	Bruce N Cooperstein	2020 Fall Quarter	2208	N	3	5	3										1						1		13
MATH 105A	Real Analysis	Deewang Bhamidipati	2020 Fall Quarter	2208	N		10	2	1		2	4	1			1	1	2	15	2				1		42
MATH 110	Intro Number Theory	Hatice Mutlu Akaturk	2020 Fall Quarter	2208	N	1	13	6	7	12	11	1	3					1	1					1		57
MATH 111A	Algebra	Chongying Dong	2020 Fall Quarter	2208	N	5	11	5	3	4	2	5	2	1				5	5					2		50
MATH 115	Graph Theory	John Revere McHugh	2020 Fall Quarter	2208	N	2	9	9	5	2	1	3	1		1			1	3	1						38
MATH 117	Adv Linear Algebra	Herman Ging Han Yu	2020 Fall Quarter	2208	N	6	13	9	3	4	2		1					1	1	1						41
MATH 124	Intro To Topology	John Gabriel Prudente Pelias	2020 Fall Quarter	2208	N	2	2	4	2	2	4	2		1				1	1	2	1					24
MATH 200	Algebra I	Robert Boltje	2020 Fall Quarter	2208	N	2	1			4								1	1		7	2		1		19
MATH 204	Analysis I	Torsten Ehrhardt	2020 Fall Quarter	2208	N	3		2		2								1			8					16
MATH 208	Manifolds I	Hirotaka Tamanoi	2020 Fall Quarter	2208	N	4															13					17
MATH 238	Ellip Func/Mod Form	Martin Weissman	2020 Fall Quarter	2208	N		2														10	2				14
MATH 288A	Pedagogy of Math	Pedro Morales	2020 Fall Quarter	2208	N		1														11	1				13
MERR 1	ALE:ReadSelves/World	Kathryn McQueen	2020 Fall Quarter	2208	N		8	7	4	6		1				1			1							28
MERR 1	ALE:ReadSelves/World	Jarrod Hyam	2020 Fall Quarter	2208	N	21	1	2	1				1					1								27
MERR 1	ALE:ReadSelves/World	Lucia Alvarado Cantero	2020 Fall Quarter	2208	N	6	8	3	2	4	3							1						1		28
MERR 1	ALE:ReadSelves/World	Rachael Fields	2020 Fall Quarter	2208	N	3	16	2		3			4			1										29
MERR 1	ALE:ReadSelves/World	Ellen Spencer Newberry	2020 Fall Quarter	2208	N		17	3	1	1	1		1			1		2	1							28
MERR 1	ALE:ReadSelves/World	Ellen Spencer Newberry	2020 Fall Quarter	2208	N		21	2	1	1	1								1							27
MERR 1	ALE:ReadSelves/World	Jessie Dubreuil	2020 Fall Quarter	2208	N	6	19						2							1						28
MERR 1	ALE:ReadSelves/World	Rachael Fields	2020 Fall Quarter	2208	N	2	15	2		4			1			1				1						26
MERR 1	ALE:ReadSelves/World	Sarah-Hope Parmeter	2020 Fall Quarter	2208	N	2	5	2	1	9	2	4	3													28
MERR 1	ALE:ReadSelves/World	Sarah-Hope Parmeter	2020 Fall Quarter	2208	N		2	3	5	8		1	1		1	1		1	3	1				1		28
MERR 1	ALE:ReadSelves/World	Nolan Higdon	2020 Fall Quarter	2208	N	15	3	5	1			1	1	1				1								28
MERR 1	ALE:ReadSelves/World	Nolan Higdon	2020 Fall Quarter	2208	N	10	12	1	2	1								2								28
MERR 1	ALE:ReadSelves/World	Josef Alexandre Kay	2020 Fall Quarter	2208	N	4	13	2	2	5								2								28
MERR 1	ALE:ReadSelves/World	Elizabeth S Abrams	2020 Fall Quarter	2208	N		9	3	2	3	4	2		1				2								26
MERR 1	ALE:ReadSelves/World	Josef Alexandre Kay	2020 Fall Quarter	2208	N	2	9	5		2	1	1	2		1	1	1	2								27
MERR 85C	Classrm Connection	Elizabeth S Abrams	2020 Fall Quarter	2208	Y														9	1				1		11
MERR 90	Field:TheoryPractice	Michael Eric Rotkin	2020 Fall Quarter	2208	N	1	19												1							21
MERR 183F	Focus on Africa	Melvin Cox	2020 Fall Quarter	2208	N	1	11		1		3								5					2		23
METX 119	Microbiology	Karen M Ottemann	2020 Fall Quarter	2208	N	6	28	18	8	19	14	10	12	1		1		1	2		3			5		128
METX 119L	Gen Microbio Lab	Burcak Artun	2020 Fall Quarter	2208	N	5	17	2																		24
METX 200	Intrdisc Appr	Donald Robert Smith; Raquel Chamorro-Garcia	2020 Fall Quarter	2208	N	2	3	3	2																	10
METX 292	Intro Grad Seminar	Jacqueline Kimmey; Raquel Chamorro-Garcia	2020 Fall Quarter	2208	N														3		24					27
MUSC 1C	Concert Choir	Nathaniel Aaron Berman	2020 Fall Quarter	2208	N		17											1	1	1						20
MUSC 2	Univ Orchestra	Bruce A Kiesling	2020 Fall Quarter	2208	N	3	10		1									3	2	1				2		22
MUSC 3	Large Jazz Ensemble	Charles R Hamilton	2020 Fall Quarter	2208	N	1	10														1					12
MUSC 8A	Balinese Gamelan	Brian Baumbusch	2020 Fall Quarter	2208	N		13	3	1	1	2		1						7							28
MUSC 9	Wind Ensemble	Nathaniel Aaron Berman	2020 Fall Quarter	2208	N		14		1				1					2	1					1		20
MUSC 11A	Western Classical	Nina K Treadwell	2020 Fall Quarter	2208	N	39	45	12	4	7	1	2			1	1		1	6	2				1		122
MUSC 11D	Intr to World Music	Michael Paul Lindsey	2020 Fall Quarter	2208	N	18	40	12	13	12		4	8	1		2		4	3	2						119
MUSC 12	Mariachi Ensemble	Russell Christopher Rodriguez	2020 Fall Quarter	2208	N	4	6					1														11
MUSC 13	BegTheoryMusI	Faith Suzanne Lanam	2020 Fall Quarter	2208	N	7	4	4	1	3		1	2					1		2						25
MUSC 16	Foundations of Music	Ryan Joseph Lambe	2020 Fall Quarter	2208	N	14		3					1						2							20
MUSC 30A	Theor, Lit, Music	Anatole Leikin	2020 Fall Quarter	2208	N	1	3	4	2	3		1				1		3	2	1						21
MUSC 51	Vocal Repertoire Class	Emily Victoria Sinclair	2020 Fall Quarter	2208	N		9	3	1																	13
MUSC 55	NorthIndiaRhythm	Ashwin Batish	2020 Fall Quarter	2208	N	27	9			1									3					1		41
MUSC 57	JazzGuitarSyles	Nelsen James Hutchison	2020 Fall Quarter	2208	N	8		1											1		1					11
MUSC 80C	Hist Electronic Mus	Madison Erin Heying	2020 Fall Quarter	2208	N	16	60	7	7	23	2	1	9		1	1		1	15	2				4		149
MUSC 80P	US Popular Music	Giacomo Fiore	2020 Fall Quarter	2208	N	54	80	32	16	22	9	10	2	1	1	2		4	56	5				2		296
MUSC 80P	US Popular Music	Giacomo Fiore	2020 Fall Quarter	2208	N	4	4	3	2	3	1	1	1	1				2	5	3				4		34
MUSC 80X	Music of India	Michael Paul Lindsey	2020 Fall Quarter	2208	N	5	11	4	2	3	1	4							6	1						37
MUSC 81T	Fund. of Music Tech	Scott Casson Makson	2020 Fall Quarter	2208	N	3	21	2	1	3	1							2	2	2				4		41
MUSC 101C	Hist West Art Music	Amy C Beal	2020 Fall Quarter	2208	N	4	8	4	2				1	1										1		21
MUSC 125	Adv Elec Sound Synt	David Andrew Kant	2020 Fall Quarter	2208	N		17	2																		19
MUSC 130	Harmony and Form	Christopher J Pratorius	2020 Fall Quarter	2208	N	2	5	2	1	2	1	1	1													15
MUSC 159A	Opera Workshop	Sheila Kay Willey	2020 Fall Quarter	2208	N		15	1		2																18
MUSC 161	Inv Lesson One Hour	Emily Victoria Sinclair	2020 Fall Quarter	2208	N		6	2	2																	10
MUSC 252	Current Issues Coll	David Evan Jones	2020 Fall Quarter	2208	N		5											1			13	1				20
NLP 201	NLP I	Jeffrey Michael Flanigan	2020 Fall Quarter	2208	N	5	10	4	1	3								1								24
NLP 220	Data Collect for NLP	Jalal Mahmud	2020 Fall Quarter	2208	N	2	5	11	3	2																23
NLP 243	Mach Learn for NLP	Dilek Hakkani-Tur	2020 Fall Quarter	2208	N		11	5	3	2	1							1			1					24
NLP 280	Seminar in NLP	Adwait Ratnaparkhi	2020 Fall Quarter	2208	N														1		27	1				29
OAKS 1	ALE:Comm Diversity	Nirshan Rex-Boniface Perera	2020 Fall Quarter	2208	N		24			2			1					3								30
OAKS 1	ALE:Comm Diversity	Lindsay Elizabeth Knisely	2020 Fall Quarter	2208	N		16	6	4	2	1					1										30
OAKS 1	ALE:Comm Diversity	Nirshan Rex-Boniface Perera	2020 Fall Quarter	2208	N		19	1	2	2	2	1	1					1								29
OAKS 1	ALE:Comm Diversity	Andrea Yolande Seeger	2020 Fall Quarter	2208	N	11	8	1		2	1	1	3					3								30
OAKS 1	ALE:Comm Diversity	Andrea Yolande Seeger	2020 Fall Quarter	2208	N	8	5	2		6	1		4					2	1							29
OAKS 1	ALE:Comm Diversity	Sara Marie Benson	2020 Fall Quarter	2208	N		15	2	4	2	1	1		4				1								30
OAKS 1	ALE:Comm Diversity	Leslie Lopez	2020 Fall Quarter	2208	N	9	10	2	1	1	2	1	2	1				1								30
OAKS 1	ALE:Comm Diversity	Christie G Mccullen; Christopher K Garrecht-Williams	2020 Fall Quarter	2208	N	5	8	1	2	3	1	2	1					6		1						30
OAKS 1	ALE:Comm Diversity	Sara Marie Benson	2020 Fall Quarter	2208	N		20	2	2	2								3	1							30
OAKS 1	ALE:Comm Diversity	Lindsay Elizabeth Knisely	2020 Fall Quarter	2208	N		4	10	10	2	1		1					2								30
OAKS 1	ALE:Comm Diversity	Christopher K Garrecht-Williams	2020 Fall Quarter	2208	N	6	9	4	1	1	3	4						1								29
OAKS 1	ALE:Comm Diversity	Christopher K Garrecht-Williams	2020 Fall Quarter	2208	N		2	3	2	1			3					2								13
OAKS 1	ALE:Comm Diversity	Melissa Cordelia Valentine	2020 Fall Quarter	2208	N	1	9	1		1	2	1	1			1		1								18
OAKS 73B	Oakes Mentoring	Lindsay Elizabeth Knisely	2020 Fall Quarter	2208	N		7	4																		11
OAKS 151A	CommunityLiteracies	Leslie Lopez	2020 Fall Quarter	2208	N	4	4	3	1	1	1															14
