Subject Catalog Nbr 	Title	Instructors  	Term 	Term Code 	Cross- listed	A+	A	A-	B+	B	B-	C+	C	C-	D+	D	D-	F	P	NP	S	U	I	W	-	Total
JRLC 1	ALE: Social Justice	Robert D Majzler	2023 Fall Quarter	2238	N	10	12	2	4																	28
JRLC 1	ALE: Social Justice	Joshua D Brahinsky	2023 Fall Quarter	2238	N		23	3										1						1		28
JRLC 1	ALE: Social Justice	Sophia B Magnone	2023 Fall Quarter	2238	N		14	2	1				1						1					1		20
JRLC 1	ALE: Social Justice	Angela Renee Birts	2023 Fall Quarter	2238	N		19	6	2	2																29
JRLC 1	ALE: Social Justice	Joshua D Brahinsky	2023 Fall Quarter	2238	N		23	4	1																	28
JRLC 1	ALE: Social Justice	Rachel A Goodman	2023 Fall Quarter	2238	N		11	7	4	3			1						1							27
JRLC 1	ALE: Social Justice	Emily G.T. Corrêa	2023 Fall Quarter	2238	N	4	11	3	3	2	2		2					1								28
JRLC 35	Knowledge For Justice	Linnea K Beckett	2023 Fall Quarter	2238	N	3	8	4	2	4	1							2								24
JRLC 95	Nonviolent Comm	Caren Elise Camblin	2023 Fall Quarter	2238	N		19	3	2	4								1						1		30
JRLC 120	PAC Planning	Mark Ramone Gardner	2023 Fall Quarter	2238	N	10	7			1								1						1		20
KRSG 1	ALE:Power&Represent	Brenda Avila-Hanna	2023 Fall Quarter	2238	N	5	12	4	2	1		1	1		1			1								28
KRSG 1	ALE:Power&Represent	M. Isabel Cruz	2023 Fall Quarter	2238	N	2	9	5	3	2	1		1						1	1						25
KRSG 1	ALE:Power&Represent	Melissa Lynn Sanders-Self	2023 Fall Quarter	2238	N		21	3	3	1																28
KRSG 1	ALE:Power&Represent	Mayanthi L Fernando	2023 Fall Quarter	2238	N	2	5	15	5	1	1															29
KRSG 1	ALE:Power&Represent	Brenda Avila-Hanna	2023 Fall Quarter	2238	N	9	7	5	2	1	1							1		1						27
KRSG 1	ALE:Power&Represent	Emily Kaia Robertson	2023 Fall Quarter	2238	N	4	10	3	1	4		1						3	1							27
KRSG 1	ALE:Power&Represent	Daryl Bjorn Jones	2023 Fall Quarter	2238	N		12	5	2	3		1						3	1							27
KRSG 1	ALE:Power&Represent	Leonard Crosby	2023 Fall Quarter	2238	N	3	10	6	1	5	2				1											28
KRSG 1	ALE:Power&Represent	Leonard Crosby	2023 Fall Quarter	2238	N	11	3	8	5		1															28
KRSG 1	ALE:Power&Represent	Jeremy Gauger	2023 Fall Quarter	2238	N	6	12	5	1	2	1															27
KRSG 1	ALE:Power&Represent	Jeremy Gauger	2023 Fall Quarter	2238	N	4	9	12	2	1																28
KRSG 1	ALE:Power&Represent	Juliana I Leslie	2023 Fall Quarter	2238	N		13	8	3	1	2							1								28
KRSG 1	ALE:Power&Represent	Mayanthi L Fernando	2023 Fall Quarter	2238	N	2	9	9	3	2			1							1						27
KRSG 1	ALE:Power&Represent	Juliana I Leslie	2023 Fall Quarter	2238	N		16	7		1	2					1		1						1		29
KRSG 25	Transfer Success	Sara A Radoff	2023 Fall Quarter	2238	N		77	4		3	3		1					4	1	1						94
KRSG 52	News Reporting/Editing	Susan Allen Watrous	2023 Fall Quarter	2238	N		7												9							16
LALS 1	Intro Latin Amer St	Shankari Patel	2023 Fall Quarter	2238	N	3	192	3	9	10	1	1	9			2		5	5	1						241
LALS 54	Racism Science &Health	Carlos Martinez	2023 Fall Quarter	2238	N	1	31	23	7	5	10	7	3		1	1	1	9	1							100
LALS 79	Hip Hop History	Lily Balloffet	2023 Fall Quarter	2238	N	13	30	14	6	6	7	2	4	1	4		2	7	17	4				4		121
LALS 80S	Sexualities/Genders	Shankari Patel	2023 Fall Quarter	2238	N	7	99	4	3	2		3		1			1	5	2	1						128
LALS 100	Concepts/Theories LALS	Shankari Patel	2023 Fall Quarter	2238	N	40	55		1	3		3	2					1	1	2						108
LALS 122	Media/Nationalism	Cecilia M. Rivas	2023 Fall Quarter	2238	N		6	5	3	3	2	2						1						1		23
LALS 126	Digit@l Americ@s	Fernando I Leiva	2023 Fall Quarter	2238	N	3	5	6	7	13	1	3	2		1	1		1	3	2						48
LALS 161P	Chicano Power Movmnt	Kinan Valdez	2023 Fall Quarter	2238	Y		6		2										1					1		10
LALS 168	Int-Amer Solidarities	Lily Balloffet	2023 Fall Quarter	2238	N	1	7	3	2	5	2			1				2	2	2						27
LALS 177	MigrantHlth&SocJustice	Carlos Martinez	2023 Fall Quarter	2238	N	1	31	4	3	1	2		1	1	2		1	1								48
LATN 1	Elementary Latin	Kristina J. Chew	2023 Fall Quarter	2238	N		13	4	2	1										2						22
LGST 10	Intro Legal Process	Nathan Thomas Coben	2023 Fall Quarter	2238	N		56	14	4	16	3		2					2	3							100
LGST 105B	EarlyMod Pol Thought	Vanita Seth	2023 Fall Quarter	2238	Y		2	5	5	1	1	1						1	2							18
LGST 109	Legal Theory	Nathan Thomas Coben	2023 Fall Quarter	2238	N		27	3	3	2			1	1					1					1		39
LGST 111B	Civil Liberties	Katharine E. Beaumont	2023 Fall Quarter	2238	Y		26	14	11	7	2	1		1				2	7					1		72
LGST 114	Anti-Semitism/Legal System	Ryan Emmett Coonerty	2023 Fall Quarter	2238	N	2	32	8		3																45
LGST 120B	Democ Amer Pol Dev	Melanie Springer	2023 Fall Quarter	2238	Y		3	6	2	1	2	2	1						3							20
LGST 121	Racism & Justice in US	Anjuli Catherine Verma	2023 Fall Quarter	2238	Y	14	9													1						24
LGST 126C	Contraband	Nidhi Mahajan	2023 Fall Quarter	2238	Y		5	3	1	1	1			1					6							18
LGST 144	Soc & Pol Philos	Rachel E. Achs	2023 Fall Quarter	2238	Y		2	2	5										1							10
LGST 154	The Legal Profession	Nathan Thomas Coben	2023 Fall Quarter	2238	N		36	5		1			1				1	2	2	1				1		50
LGST 159	Property and the Law	Gary Patton; Katharine E. Beaumont	2023 Fall Quarter	2238	N	3	25	9	7		1		2	1	2				1					1		52
LGST 160B	International Law	Shawn Leslie Nichols	2023 Fall Quarter	2238	Y	4	10	7	6	8	4	2	4		1				4							50
LGST 167	Politics Intl Trade	Shawn Leslie Nichols	2023 Fall Quarter	2238	Y			1		2	3	1	1	1	1	1		1	3	1						16
LGST 196	Senior Capstone	Gary Patton; Katharine E. Beaumont	2023 Fall Quarter	2238	N	2	7	6	3	2	2								2							24
LGST 196	Senior Capstone	Ryan Emmett Coonerty	2023 Fall Quarter	2238	N	9	13		2																	24
LING 50	Intr To Linguistics	Matthew Webb Wagers	2023 Fall Quarter	2238	N	7	84	9	14	11	3	2	4	2		1		4	3							144
LING 53	Semantics I	Haoze Li	2023 Fall Quarter	2238	N	17	14	11	6	4	2	6	4	2		3	2	6	18	2				2		99
LING 80C	Lang, Socty & Cultr	Jaye Padgett	2023 Fall Quarter	2238	N	15	73	36	17	15	5	8	4		1			2	3	1						180
LING 100	Phonetics World Langs	Amanda Jasmine Rysling	2023 Fall Quarter	2238	N	10	30	3		5			6					2	1	1						58
LING 102	Phonology II	Ryan Thomas Bennett	2023 Fall Quarter	2238	N	3	15	4		2		1	1				1	3	5	2				2		39
LING 112	Syntax I	Ivy Sichel	2023 Fall Quarter	2238	N	3	5	4	1	6	7	1	4	2		1		5	9	3						51
LING 147	Quant Meth Ling	Grant L McGuire	2023 Fall Quarter	2238	N	2	6	3	1	2								1	1	2						18
LING 171	Psycholinguistics I	Lalitha Bhuvana Balachandran	2023 Fall Quarter	2238	N	8	14	2			2	1	1	1					1	1				2		33
LIT 1	Literary Interpret	Juan E Poblete	2023 Fall Quarter	2238	N	3	10		2	3	3	1	3			1	2	3						1		32
LIT 61P	Reading Poetry	Ronaldo V. Wilson	2023 Fall Quarter	2238	N	10	48	43	12	10	6				1			3	8	2				2		145
LIT 61W	Writing & Research	Morgan Elizabeth Gates	2023 Fall Quarter	2238	N	8	3	4					1					3		1						20
LIT 80Y	Harry Potter	Renee Allyson Fox	2023 Fall Quarter	2238	N	58	119	33	28	31	4	7	10			2		8	72	12				3		387
LIT 90	Intro Creative Writ	Gary E Young	2023 Fall Quarter	2238	N		20	1											1							22
LIT 90	Intro Creative Writ	Kristen Elissa Nelson	2023 Fall Quarter	2238	N	17	1	1					1	1					1							22
LIT 90	Intro Creative Writ	Mia Tempestt Boykin	2023 Fall Quarter	2238	N	4	16											1		1						22
LIT 90	Intro Creative Writ	Matthew Polzin	2023 Fall Quarter	2238	N		18	1	1		1								1							22
LIT 90	Intro Creative Writ	Jihoon Park	2023 Fall Quarter	2238	N	3		8		6	1								1							19
LIT 91A	Intermed Fiction/Prose	Angie Sijun Lou	2023 Fall Quarter	2238	N	2	11	3	2	4																22
LIT 91B	Inter Poetry Writing	Melissa Deann Mack	2023 Fall Quarter	2238	N	17	4	1																		22
LIT 111D	Shakespeare	Abigail Heald	2023 Fall Quarter	2238	N	4	17	16	7	7	1	1	2	4				4	4	2				1		70
LIT 120F	Modern Poetry	Kirsten S Gruesz	2023 Fall Quarter	2238	N	2	13	6	4		1		1						1	1				1		30
LIT 126H	AI and Humans	Zachary A Zimmer	2023 Fall Quarter	2238	N	6	43	10	7	18	2								6					1		93
LIT 130A	Ancient Literature	Tara Nicole Thomas	2023 Fall Quarter	2238	N	13	25	12	2	9	5	1	3					2	8	7				1		88
LIT 155A	Cinema&Subjectivity	Erik M. Bachman	2023 Fall Quarter	2238	N		5	8	3	2	7	2	3	1				1	2	1						35
LIT 160F	Topic Cultral Study	Jody Kleinberg Biehl	2023 Fall Quarter	2238	N	4	26	15	10	2	4	1	1	1				1	1	1				3		70
LIT 179A	Adv Writing-Fiction	Jennifer Tseng	2023 Fall Quarter	2238	N	3	13	4			1			1												22
LIT 179B	Adv Writing-Poetry	Ronaldo V. Wilson	2023 Fall Quarter	2238	N	6	13		1						1											21
LIT 186B	Roman Poetry	Martin J Devecka	2023 Fall Quarter	2238	N	1	3	3	1									1	1							10
LIT 188G	Don Quijote	Jorge Aladro Font	2023 Fall Quarter	2238	N	3	10		1	1																15
LIT 190K	Studies in U.S. Lit	Rodrigo Lazo	2023 Fall Quarter	2238	N	1	8	4	3	4				2												22
MATH 2	Col Algbra/Calculus	Suzana Serboi	2023 Fall Quarter	2238	N	5	34	25	24	23	10	11	11	2	5	3	4	8	3	2				2		172
MATH 3	Precalculus	Nandini Bhattacharya	2023 Fall Quarter	2238	N	7	34	13	24	47	18	49	46	13		12		14	8	4				5		294
MATH 11A	Calculus with Apps	Suzana Serboi	2023 Fall Quarter	2238	N	6	45	29	20	26	13	2	12	6	2	2		4		5				3		175
MATH 11A	Calculus with Apps	Martin Weissman	2023 Fall Quarter	2238	N	3	34	23	37	40	12	15	27	5	1	7		1		2						207
MATH 11B	Calculus with Apps	Robert Leo Hingtgen	2023 Fall Quarter	2238	N	13	13	12	13	14	10	10	3	3	3		2	3		1						100
MATH 19A	Calc:Sci,Engin,Math	Anthony J Tromba; Frank Bauerle	2023 Fall Quarter	2238	N	19	88	82	66	45	29	25	31			13		7		2				3		410
MATH 19A	Calc:Sci,Engin,Math	Pedro Morales	2023 Fall Quarter	2238	N	29	113	4	13	14	7	6	6			3		4						1		200
MATH 19A	Calc:Sci,Engin,Math	Hongyun Wang	2023 Fall Quarter	2238	N	139	23	16	6	6	2		6	1				1								200
MATH 19A	Calc:Sci,Engin,Math	Anthony J Tromba; Frank Bauerle	2023 Fall Quarter	2238	N	3	9	10	8	7	3	2	1					1								44
MATH 19B	Calc:Sci,Engin,Math	Robert Leo Hingtgen	2023 Fall Quarter	2238	N	23	51	62	38	29	25	18	12	7	11	9	4	11	3	3	1			6		313
MATH 21	Linear Algebra	Hirotaka Tamanoi	2023 Fall Quarter	2238	N	10	16	17	11	19	26	17	15		4			8	3	3	2			2		153
MATH 23A	Vector Calculus	Anthony J Tromba; Frank Bauerle	2023 Fall Quarter	2238	N	17	86	51	30	35	16	11	18			2		4		2				1		273
MATH 23A	Vector Calculus	Anthony J Tromba; Frank Bauerle	2023 Fall Quarter	2238	N	7	24	10	2	3	2	2	1					1						1		53
MATH 23B	Vector Calculus	Viktor Ginzburg	2023 Fall Quarter	2238	N	2	6	4	1	6	1		5	2		4		5	1	1				1		39
MATH 24	Ordinary Diff Equas	Maria Alejandra Ramirez Luna	2023 Fall Quarter	2238	N	4	11	4	2	3	4	3	1	1	1			1	1	2				2		40
MATH 100	Intr Proof/Prb Solv	Torsten Ehrhardt	2023 Fall Quarter	2238	N	6	3	2	4	6	2	3	2	2	3	2		1	1	3						40
MATH 101	Math Problm Solving	Sam Kim Miller	2023 Fall Quarter	2238	N	4	7			2										1						14
MATH 105A	Real Analysis	Torsten Ehrhardt	2023 Fall Quarter	2238	N	5	1	2	2	3	3	1	5					3	10	3	1			1		40
MATH 110	Intro Number Theory	Nicolas Ryan Brody	2023 Fall Quarter	2238	N	2	9	4	6	4	4		1	1			1	1	4	2						39
MATH 111A	Algebra	Beren Sanders	2023 Fall Quarter	2238	N	1	3	3	4	2			2	1					3	1				4		24
MATH 117	Adv Linear Algebra	James Thomas Upton	2023 Fall Quarter	2238	N	1	2	2	1	2	1		2	1		1	1	1	1					2		18
MATH 124	Intro To Topology	Ang Li	2023 Fall Quarter	2238	N		12			3								1	6	4				3		29
MATH 160	Mathmatical Logic I	Frank Bauerle	2023 Fall Quarter	2238	N	1	4	2	1	2	1		3					3	4	2				2		25
MATH 194	Senior Seminar	Hirotaka Tamanoi	2023 Fall Quarter	2238	N	2	5			2								1								10
MATH 200	Algebra I	Junecue Suh	2023 Fall Quarter	2238	N	1	3												3		6			1		14
MATH 204	Analysis I	Francois Monard	2023 Fall Quarter	2238	N	1	2														11					14
MATH 208	Manifolds I	Jiayin Pan	2023 Fall Quarter	2238	N		4			1											8					13
MATH 254	Geometric Analysis	Jie Qing	2023 Fall Quarter	2238	N		2														10					12
MATH 288A	Pedagogy of Math	Pedro Morales	2023 Fall Quarter	2238	N		2														12		1			15
MERR 1	ALE:ReadSelves/World	Linda Ulbrich	2023 Fall Quarter	2238	N		17	5	1	3		2	1					1								30
MERR 1	ALE:ReadSelves/World	Daniel Clark Copulsky	2023 Fall Quarter	2238	N	1	5	11	2	4	2			1				1								27
MERR 1	ALE:ReadSelves/World	Josef Alexandre Kay	2023 Fall Quarter	2238	N	4	14	2	1	3			2					2								28
MERR 1	ALE:ReadSelves/World	Josef Alexandre Kay	2023 Fall Quarter	2238	N		12	1	5	6			1				1	1								27
MERR 1	ALE:ReadSelves/World	Daniel Fister	2023 Fall Quarter	2238	N	3	9	7	1	1	3		1						1							26
MERR 1	ALE:ReadSelves/World	Daniel Fister	2023 Fall Quarter	2238	N	6	3	4	1			3	1													18
MERR 1	ALE:ReadSelves/World	Jessie Dubreuil	2023 Fall Quarter	2238	N	1	8	8	9	2																28
MERR 1	ALE:ReadSelves/World	Sarah-Hope Parmeter	2023 Fall Quarter	2238	N	1	15	5	5	2		1							1							30
MERR 1	ALE:ReadSelves/World	Sarah-Hope Parmeter	2023 Fall Quarter	2238	N	1	6	5	7	6	1			2												28
MERR 1	ALE:ReadSelves/World	Nolan Higdon	2023 Fall Quarter	2238	N	25	3	1	1																	30
MERR 1	ALE:ReadSelves/World	Nolan Higdon	2023 Fall Quarter	2238	N	26	2	1											1							30
MERR 1	ALE:ReadSelves/World	Cindy Wong	2023 Fall Quarter	2238	N	1	8	9		3	4			1	1	1				1						29
MERR 1	ALE:ReadSelves/World	Cindy Wong	2023 Fall Quarter	2238	N	5	13	3	1	4	1							1	1	1						30
MERR 1	ALE:ReadSelves/World	Kathryn Grace Silva	2023 Fall Quarter	2238	N	4	15	6	1	3																29
MERR 1	ALE:ReadSelves/World	Kathryn Grace Silva	2023 Fall Quarter	2238	N	2	12	7	3	1	1		2						1							29
MERR 1	ALE:ReadSelves/World	Rachael Fields	2023 Fall Quarter	2238	N	4	14	2	2	5			2		1											30
MERR 1	ALE:ReadSelves/World	Rachael Fields	2023 Fall Quarter	2238	N	3	11	1		3	2	1	2					1								24
MERR 35B	Path to Grad School 2	Sara Elena Sanchez	2023 Fall Quarter	2238	N	8	2																	2		12
MERR 60	Fake News	Nolan Higdon	2023 Fall Quarter	2238	N	15	5	2	1	2	1								2							28
METX 80E	Aquatic Toxicology	Myra Ellen Finkelstein	2023 Fall Quarter	2238	N	3	22	1	4	4	1		1					1						1		38
METX 100	Intro to Microbiology	Jacqueline Kimmey	2023 Fall Quarter	2238	N	17	28	26	12	29	5	4	7	4		2		2	2	2				1		141
METX 115	Environ Health Science	Raquel Chamorro-Garcia	2023 Fall Quarter	2238	N	6	15	14	5	10	4	1														55
METX 119L	Gen Microbio Lab	Burcak Artun	2023 Fall Quarter	2238	N	7	25	2					1					1								36
METX 150	App Enviro Microbio	Chad W Saltikov	2023 Fall Quarter	2238	N		6	1	1		1	1														10
METX 292	Intro Grad Seminar	Jacqueline Kimmey; Michael Patnode	2023 Fall Quarter	2238	N														2		31					33
MUSC 2	Univ Orchestra	Bruce A Kiesling	2023 Fall Quarter	2238	Y	9	37	1	1	2	1								2							53
MUSC 3	Large Jazz Ensemble	Charles R Hamilton	2023 Fall Quarter	2238	N	2	20																			22
MUSC 5A	Beg W Java Gamelan	Endang Rukandi	2023 Fall Quarter	2238	N		1	5	20	7														2		35
MUSC 5A	Beg W Java Gamelan	Endang Rukandi	2023 Fall Quarter	2238	N		3	12	13	3									3					3		37
MUSC 12	Mariachi Ensemble	Juan Diaz	2023 Fall Quarter	2238	N		16												2		1					19
MUSC 13	BegTheoryMusI	Faith Suzanne Lanam	2023 Fall Quarter	2238	N	7	7	5	1	2	2	2	3	1				4	4	2				1		41
MUSC 30A	Theor, Lit, Music	Anatole Leikin	2023 Fall Quarter	2238	N	2	4	4			1		4						1					1		17
MUSC 51	Vocal Repertoire Class	Emily Victoria Sinclair	2023 Fall Quarter	2238	N		5	1		1									3							10
MUSC 55	NorthIndiaRhythm	Ashwin Batish	2023 Fall Quarter	2238	N	36	2											1	1							40
MUSC 70	Hip Hop Workshop	Lindsey Leong	2023 Fall Quarter	2238	N		4			1		1	1					1	1	2						11
MUSC 74	SpontaneousCompImprovI	Charles R Hamilton	2023 Fall Quarter	2238	N	2	5		1												1			1		10
MUSC 78	Pop Songs South Asia	Ashwin Batish	2023 Fall Quarter	2238	N	20	2												3							25
MUSC 80C	Hist Electronic Mus	Madison Erin Heying	2023 Fall Quarter	2238	N	17	177	15	24	68	1	7	17			3	1	8	26	3				3		370
MUSC 80H	Hollywood Musical	Nicol Hammond	2023 Fall Quarter	2238	N	47	16		3			1	2					5	9	1				2		86
MUSC 80O	Music Polit Protest	Daniel L Munoz	2023 Fall Quarter	2238	N	10	29	5	8	7	6	2	3		2	2	1	2	6	2				3		88
MUSC 81A	SurveyRapHip	Kira A Dralle	2023 Fall Quarter	2238	N	47	159	20	13	18	7	4	5	2	2	1	1	10	10	1				1		301
MUSC 81C	Global Pop Music	Michael Paul Lindsey	2023 Fall Quarter	2238	N	16	15	11	13	7	5	9	2	5		2		4	8	3				1		101
MUSC 81T	Fund. of Music Tech	Scott Casson Makson	2023 Fall Quarter	2238	N	2	24	2	6	2	1		1	1	1		1	1	1	1						44
MUSC 101C	Hist West Art Music	Giacomo Fiore	2023 Fall Quarter	2238	N		8	4	4	1	2							3								22
MUSC 121	Orchestration	Hi Kyung Kim	2023 Fall Quarter	2238	N		1	1	3	1	3						1	1						1		12
MUSC 125	Adv Elec Sound Synt	Yolande Constance Harris	2023 Fall Quarter	2238	N	6	2	2	2		1		1													14
MUSC 161	Inv Lesson One Hour	Emily Victoria Sinclair	2023 Fall Quarter	2238	N		7	2											1							10
MUSC 164	Jazz Ensembles	Charles R Hamilton	2023 Fall Quarter	2238	N	1	29												1		2			2		35
MUSC 166	Chamber Singers	Michael J McGushin	2023 Fall Quarter	2238	N	6	8	1	1																	16
MUSC 167	Wksp Electron Music	Yolande Constance Harris	2023 Fall Quarter	2238	N	4		1	1	2	1		1											1		11
MUSC 252	Current Issues Coll	Matthew Schumaker	2023 Fall Quarter	2238	N		2														15					17
NLP 201	NLP I	Jeffrey Michael Flanigan	2023 Fall Quarter	2238	N	8	12	1																		21
NLP 220	Data Science & MLF	Jalal Mahmud	2023 Fall Quarter	2238	N		10	8	1	1													2			22
NLP 243	Deep Learning for NLP	Ian Lane	2023 Fall Quarter	2238	N	5	5	8	2	1													1			22
NLP 271B	Capstone II: NLP	Ian Lane	2023 Fall Quarter	2238	N	6	7	8	4																	25
OAKS 1	ALE:Comm Diversity	Tara Nicole Thomas	2023 Fall Quarter	2238	N	4	6	2		1	1															14
OAKS 1	ALE:Comm Diversity	Erin Ann O'Connell	2023 Fall Quarter	2238	N		11	4		6	1		2	1		1		1	1							28
OAKS 1	ALE:Comm Diversity	Leslie Lopez	2023 Fall Quarter	2238	N	3	9	4	1	3	1	1	3			1								1		27
OAKS 1	ALE:Comm Diversity	Erin Ann O'Connell	2023 Fall Quarter	2238	N	1	11	3	3	3	1	1	2		1		1	1								28
OAKS 1	ALE:Comm Diversity	Leslie Lopez	2023 Fall Quarter	2238	N	3	7	6	4	1	1	2	3													27
OAKS 1	ALE:Comm Diversity	Lindsay Elizabeth Knisely	2023 Fall Quarter	2238	N		17	3	4	2	2															28
OAKS 1	ALE:Comm Diversity	Derrick Lamarr Jones	2023 Fall Quarter	2238	N	9	17	1	1					1												29
OAKS 1	ALE:Comm Diversity	Lindsay Elizabeth Knisely	2023 Fall Quarter	2238	N		17	3	2	2	1		2													27
OAKS 1	ALE:Comm Diversity	Derrick Lamarr Jones	2023 Fall Quarter	2238	N	9	9	4	3			1							1							27
OAKS 1	ALE:Comm Diversity	Nirshan Rex-Boniface Perera	2023 Fall Quarter	2238	N		16	4	1	3			1					2						1		28
OAKS 1	ALE:Comm Diversity	Andrea Yolande Seeger	2023 Fall Quarter	2238	N	10	5	4	2	2	1	2														26
OAKS 1	ALE:Comm Diversity	Andrea Yolande Seeger	2023 Fall Quarter	2238	N	9	6	1	2	1	1		1					1								22
OAKS 1	ALE:Comm Diversity	Tara Nicole Thomas	2023 Fall Quarter	2238	N	2	6	2	3	5	1							1								20
OAKS 47	Bldg Sanctuary	Rose Elizabeth Klein	2023 Fall Quarter	2238	N	10	8	1	1																	20
OAKS 73B	Oakes Mentoring	Lindsay Elizabeth Knisely	2023 Fall Quarter	2238	N		10		3	1	1															15
OAKS 167	Food Sys:Soc Justice	Mark Baker	2023 Fall Quarter	2238	N	2	6	4	5	2									1					2		22
OCEA 80A	Life In The Sea	Ari Seth Friedlaender	2023 Fall Quarter	2238	N	45	30	24	7	7	4	1	4	2		1	2		2	2						131
OCEA 80B	Our Changing Planet	Jong-Mi Lee	2023 Fall Quarter	2238	N	2	3	3	7	6	1	2			1				1							26
OCEA 90	ClimateFundamentals	Andrew M Moore	2023 Fall Quarter	2238	N	20	13	11	13	4	8	5	5			2		6	13	11				3		114
OCEA 100	Physical Oceanog	Jerome Fiechter	2023 Fall Quarter	2238	N		10	2	1	2	1															16
OCEA 200	Physical Oceanography	Christopher A Edwards	2023 Fall Quarter	2238	N	3	1	1	2		1												1	1		10
OCEA 292	Seminar	Pratigya Polissar	2023 Fall Quarter	2238	N	2															33					35
PERS 1	Persian: First Year	Mehran Esfandiari	2023 Fall Quarter	2238	N	9	5	1										1		2	2					20
PHIL 9	Intro Symbolic Logic	Nico Orlandi	2023 Fall Quarter	2238	N	41	18	5	13	6	5	3	11		2	2	1	5	18	5				3		138
PHIL 11	Intro To Philosophy	Nico Orlandi	2023 Fall Quarter	2238	N	31	119	91	40	27	12	9	3		1	1	1	4	19					1		359
PHIL 22	Ethical Theory	Janette Dinishak	2023 Fall Quarter	2238	N	72	46	17	11	4	2	3	6	1	1			3	5	2						173
PHIL 100A	Ancient Greek Phil	Jeanne Proust	2023 Fall Quarter	2238	N		6	8	4											1						19
PHIL 140	History Of Ethics	Janette Dinishak	2023 Fall Quarter	2238	N	2	9	2	5	3	3	1						1		1						27
PHIL 143	App Eth:Ethics Bowl	Kyle Robertson	2023 Fall Quarter	2238	N	6	8		3	1														2		20
PHIL 144	Soc & Pol Philos	Rachel E. Achs	2023 Fall Quarter	2238	Y	3		5	4	1		2						2								17
PHIL 152	Aesthetics	Dion N Farquhar	2023 Fall Quarter	2238	N	8	11	4										3	1	1						28
PHIL 190	Senior Seminar	Kyle Robertson	2023 Fall Quarter	2238	Y		13	3	1																	17
PHYE 5B	Swimming Level I	Joan Rolston McCallum	2023 Fall Quarter	2238	N														10		3		1			14
PHYE 9B	BegDinghySailing	Tanya Michelle Van Renesse	2023 Fall Quarter	2238	N														13	1				1		15
PHYE 9B	BegDinghySailing	Russell L Kingon	2023 Fall Quarter	2238	N														14	1	2					17
PHYE 9B	BegDinghySailing	Tanya Michelle Van Renesse	2023 Fall Quarter	2238	N														13	1				1		15
PHYE 9B	BegDinghySailing	Tanya Michelle Van Renesse	2023 Fall Quarter	2238	N														10	3	1					14
PHYE 9C	IntermedDinghySail	Russell L Kingon	2023 Fall Quarter	2238	N														4	3	3					10
PHYE 9C	IntermedDinghySail	Russell L Kingon	2023 Fall Quarter	2238	N														8	2	3					13
PHYE 9S	Beg Keel Sailing	Russell L Kingon	2023 Fall Quarter	2238	N														7	1	2					10
PHYE 9T	Inter Keel Sailing	Tanya Michelle Van Renesse	2023 Fall Quarter	2238	N														5	3	2					10
PHYE 15B	Basketball	Todd Kent	2023 Fall Quarter	2238	N														10		2					12
PHYE 15N	Tennis	Michael Paul Napoli	2023 Fall Quarter	2238	N														8		2			1		11
PHYE 25A	Fencing: Epee	Robin Green Phillips	2023 Fall Quarter	2238	N														14	2						16
PHYE 28K	Soccer	David Tayamen Kamau	2023 Fall Quarter	2238	N														19	5						24
PHYE 30J	Strength Training	Stephen W Taylor	2023 Fall Quarter	2238	N														8	2	12					22
PHYE 30J	Strength Training	Stephen W Taylor	2023 Fall Quarter	2238	N														14		2			1		17
PHYE 30J	Strength Training	Stephen W Taylor	2023 Fall Quarter	2238	N														7		4					11
PHYE 30J	Strength Training	Stephen W Taylor	2023 Fall Quarter	2238	N														9	2		1		2		14
PHYE 30L	Yoga Exercises	Henry Heikkinen	2023 Fall Quarter	2238	N														20	4	2			2		28
PHYE 30L	Yoga Exercises	Donald Gibson Bard	2023 Fall Quarter	2238	N														23	3	1	2		2		31
PHYE 30L	Yoga Exercises	Donald Gibson Bard	2023 Fall Quarter	2238	N														22	11	1			1		35
PHYE 43A	Martial Arts: Aikido I	Jesse Albertson Peters	2023 Fall Quarter	2238	N														6	2	1	1				10
PHYE 209B	BegDinghySail	Russell L Kingon	2023 Fall Quarter	2238	N																8	2				10
PHYS 2	Physicist's Toolbox	David M Smith	2023 Fall Quarter	2238	N	2	9	11	2	3	4	2	1					2	1	2						39
PHYS 5A	Intro Physics I	Steven Ritz	2023 Fall Quarter	2238	N	6	73	38	32	39	23	18	19			6		5	1	1				4		265
PHYS 5C	Intro Physics III	Sriram Shastry	2023 Fall Quarter	2238	N	4	17	18	7	14	18	17	17			13		3	1	2				5		136
PHYS 5D	Intro Physics IV	Stefano Profumo	2023 Fall Quarter	2238	N	33	18	25	9	9	4	6	4			1		1		1						111
PHYS 5L	Intro Phys I Lab	George S Brown	2023 Fall Quarter	2238	N		9	6	5	2																22
PHYS 5L	Intro Phys I Lab	George S Brown	2023 Fall Quarter	2238	N	1	20			1																22
PHYS 5L	Intro Phys I Lab	George S Brown	2023 Fall Quarter	2238	N		18			4																22
PHYS 5L	Intro Phys I Lab	George S Brown	2023 Fall Quarter	2238	N	1	6		4	7	1		2					1								22
PHYS 5L	Intro Phys I Lab	George S Brown	2023 Fall Quarter	2238	N		12	4	1	3	1													1		22
PHYS 5L	Intro Phys I Lab	George S Brown	2023 Fall Quarter	2238	N		13		5	2																20
