Subject Catalog Nbr 	Title	Instructors  	Term 	Term Code 	Cross- listed	A+	A	A-	B+	B	B-	C+	C	C-	D+	D	D-	F	P	NP	S	U	I	W	-	Total
PHIL 233	Philosophy Of Mind	Nico Orlandi	2024 Spring Quarter	2242	N														2		10		1			13
PHYE 9B	BegDinghySailing	Amos Edward Fishbein	2024 Spring Quarter	2242	N														13		1			1		15
PHYE 9B	BegDinghySailing	Amos Edward Fishbein	2024 Spring Quarter	2242	N														13	1	1					15
PHYE 9B	BegDinghySailing	Amos Edward Fishbein	2024 Spring Quarter	2242	N														12	1	1					14
PHYE 9B	BegDinghySailing	Tanya Michelle Van Renesse	2024 Spring Quarter	2242	N														11		2			1		14
PHYE 9B	BegDinghySailing	Tanya Michelle Van Renesse	2024 Spring Quarter	2242	N														10	5	1					16
PHYE 9C	IntermedDinghySail	Tanya Michelle Van Renesse	2024 Spring Quarter	2242	N														13	2						15
PHYE 9C	IntermedDinghySail	Tanya Michelle Van Renesse	2024 Spring Quarter	2242	N														10	1	3	1				15
PHYE 9S	Beg Keel Sailing	Amos Edward Fishbein	2024 Spring Quarter	2242	N														9	1				2		12
PHYE 9S	Beg Keel Sailing	Tanya Michelle Van Renesse	2024 Spring Quarter	2242	N														4	1	2	2		1		10
PHYE 15B	Basketball	Margaret Rose Kersting	2024 Spring Quarter	2242	N														6		2			4		12
PHYE 15B	Basketball	Margaret Rose Kersting	2024 Spring Quarter	2242	N														17					2		19
PHYE 15N	Tennis	Michael Paul Napoli	2024 Spring Quarter	2242	N														11		5					16
PHYE 15N	Tennis	Michael Paul Napoli	2024 Spring Quarter	2242	N														13		2					15
PHYE 15N	Tennis	Michael Paul Napoli	2024 Spring Quarter	2242	N														13		2			1		16
PHYE 15N	Tennis	Michael Paul Napoli	2024 Spring Quarter	2242	N														11		2			1		14
PHYE 15S	Sand Volleyball	Samuel David Wittert	2024 Spring Quarter	2242	N														15		2					17
PHYE 15T	Volleyball	Samuel David Wittert	2024 Spring Quarter	2242	N														16					3		19
PHYE 15T	Volleyball	Rowdy Beck Lennon	2024 Spring Quarter	2242	N														15		3					18
PHYE 25A	Fencing: Epee	Robin Green Phillips	2024 Spring Quarter	2242	N														16		4					20
PHYE 28K	Soccer	David Tayamen Kamau	2024 Spring Quarter	2242	N														21	2				1		24
PHYE 30J	Strength Training	Stephen W Taylor	2024 Spring Quarter	2242	N														14	1	8	1				24
PHYE 30J	Strength Training	Stephen W Taylor	2024 Spring Quarter	2242	N														20		3			1		24
PHYE 30J	Strength Training	Stephen W Taylor	2024 Spring Quarter	2242	N														18	1	5			1		25
PHYE 30L	Yoga Exercises	Donald Gibson Bard	2024 Spring Quarter	2242	N														19	11				1		31
PHYE 30L	Yoga Exercises	Donald Gibson Bard	2024 Spring Quarter	2242	N														19	10				2		31
PHYE 30L	Yoga Exercises	Henry Heikkinen	2024 Spring Quarter	2242	N														25		3					28
PHYE 30L	Yoga Exercises	Donald Gibson Bard	2024 Spring Quarter	2242	N														16	3				1		20
PHYE 43A	Martial Arts: Aikido I	Jesse Albertson Peters	2024 Spring Quarter	2242	N														7	1	1			2		11
PHYE 43A	Martial Arts: Aikido I	Stephen W Taylor	2024 Spring Quarter	2242	N														14	1	1			2		18
PHYS 1B	Physics for Everyone	Steven Ritz	2024 Spring Quarter	2242	N	6	23	8	12	9	8	4	4			1		2	13	1				2		93
PHYS 5B	Intro Physics II	Barun Dhar	2024 Spring Quarter	2242	N	11	55	35	41	74	12	17	45	6		6		5	1	3			1	2		314
PHYS 5M	Intro Phys II Lab	George S Brown	2024 Spring Quarter	2242	N		19												1				1	1		22
PHYS 5M	Intro Phys II Lab	George S Brown	2024 Spring Quarter	2242	N	6	8	4	3				1													22
PHYS 5M	Intro Phys II Lab	George S Brown	2024 Spring Quarter	2242	N	4	18	1																		23
PHYS 5M	Intro Phys II Lab	George S Brown	2024 Spring Quarter	2242	N	4	17	1																		22
PHYS 5M	Intro Phys II Lab	George S Brown	2024 Spring Quarter	2242	N		20	1	1																	22
PHYS 5M	Intro Phys II Lab	George S Brown	2024 Spring Quarter	2242	N	1	19	1	1																	22
PHYS 5M	Intro Phys II Lab	George S Brown	2024 Spring Quarter	2242	N		20			2																22
PHYS 5M	Intro Phys II Lab	George S Brown	2024 Spring Quarter	2242	N	1	18	1	1																	21
PHYS 5M	Intro Phys II Lab	George S Brown	2024 Spring Quarter	2242	N	3	10	6	2									1								22
PHYS 6A	Intro Physics I	Barun Dhar	2024 Spring Quarter	2242	N	4	8	9	22	10		32	50	12		17		29	2	7			1	12		215
PHYS 6B	Intro Physics II	Eliina Sylvi Karyndinha	2024 Spring Quarter	2242	N	58	51	37	21	19	10	3	6	2	2	1		6	1				1			218
PHYS 6C	Intro Phys III	Amy K Furniss	2024 Spring Quarter	2242	N		169	27	13	22	3	7	6	3	1	2	1	7	2	2				3		268
PHYS 6L	Intro Phys I Lab	George S Brown	2024 Spring Quarter	2242	N	1	4	4	3	2										1						15
PHYS 6L	Intro Phys I Lab	George S Brown	2024 Spring Quarter	2242	N		18																	2		20
PHYS 6L	Intro Phys I Lab	George S Brown	2024 Spring Quarter	2242	N		17			2														2		21
PHYS 6L	Intro Phys I Lab	George S Brown	2024 Spring Quarter	2242	N		19			1														1		21
PHYS 6L	Intro Phys I Lab	George S Brown	2024 Spring Quarter	2242	N	5	5	1	2	2			1						1					1		18
PHYS 6L	Intro Phys I Lab	George S Brown	2024 Spring Quarter	2242	N		18			1														2		21
PHYS 6L	Intro Phys I Lab	George S Brown	2024 Spring Quarter	2242	N	3	15	3	1																	22
PHYS 6L	Intro Phys I Lab	George S Brown	2024 Spring Quarter	2242	N		16												2					1		19
PHYS 6M	Intro Phys II Lab	George S Brown	2024 Spring Quarter	2242	N	2	8	6	2	3									1							22
PHYS 6M	Intro Phys II Lab	George S Brown	2024 Spring Quarter	2242	N	1	4	11	1	2	1								2							22
PHYS 6M	Intro Phys II Lab	George S Brown	2024 Spring Quarter	2242	N		17	1		1														1		20
PHYS 6M	Intro Phys II Lab	George S Brown	2024 Spring Quarter	2242	N	9	7	2	1	1	1							1								22
PHYS 6M	Intro Phys II Lab	George S Brown	2024 Spring Quarter	2242	N	2	7	6	1	1	2								1					1		21
PHYS 6M	Intro Phys II Lab	George S Brown	2024 Spring Quarter	2242	N	2	5	7	2	2	2							1								21
PHYS 6N	Intro Phys III Lab	George S Brown	2024 Spring Quarter	2242	N		17	3	1		1															22
PHYS 6N	Intro Phys III Lab	George S Brown	2024 Spring Quarter	2242	N		15	4	2								1									22
PHYS 6N	Intro Phys III Lab	George S Brown	2024 Spring Quarter	2242	N		13	7	2																	22
PHYS 6N	Intro Phys III Lab	George S Brown	2024 Spring Quarter	2242	N		20		2																	22
PHYS 105	Mechanics	Robert Preston Johnson	2024 Spring Quarter	2242	N	7	11	5	5	24	3	11	13					4			1		1			85
PHYS 116C	Math Method Physics	Onuttom Narayan	2024 Spring Quarter	2242	N	2	5	3	3	8	5	5	10	2		2		3					1	1		50
PHYS 133	Intermediate Lab	Pablo M Saz Parkinson	2024 Spring Quarter	2242	N	2	1	2	4	3	3	2	1													18
PHYS 133	Intermediate Lab	Pablo M Saz Parkinson	2024 Spring Quarter	2242	N	1	4	5	5	1			1										1			18
PHYS 134	Physics Adv Lab	Arthur P Ramirez	2024 Spring Quarter	2242	N	5	5			4		1											5			20
PHYS 150	Quantum Computing	Peter Young	2024 Spring Quarter	2242	Y		2	5	5	2	2		3	1				1	3		1			1		26
PHYS 156	Applic Quant Materials	Aris Alexandradinata	2024 Spring Quarter	2242	N		6			8			1			2			1					1		19
PHYS 171	Genl Relativity	Wolfgang Altmannshofer	2024 Spring Quarter	2242	Y	6	3	4	2	3			1						4					1		24
PHYS 182	Sci Comm Physics	David M Smith	2024 Spring Quarter	2242	N		5	1	1	1	3		1										5			17
POLI 3	Concepts/Politics	Yasmeen Daifallah	2024 Spring Quarter	2242	N	1	3	18	9	12	1						1	6								51
POLI 70	Global Politics	David Gordon	2024 Spring Quarter	2242	N	20	19	32	4	9	6	1	1					2	5	1				1		101
POLI 100	Politics Writing Sem	Megan C Thomas	2024 Spring Quarter	2242	N	2	2	4	5	4	1		1					1	1				1			22
POLI 103	Feminist Intervntns	Dion N Farquhar	2024 Spring Quarter	2242	N	12	20	7	4	6									1				1			51
POLI 116	Comparative Law	Eleonora Pasotti	2024 Spring Quarter	2242	Y														67					2		69
POLI 118	CriticalThought&Theory	Thomas Serres	2024 Spring Quarter	2242	N		9	14	14	2	1		1					3	2					3		49
POLI 140C	Latin Am Politcs	Sara Niedzwiecki	2024 Spring Quarter	2242	N	14	16	12	12	12	7	3	2	3				7	7	2				2		99
POLI 145	Palestinians of Israel	Azrikam (Azri) Amram	2024 Spring Quarter	2242	N	18	5	1	1	2	2							2	1							32
POLI 147	Territorial Conflict	Kent H Eaton	2024 Spring Quarter	2242	N	1	6	11	3	6	2	1	2	1		2		4	6	1						46
POLI 153	Urban Politics	Eleonora Pasotti	2024 Spring Quarter	2242	N		9	8	5	4	1		2					1								30
POLI 160D	Intl Political Econ	Roger Schoenman	2024 Spring Quarter	2242	N		19	6	8	6	2	1		1				2	5				1	2		53
POLI 169	Poli of Development	Shawn Leslie Nichols	2024 Spring Quarter	2242	N	1	7	6	2	2		2	2	1				2	4					1		30
POLI 175	Human Rights	Shawn Leslie Nichols	2024 Spring Quarter	2242	Y	2	1	5	2	2	4	3	3					1	1	2						26
POLI 187	DecolonialGlobalHealth	Thomas Serres	2024 Spring Quarter	2242	N		6	17	4	3								1	1							32
POLI 190E	Transitions	Roger Schoenman	2024 Spring Quarter	2242	N		4	2	2	1				1						1			1			12
POLI 190F	Urban Governance	David Gordon	2024 Spring Quarter	2242	N	3	8	5	6	2		1														25
POLI 190V	States Global South	Kent H Eaton	2024 Spring Quarter	2242	N	2	8	2	1	3	1		1						1				1			20
PSYC 1	Intro Psychology	Hannah Raila	2024 Spring Quarter	2242	N	13	23	25	26	30	31	25	11	11	7	4	2	22	10	8			2	10		260
PSYC 2	Intro Psyc Stats	Kimberly Sue Cardilla	2024 Spring Quarter	2242	N	3	55	14	10	6	6		1		1	1		1	1	1				1		101
PSYC 10	Intro Develop Psych	Kathryn Grace Silva	2024 Spring Quarter	2242	N	36	52	35	23	20		4	1	3		1		2	3	1						181
PSYC 20	Cogn: Fund Theories	Alan H Kawamoto	2024 Spring Quarter	2242	N	9	7	8	21	18	21	9	10			2		2	11	1				2		121
PSYC 20	Cogn: Fund Theories	Bryan Bailey Holbrook	2024 Spring Quarter	2242	N	10	141	11	18	22	2	1	4			2		3	3	1				1		219
PSYC 100	Research Methods	Benjamin C Storm	2024 Spring Quarter	2242	N	6	56	32	27	51	13	2	9			2	1	5	2	3				2		211
PSYC 102	Adolescent Develop	Margarita Azmitia	2024 Spring Quarter	2242	N		22	9	26	26	14	5	8			1		1	8					1		121
PSYC 103	Adult Devel & Aging	Margarita Azmitia	2024 Spring Quarter	2242	N		6	2	11	11	6	5	6			1		2	12							62
PSYC 109	Stress & Well-Being	Danny Rahal	2024 Spring Quarter	2242	N	21	15	8	10	9	5	5	10	1		3		4	14	1			1	3		110
PSYC 119N	Culture & Cognition	David Menendez	2024 Spring Quarter	2242	N	10	2	3	3	5	1	1						1						2		28
PSYC 119T	Media Contexts	Kimberly Sue Cardilla	2024 Spring Quarter	2242	N	1	24		3	2									1							31
PSYC 121	Perception	Bryan Bailey Holbrook	2024 Spring Quarter	2242	N	17	106	31	17	15	2	1	6					5	7	1	1					209
PSYC 125	Psych of Language	Liv J Hoversten	2024 Spring Quarter	2242	N	2	23	16	18	19	12	9	8	1				6	4	4				3		125
PSYC 126	Conversations	Jean E Fox Tree	2024 Spring Quarter	2242	N		23	16	9	4	1		1					1	1	2				1		59
PSYC 129	Learning and Memory	Jeremy Yamashiro	2024 Spring Quarter	2242	N		140	40	8	2	2	1	1					2	2		1					199
PSYC 139L	Illusions	Nicolas Davidenko	2024 Spring Quarter	2242	N	9	10	3	1	3	2	2	1						1				1			33
PSYC 139S	BrainWaves & Cognition	Megan Boudewyn	2024 Spring Quarter	2242	N	5	1	4	9	1	3		3					3	1							30
PSYC 144	Latinx Psychology	Saskias Casanova	2024 Spring Quarter	2242	N	1	42	8	3	2								1	2					1		60
PSYC 147B	Psych and Law	Craig W Haney	2024 Spring Quarter	2242	Y	12	26	9	8	5	1			2		1		1	6	2			2			75
PSYC 150	Race, Ed, Carcerality	Julissa Ortiz Muniz	2024 Spring Quarter	2242	N		12	18	13	5	6	1	3	1		1			3	1			2			66
PSYC 159E	Peace Psychology	Robert D Majzler	2024 Spring Quarter	2242	N	4	17	3	2	1	1								2				2			32
PSYC 159G	Gender, Race, Justice	Julissa Ortiz Muniz	2024 Spring Quarter	2242	N		6	6	5	7	2							1	1							28
PSYC 159H	Comm-Based Interven	Regina Day Langhout	2024 Spring Quarter	2242	N	2	9	1	2	5			2					1					3			25
PSYC 167	Clinical Psychology	Hannah Raila	2024 Spring Quarter	2242	N	3	11	5	7	12	2	6	4	1		2		1	6	3				1		64
PSYC 178	Nutritional Psychology	Andrea Cook	2024 Spring Quarter	2242	N	6	68	64	15	9	5	4	7	1		1		2	4	1						187
PSYC 182	Qual Reserch Methods	Robert D Majzler	2024 Spring Quarter	2242	N	4	40	6	5	1			1						1				1			59
PSYC 194A	Adv Devel Research	Maureen Callanan	2024 Spring Quarter	2242	N	2	8	3	1																	14
PSYC 194B	Adv Cognitive Res	Nicolas Davidenko	2024 Spring Quarter	2242	N	3	7																			10
PSYC 255	Qualitative Psyc	Phillip L Hammack	2024 Spring Quarter	2242	N		1														11		1			13
SCIC 100	Sci Comm / Scientists	Erika Hayden	2024 Spring Quarter	2242	Y	6	6			1		1				1			1	1				1		18
SOCY 1	Intro Sociology	Deborah B Gould; Laura Suzanne Harrison	2024 Spring Quarter	2242	N														169	1				2		172
SOCY 105B	Contem Soc Theory	Deborah B Gould; Koda Sokol	2024 Spring Quarter	2242	N	1				1									98							100
SOCY 107B	Projects/Grants	Dorothy Resplandor Santos	2024 Spring Quarter	2242	N	3	17	4	1																	25
SOCY 120	Gendr/Race/Sex/Cltrl	Julie Bettie	2024 Spring Quarter	2242	N		22	6	1									1	6				7	1		44
SOCY 126	Sex as Soc Prac & Rep	Julie Bettie	2024 Spring Quarter	2242	N	7	24	9			1					1			3				9	1		55
SOCY 128J	World Jury on Trial	Hiroshi Fukurai	2024 Spring Quarter	2242	Y	2	20												2					1		25
SOCY 148	Ed Inequality	Derrick Lamarr Jones	2024 Spring Quarter	2242	N	2	17	3		5	1		2	1		1		2	1	1				2		38
SOCY 169	Social Inequality	Sanjay Barbora	2024 Spring Quarter	2242	N	6	2	3	2	4	1	3	3	1		1							2	1		29
SOCY 178T	Spec Topics in Soc	Christie G Mccullen	2024 Spring Quarter	2242	N		33	3	2		1								2				1			42
SOCY 178T	Spec Topics in Soc	Mengyang (Zoe) Zhao	2024 Spring Quarter	2242	N	6	4	5	1							2							1	1		20
SOCY 194	Group Tutorial	Miriam Beth Greenberg	2024 Spring Quarter	2242	N		9						2							1						12
SOCY 194F	Group Tutorial	Dorothy Resplandor Santos	2024 Spring Quarter	2242	N	11	2																			13
SOCY 196S	Senior Seminar	Hillary Angelo	2024 Spring Quarter	2242	N	4	9	1	2	1	1								2				1			21
SOCY 196S	Senior Seminar	Miriam Beth Greenberg	2024 Spring Quarter	2242	N		10	7		1			1						1				1			21
SOCY 196S	Senior Seminar	James Battle	2024 Spring Quarter	2242	N		5	11	5	3													5			29
SPAN 1	Spanish: First Year	Ariel A Perez	2024 Spring Quarter	2242	N		1	7	1	5	1		3					2	2	1	1			1		25
SPAN 2	Spanish: First Year	Carolina Castillo Trelles	2024 Spring Quarter	2242	N	15	4		2	2		1				1										25
SPAN 2	Spanish: First Year	Carolina Castillo Trelles	2024 Spring Quarter	2242	N	4	2	1	1									1	1							10
SPAN 3	Spanish: First Year	Byron A Barahona	2024 Spring Quarter	2242	N		3	8	5	1	1	1							2							21
SPAN 3	Spanish: First Year	Stephanie L Lain	2024 Spring Quarter	2242	N	2	7	3	3	5	2	3							3							28
SPAN 4	Spanish: Second Year	Javier Fernandez Aguera	2024 Spring Quarter	2242	N		2	5	4	3	1	1						1	2	1						20
SPAN 4	Spanish: Second Year	Sandra Malone	2024 Spring Quarter	2242	N		3	5		3									1							12
SPAN 4	Spanish: Second Year	Javier Fernandez Aguera	2024 Spring Quarter	2242	N		3	3	3	1	3		3													16
SPAN 5	Spanish: Second Year	Ariel A Perez	2024 Spring Quarter	2242	N		4	5	1	3			1						2	1				2		19
SPAN 5M	Medical Spanish	Javier Fernandez Aguera	2024 Spring Quarter	2242	N	2	14	7	3	1				1										1		29
SPAN 6	Spanish: Second Year	Byron A Barahona	2024 Spring Quarter	2242	N		7	4	1		3								2	1						18
SPAN 141	Advanced Grammar	Eve C Zyzik	2024 Spring Quarter	2242	N	2	8	8	4	1			3						2				1			29
SPAN 150	Intro Hispanic Ling	Maria Gonzalez Pagani	2024 Spring Quarter	2242	N	4	1	3	3	6	1		1						1					1		21
SPAN 151	Varieties of Spanish	Mark Amengual	2024 Spring Quarter	2242	N	5	8	1	1	3	1		1													20
SPAN 156L	Society&Sustainability	Stephanie L Lain	2024 Spring Quarter	2242	N	2	2			2	1	1	1			1										10
SPHS 6	SpanHeritageSpeakers	Sandra Malone	2024 Spring Quarter	2242	N	1	4	4	6	2	2							1						1		21
STAT 5	Statistics	Marcela Alfaro Cordoba	2024 Spring Quarter	2242	N	20	11	18	20	14	12	11	4	4		2		6	13	2			8	3		148
STAT 5	Statistics	Dee Martin	2024 Spring Quarter	2242	N	2	28	20	20	20	16	9	23			4		8	7							157
STAT 5	Statistics	Dee Martin	2024 Spring Quarter	2242	N	4	23	15	34	20	14	9	16	1				8	5	1				2		152
STAT 7	StatMthdsBio/Env/Hlth	Dee Martin	2024 Spring Quarter	2242	N	1	11	9	14	14	13	13	11			1		8		1				2		98
STAT 7	StatMthdsBio/Env/Hlth	Sangwon Hyun	2024 Spring Quarter	2242	N		1	5	11	8	7	13	10	17		25			2	1				2		102
STAT 7L	StatMthdsBioEnvHlthLab	Zach Horton	2024 Spring Quarter	2242	N		71	9	2	4	1	1	7					2						2		99
STAT 7L	StatMthdsBioEnvHlthLab	Meini Tang	2024 Spring Quarter	2242	N		67	6	6	3	3	4				1	1	5	1	1				2		100
STAT 17	Stat for Bus Econ	Carlos Eduardo Dobkin; David Draper	2024 Spring Quarter	2242	N	24	24	34	21	34	33	31	16					2	3	2				1		225
STAT 17L	Stat Method Econ Lab	Subhra Saha	2024 Spring Quarter	2242	N	94	11	1			1	1							3	1						112
STAT 17L	Stat Method Econ Lab	Subhra Saha	2024 Spring Quarter	2242	N	74	21	6		3			3					4						1		112
STAT 80A	Gambling and Gaming	Athanasios Kottas	2024 Spring Quarter	2242	N	3	9	3	3	9	2	5	6			1		10	4	2				1		58
STAT 80B	Data Visualization	Marcela Alfaro Cordoba	2024 Spring Quarter	2242	N	8	3	3	5	4		1							1							25
STAT 131	Intro Prob Theory	Sheng Jiang	2024 Spring Quarter	2242	N	7	11	11	11	18	15	8	9	4		2		7	6	3				2		114
STAT 132	Class/BayesianInfer	Bruno Sanso	2024 Spring Quarter	2242	N	2	2	4	4	5	4	6	3	2		2		2	15	2				4		57
STAT 207	Intermed Bayes Stat	Zehang Li	2024 Spring Quarter	2242	N	3	2	3													2					10
STEV 26	Navigate University	Kevin D MacClaren	2024 Spring Quarter	2242	N	1	24	2	2	7	3							3								42
STEV 38	Critical Thinking	Geoffrey Michael Childers	2024 Spring Quarter	2242	N	3	6	4	1	2	3								2	1						22
STEV 50A	Stev Alum:Law Careers	Geoffrey Michael Childers	2024 Spring Quarter	2242	N		4	1	4	1									1	1						12
STEV 80H	Rainbow Theater	Donald Williams	2024 Spring Quarter	2242	Y	14	12	2																		28
STEV 96	Peer Tutoring	Lexie Joellengrace Tapke	2024 Spring Quarter	2242	N	14	5	5	4		1		1						4	2				1		37
THEA 10	Intro to Design	Pamela Rodriguez-Montero	2024 Spring Quarter	2242	N	58	13	12	1			1	1	1				3	3	3			1	2		99
THEA 17	Costume Construct	Kaila Marie Grenz	2024 Spring Quarter	2242	N	3	8	2									1		1					1		16
THEA 20	Intr Studies Acting	Gregory J Fritsch	2024 Spring Quarter	2242	N		85	22	15	2	2		1					3	3	1				3		137
THEA 30	Intr Modern Dance	Cid Pearlman	2024 Spring Quarter	2242	N	3	25	1												1				1		31
THEA 37	African Dance	Mandjou Kone	2024 Spring Quarter	2242	N	12	11		3	2									3							31
THEA 50	Fundamen Production	David Lee Cuthbert	2024 Spring Quarter	2242	N	9	15	4	3	3			1							1				2		38
THEA 56R	Rainbow Theater	Donald Williams	2024 Spring Quarter	2242	Y	19	22																			41
THEA 61C	Birth of the Modern	Dorothy C. Atkinson	2024 Spring Quarter	2242	N	2	29	5	1	6	4	2	1	2				5	10	1			1	3		72
THEA 80A	African Amer Theatr	Donald Williams	2024 Spring Quarter	2242	N	10	16	2																2		30
THEA 80N	Walt Disney	Kinan Valdez	2024 Spring Quarter	2242	N	214	72	15	8	6	4	1				1	1	5	32	15			1	2		377
THEA 80R	Bollywood Dance	Annapurna Devi Pandey; Triloki N Pandey	2024 Spring Quarter	2242	N	12	12	6	10	6	3	6	6		2			5	11	3			2	2		86
THEA 80T	Flashmob!	Patrick Michael Ballard	2024 Spring Quarter	2242	N	6	21																			27
THEA 126M	Meisner Technique	Gregory J Fritsch	2024 Spring Quarter	2242	N	2	13			2																17
THEA 131B	Dance Studio II:Ballet	Edward C Warburton	2024 Spring Quarter	2242	N		21	1		2						1			1		3		1			30
THEA 151	Stdy Perform Drama	Kinan Valdez	2024 Spring Quarter	2242	N	23	2												1							26
THEA 159	Adv Playwriting	Lisa Marie Rollins	2024 Spring Quarter	2242	N		9		3		1	1		1					1							16
THEA 160	Dramatic Theories	M. Isabel Cruz	2024 Spring Quarter	2242	N	5	3	2		4	1			1				1	3				2	1		23
THEA 168	Disability Performance	Cynthia Ling Lee	2024 Spring Quarter	2242	N	1	5	2		4			1						2	1			3			19
TIM 50	Business Inf System	Paul Hubert Francis Vroomen	2024 Spring Quarter	2242	N	20	34	19	11	9	10	4	6		3		1	3	6					4		130
TIM 80C	Starting New Tech	Subhas Desa	2024 Spring Quarter	2242	N	16	8	4	4	2	2		2					2	3					1		44
TIM 170	Mgmt of Tech Seminar	Subhas Desa	2024 Spring Quarter	2242	N	11	75	22	8	4	1			7					3	5	4			9		149
TIM 175	Bus Strat/Info Syst	David Lee	2024 Spring Quarter	2242	N	9	56	19	6	6	2	1	2			1			9					1		112
UCDC 194A	UCDC CoreSeminar	Daniel J Wirls	2024 Spring Quarter	2242	N	2	13	5	2	1	1															24
WRIT 1	Intro to Comp	Margaret Crane Amis	2024 Spring Quarter	2242	N	1	2	2	1			2	1		1			3		2				3		18
WRIT 1	Intro to Comp	Margaret Crane Amis	2024 Spring Quarter	2242	N	2	2	2	2		1	1	1	3		1		2								17
WRIT 1	Intro to Comp	Kristen Terry	2024 Spring Quarter	2242	N		8	3	2	3	1							1	1							19
WRIT 1	Intro to Comp	Gail Abel Brenner	2024 Spring Quarter	2242	N	3	3	1	1	3	1	1				3		1					1	1		19
WRIT 1	Intro to Comp	Lindsay Elizabeth Knisely	2024 Spring Quarter	2242	N	1	2	1	3	5		1	2	1	1	2				1						20
WRIT 1	Intro to Comp	Dina El Dessouky	2024 Spring Quarter	2242	N		1	6	1	2	2		5		1			1								19
WRIT 1	Intro to Comp	Gail Abel Brenner	2024 Spring Quarter	2242	N	2	2	3	1				2			1		3		2			2			18
WRIT 1	Intro to Comp	Bettina Osborne	2024 Spring Quarter	2242	N		5	4	1		2	1	1	1		1		2		1			1			20
WRIT 1	Intro to Comp	Bettina Osborne	2024 Spring Quarter	2242	N	2	9	4			1							2		2						20
WRIT 1	Intro to Comp	Ingrid B Moody	2024 Spring Quarter	2242	N	2	3		3	4	1				1	1		3		1						19
WRIT 1E	Intro to Comp	Kimberly A. Helmer	2024 Spring Quarter	2242	N	3	3	2	2	2	1			1				2	1					2		19
WRIT 2	Rhetoric & Inquiry	Derede L Arthur	2024 Spring Quarter	2242	N	2	8	2	2		4			1				2	2					1		24
WRIT 2	Rhetoric & Inquiry	Derede L Arthur	2024 Spring Quarter	2242	N	2	9	5	2		1		2	1						1				2		25
WRIT 2	Rhetoric & Inquiry	Derede L Arthur	2024 Spring Quarter	2242	N	2	9	4	2	1	2	1							1				1	1		24
WRIT 2	Rhetoric & Inquiry	Lara Ramos Galas	2024 Spring Quarter	2242	N	14	3		1	2	1							2	2							25
WRIT 2	Rhetoric & Inquiry	Lara Ramos Galas	2024 Spring Quarter	2242	N	15	3		3	2		1						1								25
WRIT 2	Rhetoric & Inquiry	Christopher K Garrecht-Williams	2024 Spring Quarter	2242	N	1	13	2	2	5	1								1							25
WRIT 2	Rhetoric & Inquiry	Christopher K Garrecht-Williams	2024 Spring Quarter	2242	N		20	3		2																25
WRIT 2	Rhetoric & Inquiry	Toby H Loeffler	2024 Spring Quarter	2242	N		2	7	7	4	1									4						25
WRIT 2	Rhetoric & Inquiry	Joseph Mark Navarro	2024 Spring Quarter	2242	N		8				2	1						4	3	2				5		25
WRIT 2	Rhetoric & Inquiry	Roxanne P Hamilton	2024 Spring Quarter	2242	N		1	5	7	3		2							4				1			23
WRIT 2	Rhetoric & Inquiry	Philip M Longo	2024 Spring Quarter	2242	N		7	7	2	2	1	1						1	2	1						24
WRIT 2	Rhetoric & Inquiry	Philip M Longo	2024 Spring Quarter	2242	N		7	6	1	1	3	1			1				4					1		25
WRIT 2	Rhetoric & Inquiry	Philip M Longo	2024 Spring Quarter	2242	N		11	4		1	2	1	1					1	2	1				1		25
WRIT 2	Rhetoric & Inquiry	Alexandra Marie McCourt	2024 Spring Quarter	2242	N	2	19	2					1													24
WRIT 2	Rhetoric & Inquiry	Alexandra Marie McCourt	2024 Spring Quarter	2242	N	4	15	3		1			1						1							25
WRIT 2	Rhetoric & Inquiry	Alexandra Marie McCourt	2024 Spring Quarter	2242	N		18	6																		24
WRIT 2	Rhetoric & Inquiry	Ellen Spencer Newberry	2024 Spring Quarter	2242	N		14	3	1	2						1			1	1			1			24
WRIT 2	Rhetoric & Inquiry	Ellen Spencer Newberry	2024 Spring Quarter	2242	N		17	3		4									1							25
WRIT 2	Rhetoric & Inquiry	Kiva Rafael Silver	2024 Spring Quarter	2242	N	1	10	2	2	3	3					1			3							25
WRIT 2	Rhetoric & Inquiry	Mark Baker	2024 Spring Quarter	2242	N	2	6	1	4	3									8				1			25
WRIT 2	Rhetoric & Inquiry	Brenda Samantha Sanfilippo	2024 Spring Quarter	2242	N	3	12	3		1		1							2					1		23
WRIT 2	Rhetoric & Inquiry	Andrea Yolande Seeger	2024 Spring Quarter	2242	N	5	12	4	1									1	1				1			25
WRIT 2	Rhetoric & Inquiry	Katherine Marie Ross	2024 Spring Quarter	2242	N		17	3	1	3			1													25
WRIT 2	Rhetoric & Inquiry	Andrea Yolande Seeger	2024 Spring Quarter	2242	N	5	11	1		3	1	1						1	1							24
WRIT 2	Rhetoric & Inquiry	Brian Edwin Rivera	2024 Spring Quarter	2242	N	21		2	1									1								25
WRIT 2	Rhetoric & Inquiry	Sylvane Vaccarino-Ruiz	2024 Spring Quarter	2242	N	6	9	4	1	2	1								1					1		25
WRIT 2	Rhetoric & Inquiry	Daniel Clark Copulsky	2024 Spring Quarter	2242	N	5	9	5	1									2	2					1		25
WRIT 2	Rhetoric & Inquiry	Alberto Ganis	2024 Spring Quarter	2242	N	8	2	6	2	3								2	2							25
