Subject Catalog Nbr 	Title	Instructors  	Term 	Term Code 	Cross- listed	A+	A	A-	B+	B	B-	C+	C	C-	D+	D	D-	F	P	NP	S	U	I	W	-	Total
PHYE 9C	IntermedDinghySail	Russell L Kingon	2022 Fall Quarter	2228	N														9	2				1		12
PHYE 9C	IntermedDinghySail	Gabrielle Aria Lange	2022 Fall Quarter	2228	N														8	1	3			1		13
PHYE 9D	Adv Dinghy Sailing	Gabrielle Aria Lange	2022 Fall Quarter	2228	N														9		2					11
PHYE 15B	Basketball	Stephen W Taylor	2022 Fall Quarter	2228	N														16					2		18
PHYE 15N	Tennis	Jack F Ventura-Cruess	2022 Fall Quarter	2228	N														6		3			1		10
PHYE 15N	Tennis	Jack F Ventura-Cruess	2022 Fall Quarter	2228	N														9	1				2		12
PHYE 15N	Tennis	Michael Paul Napoli	2022 Fall Quarter	2228	N														11		2					13
PHYE 15N	Tennis	Michael Paul Napoli	2022 Fall Quarter	2228	N														8		3			1		12
PHYE 15S	Sand Volleyball	Rowdy Beck Lennon	2022 Fall Quarter	2228	N														13		2					15
PHYE 28K	Soccer	Courtnie Prather	2022 Fall Quarter	2228	N														17		1			2		20
PHYE 30J	Strength Training	Todd Kent	2022 Fall Quarter	2228	N														11		3					14
PHYE 30L	Yoga Exercises	Donald Gibson Bard	2022 Fall Quarter	2228	N														19	8		1		1		29
PHYS 2	Physicist's Toolbox	David M Smith	2022 Fall Quarter	2228	N	2	7	7	1	2	2	2				2			1							26
PHYS 5A	Intro Physics I	Barun Dhar	2022 Fall Quarter	2228	N	8	45	12	39	21	4	11	45	15	9			29	1	4				1		244
PHYS 5C	Intro Physics III	Barun Dhar	2022 Fall Quarter	2228	N	2	28	9	28	15	4	10	22	5	3			12		1				2		141
PHYS 5D	Intro Physics IV	Stefano Profumo	2022 Fall Quarter	2228	N	29	24	10	14	21	6	4	9	1	2	1								1		122
PHYS 5L	Intro Phys I Lab	George S Brown	2022 Fall Quarter	2228	N		11	3	2	3			1											1		21
PHYS 5L	Intro Phys I Lab	George S Brown	2022 Fall Quarter	2228	N		6	3	2	5																16
PHYS 5L	Intro Phys I Lab	George S Brown	2022 Fall Quarter	2228	N		20	1										1								22
PHYS 5L	Intro Phys I Lab	George S Brown	2022 Fall Quarter	2228	N		8	1	5	4																18
PHYS 5L	Intro Phys I Lab	George S Brown	2022 Fall Quarter	2228	N	5	12		1	2	2															22
PHYS 5L	Intro Phys I Lab	George S Brown	2022 Fall Quarter	2228	N	2	8	6	3	2																21
PHYS 5L	Intro Phys I Lab	George S Brown	2022 Fall Quarter	2228	N	4	7	1	3	3	1		2			1										22
PHYS 5L	Intro Phys I Lab	George S Brown	2022 Fall Quarter	2228	N		7	5	5	4																21
PHYS 5L	Intro Phys I Lab	George S Brown	2022 Fall Quarter	2228	N		5	7	6	2								1								21
PHYS 5N	Intro Phys III Lab	George S Brown	2022 Fall Quarter	2228	N		7	11	1	1	1													1		22
PHYS 5N	Intro Phys III Lab	George S Brown	2022 Fall Quarter	2228	N	1	17	3	1																	22
PHYS 5N	Intro Phys III Lab	George S Brown	2022 Fall Quarter	2228	N		2	2	4	6	5	2														21
PHYS 5N	Intro Phys III Lab	George S Brown	2022 Fall Quarter	2228	N		1	7	6	5	3															22
PHYS 5N	Intro Phys III Lab	George S Brown	2022 Fall Quarter	2228	N	1	20	1																		22
PHYS 5N	Intro Phys III Lab	George S Brown	2022 Fall Quarter	2228	N		5	8	7		3															23
PHYS 6A	Intro Physics I	David Lederman	2022 Fall Quarter	2228	N	6	20	5	8	40	14	5	67	5		25		5	1	4				1		206
PHYS 6A	Intro Physics I	David Lederman	2022 Fall Quarter	2228	N	2	13	5	3	25	4	6	41	3		22		2	1	3				6		136
PHYS 6C	Intro Phys III	Joseph Mark Connell	2022 Fall Quarter	2228	N	34	97	42	27	19	21	13	9	1		2	1	3		1				1		271
PHYS 6L	Intro Phys I Lab	George S Brown	2022 Fall Quarter	2228	N	2	6	7	3	1																19
PHYS 6L	Intro Phys I Lab	George S Brown	2022 Fall Quarter	2228	N		15	4																		19
PHYS 6L	Intro Phys I Lab	George S Brown	2022 Fall Quarter	2228	N	2	5	3	4	5										1						20
PHYS 6L	Intro Phys I Lab	George S Brown	2022 Fall Quarter	2228	N		17			1														1		19
PHYS 6L	Intro Phys I Lab	George S Brown	2022 Fall Quarter	2228	N		7	5	6		1															19
PHYS 6L	Intro Phys I Lab	George S Brown	2022 Fall Quarter	2228	N		6	5	7	3														1		22
PHYS 6L	Intro Phys I Lab	George S Brown	2022 Fall Quarter	2228	N		9	8	1				1													19
PHYS 6L	Intro Phys I Lab	George S Brown	2022 Fall Quarter	2228	N		16		1	3			1													21
PHYS 6L	Intro Phys I Lab	George S Brown	2022 Fall Quarter	2228	N		11		4	3		1	2					1								22
PHYS 6L	Intro Phys I Lab	George S Brown	2022 Fall Quarter	2228	N		16			5										1						22
PHYS 6L	Intro Phys I Lab	George S Brown	2022 Fall Quarter	2228	N	3	15	1	1	1														1		22
PHYS 6L	Intro Phys I Lab	George S Brown	2022 Fall Quarter	2228	N	2	13		2	1	1							1	1					1		22
PHYS 6L	Intro Phys I Lab	George S Brown; Samuel Arthur Mcnair	2022 Fall Quarter	2228	N		6	1	7	6	1									1						22
PHYS 6L	Intro Phys I Lab	George S Brown	2022 Fall Quarter	2228	N		7	8	3	2	1															21
PHYS 6L	Intro Phys I Lab	George S Brown	2022 Fall Quarter	2228	N		13		4	4														1		22
PHYS 6L	Intro Phys I Lab	George S Brown	2022 Fall Quarter	2228	N	2	8		5	5		1														21
PHYS 6N	Intro Phys III Lab	George S Brown	2022 Fall Quarter	2228	N	1	13	4	2				1													21
PHYS 6N	Intro Phys III Lab	George S Brown	2022 Fall Quarter	2228	N	2	9	7	1	2																21
PHYS 6N	Intro Phys III Lab	George S Brown	2022 Fall Quarter	2228	N	1	15	4	1	1														1		23
PHYS 6N	Intro Phys III Lab	George S Brown	2022 Fall Quarter	2228	N	10	10				1							1								22
PHYS 6N	Intro Phys III Lab	George S Brown	2022 Fall Quarter	2228	N	7	12				1													1		21
PHYS 102	Modern Physics	Stefania Gori	2022 Fall Quarter	2228	N	4	2	8	3	5	3	1	5					4		1				1		37
PHYS 110A	Elec, Magnet, Optic	Michael Hance	2022 Fall Quarter	2228	N	30	9	9	6	6	1	6	7			1		6						1		82
PHYS 116A	Math Method Physics	Matthew K Gignac	2022 Fall Quarter	2228	N	7	3	5	10	7	3	6	6					2						2		51
PHYS 133	Intermediate Lab	Arthur P Ramirez	2022 Fall Quarter	2228	N	3	3			1		2	1							1				1		12
PHYS 133	Intermediate Lab	Arthur P Ramirez	2022 Fall Quarter	2228	N		3		3	2		2	2					2								14
PHYS 137	Adv Optics Lab	Alexander Sher	2022 Fall Quarter	2228	N		6			2	1	1														10
PHYS 139A	Quantum Mechanics I	Aris Alexandradinata	2022 Fall Quarter	2228	N		11			30			20			6		1		1				2		71
PHYS 150	Quantum Computing	Alexandra Kolla	2022 Fall Quarter	2228	Y		4	4		4		1								2	2			1		18
PHYS 182	Sci Comm Physics	Aiming Yan	2022 Fall Quarter	2228	N	1	3	2	6	2	1							2		1						18
POLI 21	Gov Golden State	Anjuli Catherine Verma	2022 Fall Quarter	2228	N	4	63	24	4										1	1				1		98
POLI 61	Politics of Soc Policy	Sara Niedzwiecki	2022 Fall Quarter	2228	N	10	31	23	10	8	3	2		2	1	1		4	4							99
POLI 89	Fdns4Global&CommHealth	Grant A Hartzog; Matthew B Sparke	2022 Fall Quarter	2228	Y	8	21	13	7	3	2	3	1	1	1			3	3							66
POLI 100	Politics Writing Sem	Megan C Thomas	2022 Fall Quarter	2228	N		1	5	4	6	1	2	1											1		21
POLI 100	Politics Writing Sem	Kent H Eaton	2022 Fall Quarter	2228	N	1	1	2	1	5	4					1		4								19
POLI 105B	EarlyMod Pol Thought	Vanita Seth	2022 Fall Quarter	2228	Y	5	28	8	6	6	2	1								1				1		58
POLI 105C	Modern Pol Thought	Megan C Thomas	2022 Fall Quarter	2228	Y	4	13	19	8	12	2		1			2		3	3	1				1		69
POLI 111B	Civil Liberties	Katharine E. Beaumont	2022 Fall Quarter	2228	Y		24	7	7	7	2	1	1	1				3	2	1						56
POLI 112	Women and the Law	Amy Krauss	2022 Fall Quarter	2228	Y	11	11	1			1								1							25
POLI 115	Political Economy	Dean P Mathiowetz	2022 Fall Quarter	2228	N	3	3	2	2		2		1			1			1					1		16
POLI 120A	Congress/Pres&Court	Daniel J Wirls	2022 Fall Quarter	2228	Y	11	19	11	8	7	5	5	2	1		1		2	2	2				1		77
POLI 140E	Middle East Politics	Thomas Serres	2022 Fall Quarter	2228	N	2	13	20	17	15	4	1	2					4	1	2				1		82
POLI 144	Andean Politics	Kent H Eaton	2022 Fall Quarter	2228	N	1	9	7	5	4	2	4	2					3		1				1		39
POLI 151	Politics of Law	Eric Stephen Snickars	2022 Fall Quarter	2228	Y		4	5	1	2	5	5	1					2	1					1		27
POLI 153	Urban Politics	Eleonora Pasotti	2022 Fall Quarter	2228	N		3	13	12	3	1		1					2								35
POLI 160B	International Law	Mark F Massoud	2022 Fall Quarter	2228	Y		6	13	15	14	6	3	4			2		3	3	1				1		71
POLI 165	Global Organization	Shawn Leslie Nichols	2022 Fall Quarter	2228	N	2		4	1	1	3	1						1	1	2						16
POLI 179	Climate Politics	Sikina Jinnah	2022 Fall Quarter	2228	Y		11	4	1	1			1			1										19
POLI 187	DecolonialGlobalHealth	Thomas Serres	2022 Fall Quarter	2228	N		16	18	6	2	1	1						3	1	1				1		50
POLI 190H	Substance Of Dmcrcy	Eleonora Pasotti	2022 Fall Quarter	2228	N		1	2	4	2	1	1	1					1		1						14
POLI 190L	Poverty Politics	Eva C Bertram	2022 Fall Quarter	2228	N		5	4	3	4	1	1	1													19
PORT 1	Portuguese: First Year	Ana Maria C Seara	2022 Fall Quarter	2228	N	4	3	1	2	2	1	1						1	6	2	1			1		25
PRTR 1	ALE:Arts of Reading	Laura Elizabeth Martin	2022 Fall Quarter	2228	N		11	4	6	1		1						1	1							25
PRTR 1	ALE:Arts of Reading	Laura Elizabeth Martin	2022 Fall Quarter	2228	N		13	4	1	2	4	2				1		1		1						29
PRTR 1	ALE:Arts of Reading	Melissa Lynn Sanders-Self	2022 Fall Quarter	2228	N		26			4																30
PRTR 1	ALE:Arts of Reading	Claire Alice Ganem	2022 Fall Quarter	2228	N	2	14	6	3	2	1		1					1								30
PRTR 1	ALE:Arts of Reading	Laurel Peacock	2022 Fall Quarter	2228	N		11	4	2	7	1		1			1										27
PRTR 1	ALE:Arts of Reading	Laurel Peacock	2022 Fall Quarter	2228	N		7	14	6	1																28
PRTR 1	ALE:Arts of Reading	Erik M. Bachman	2022 Fall Quarter	2228	N		6	12	2	3		1	1					2						1		28
PRTR 1	ALE:Arts of Reading	Claire Alice Ganem	2022 Fall Quarter	2228	N	4	10	6	1		2		1	1		2				1						28
PRTR 1	ALE:Arts of Reading	Erik M. Bachman	2022 Fall Quarter	2228	N		6	12	3		1	2		1	1			1	1					1		29
PRTR 1	ALE:Arts of Reading	Melissa Lynn Sanders-Self	2022 Fall Quarter	2228	N		20	1	1	8																30
PRTR 1	ALE:Arts of Reading	Ingrid B Moody	2022 Fall Quarter	2228	N		16	3	3			2	1			2			2							29
PRTR 1	ALE:Arts of Reading	Laurel Peacock	2022 Fall Quarter	2228	N		6	8	7	3	1							4								29
PRTR 1	ALE:Arts of Reading	Claire Alice Ganem	2022 Fall Quarter	2228	N	5	14	7	2									1								29
PRTR 41I	Improvisation	Robert Eli Giges	2022 Fall Quarter	2228	N	4	2	2	1	1									4	2						16
PSYC 1	Intro Psychology	Travis L Seymour	2022 Fall Quarter	2228	N		7	20	30	30	51	28	29	28	7	5	5	11	17	7				3		278
PSYC 2	Intro Psyc Stats	Bryan Bailey Holbrook	2022 Fall Quarter	2228	N	8	31	4	10	27	5		7			2		2	1	1				2		100
PSYC 10	Intro Develop Psych	Nameera N Akhtar	2022 Fall Quarter	2228	N	26	26	22	19	12	1	7	3	1				1	2					1		121
PSYC 20	Cogn: Fund Theories	Jason Michel Samaha	2022 Fall Quarter	2228	N	80	54	32	13	6	3			1					1							190
PSYC 100	Research Methods	Rebecca G Covarrubias	2022 Fall Quarter	2228	N	70	109	20	21	21	4	3	6	2	2	1		3								262
PSYC 107	Gender and Dev	Campbell Leaper	2022 Fall Quarter	2228	N	8	16	5	5	3	3	2	1											1		44
PSYC 114	Devel as Cultural	Barbara Rogoff	2022 Fall Quarter	2228	N	6	2	7	9	10	11	1	4					3	11	1						65
PSYC 114	Devel as Cultural	Sylvane Vaccarino-Ruiz	2022 Fall Quarter	2228	N	9	12	4	1		1									1				1		29
PSYC 115	Dev Psychopathology	Kimberly Sue Cardilla	2022 Fall Quarter	2228	N	2	73	21	7	5	1	3	1		1				5					1		120
PSYC 119A	Sociocultural Devmt	Kathryn Grace Silva	2022 Fall Quarter	2228	N	6	3	2		1																12
PSYC 119M	Identity Developmnt	Margarita Azmitia	2022 Fall Quarter	2228	N	1	3	4	8	6	3	1	3						1							30
PSYC 119R	Combat Social Bias	Hyesung Grace Hwang	2022 Fall Quarter	2228	N	1	8	2		2										1				1		15
PSYC 121	Perception	Nicolas Davidenko	2022 Fall Quarter	2228	N	65	12	5	2	8	5	4	1			1		2	2					1		108
PSYC 125	Psych of Language	Liv J Hoversten	2022 Fall Quarter	2228	N	3	28	11	9	24	6	2	9	2	1	1	1	6	10	2				4		119
PSYC 129	Learning and Memory	Jeremy Yamashiro	2022 Fall Quarter	2228	N		100	6	2	5								2	3	2						120
PSYC 139D	Model Human Perform	Travis L Seymour	2022 Fall Quarter	2228	N	1	1				3	2	2				1	1		1				2		14
PSYC 139P	NatArtIntelligence	Alan H Kawamoto	2022 Fall Quarter	2228	N	1	3	1	1	2		1	1						3	1						14
PSYC 139Q	Analogy and Transfer	Hannah Hausman	2022 Fall Quarter	2228	N	22	5	1			1													1		30
PSYC 140F	Mind, Society, Cult	Ibette Valle	2022 Fall Quarter	2228	N	3	5	6	7	2	3								2							28
PSYC 140T	Psychology / Trauma	Eileen L Zurbriggen	2022 Fall Quarter	2228	N	33	47	27	20	15	3	1	1					1	27	2				2		179
PSYC 149	Community Psych	Regina Day Langhout	2022 Fall Quarter	2228	N	7	27	22	14	16	1	2	4					2	4					1		100
PSYC 159E	Peace Psychology	Robert D Majzler	2022 Fall Quarter	2228	N	2	20	8	2																	32
PSYC 159R	AchievementDisparity	Rebecca G Covarrubias	2022 Fall Quarter	2228	N	5	5	1		2	3		2					1	1					1		21
PSYC 167	Clinical Psychology	Andrea Cook	2022 Fall Quarter	2228	N	2	40	31	4	4	1	2	1	3	1			2	1					1		93
PSYC 170	Psychopathology	Hannah Raila	2022 Fall Quarter	2228	N	4	25	11	20	16	14	7	3	1	1	1		4	6	2				1		116
PSYC 182	Qual Reserch Methods	Saskias Casanova	2022 Fall Quarter	2228	N	13	28	5	2										2							50
PSYC 194C	Adv Social Research	Saskias Casanova	2022 Fall Quarter	2228	N	1	8	1																		10
PSYC 204	Quant Data Analysis	Douglas G. Bonett	2022 Fall Quarter	2228	N		2														15					17
PSYC 252	Spec Top: Cognitive	Megan Boudewyn	2022 Fall Quarter	2228	N			1	1												8					10
SOCY 1	Intro Sociology	Christie G Mccullen	2022 Fall Quarter	2228	N		110	33	7	4	7	4	2	1	1			2		2				3		176
SOCY 3A	Evaluation/Evidence	Rebecca A London	2022 Fall Quarter	2228	N	36	42	18	14	4	7	4	4			1	2	3	2	1				1		139
SOCY 15	World Society	Megan Bethany McNamara	2022 Fall Quarter	2228	N	22	102	28	15	16	14	4	6	3	2	3	1	5	3	3				2		229
SOCY 30A	IntrGlobal InfoEnterp	Chris Benner	2022 Fall Quarter	2228	N	1	18	4	4	8	5							5	1							46
SOCY 105A	Classical Soc Theor	Deborah B Gould	2022 Fall Quarter	2228	N	30	37	19	7	7	3	1	4					7	1	1				1		118
SOCY 111	Family & Society	Megan Sara McDrew	2022 Fall Quarter	2228	N	23	15	2	1	2			3					2						1		49
SOCY 115	Intro Sound Studies	Joseph Klett	2022 Fall Quarter	2228	N	1	19	20	1	6	2		2					1		1				1		54
SOCY 128I	Race and Law	Hiroshi Fukurai	2022 Fall Quarter	2228	Y	4	36	1											1							42
SOCY 130	Socy of Food	Megan Bethany McNamara	2022 Fall Quarter	2228	N	15	29	14	3	4	8	6	6	5	2	1		10	5	2				1		111
SOCY 132	Socy Science & Tech	James Battle	2022 Fall Quarter	2228	N	2	8	1	2	1		1						1								16
SOCY 156	US Latinx Identity	Juan Pedroza	2022 Fall Quarter	2228	N	1	8	18	3	4	1		1					1	3							40
SOCY 170P	Poli Econ of Race	Camilla Hawthorne	2022 Fall Quarter	2228	N	1	33						2					3	1							40
SOCY 173X	Water & Sanitation	Abigail Leigh Brown; Kirsten Sara Rudestam	2022 Fall Quarter	2228	N	1	14	5	2	2	2	1	2		1	1		2						1		34
SOCY 178Z	Disability and Soc	Laura Suzanne Harrison	2022 Fall Quarter	2228	N	1	5	8	5	6	2	1		1				4	7					3		43
SOCY 196G	GISES Proj Pract	Roxanna Villalobos	2022 Fall Quarter	2228	N		20	3	2																	25
SOCY 196S	Senior Seminar	Juan Pedroza	2022 Fall Quarter	2228	N	1	5	11		3	2	1	1					1								25
SOCY 196S	Senior Seminar	Camilla Hawthorne	2022 Fall Quarter	2228	N		13						2						1							16
SOCY 196S	Senior Seminar	Lindsey Lehmann Dillon	2022 Fall Quarter	2228	N		16	2	2	2			1					1								24
SPAN 1	Spanish: First Year	Ariel A Perez	2022 Fall Quarter	2228	N		5	5		2	2	1						1	2	1						19
SPAN 1	Spanish: First Year	Ariel A Perez	2022 Fall Quarter	2228	N	2	7	6	1	2	2	1						1	2	1				1		26
SPAN 2	Spanish: First Year	Stephanie L Lain	2022 Fall Quarter	2228	N	1	2	4		1	1	2	1			1		1						1		15
SPAN 2	Spanish: First Year	Stephanie L Lain	2022 Fall Quarter	2228	N	2	5	1	4	2	1	2	1					3		1				2		24
SPAN 3	Spanish: First Year	Javier Fernandez Aguera	2022 Fall Quarter	2228	N		3	4	1	1	2			1				1								13
SPAN 3	Spanish: First Year	Javier Fernandez Aguera	2022 Fall Quarter	2228	N		5	5	2	5	1	1				1		2	1	1						24
SPAN 3	Spanish: First Year	Carolina Castillo Trelles	2022 Fall Quarter	2228	N	18	2	1		2								1		1				1		26
SPAN 3	Spanish: First Year	Carolina Castillo Trelles	2022 Fall Quarter	2228	N	11	1	1		1				1				1								16
SPAN 4	Spanish: Second Year	Byron A Barahona	2022 Fall Quarter	2228	N		2	4	1			1							1					1		10
SPAN 4	Spanish: Second Year	Ariel A Perez	2022 Fall Quarter	2228	N		4	1	1	2	1	1	1													11
SPAN 4	Spanish: Second Year	Edith Leni	2022 Fall Quarter	2228	N	3	7	4	3	1			1	1				1	1							22
SPAN 5	Spanish: Second Year	Carolina Castillo Trelles	2022 Fall Quarter	2228	N	7	2					1		1						1						12
SPAN 5M	Medical Spanish	Javier Fernandez Aguera	2022 Fall Quarter	2228	N	2	10	8	1	1		1														23
SPAN 6	Spanish: Second Year	Byron A Barahona	2022 Fall Quarter	2228	N	1	3	9	2	1									1		1			1		19
SPAN 105	Intro a Span Study	Josefina Bittar Prieto	2022 Fall Quarter	2228	Y	35	7	6	1						1			1								51
SPAN 156L	Society&Sustainability	Stephanie L Lain	2022 Fall Quarter	2228	N	2	5	2	2		1	1	1	1				1								16
SPHS 4	SpanHeritageSpeakers	Edith Leni	2022 Fall Quarter	2228	N		3		3	3	1	1	2			1			1					2		17
SPHS 4	SpanHeritageSpeakers	Edith Leni	2022 Fall Quarter	2228	N	1	3	3	4	2	1		2			2		1	2					1		22
SPHS 4	SpanHeritageSpeakers	Sandra Malone	2022 Fall Quarter	2228	N		4	6	2		4	1	1							1						19
SPHS 4	SpanHeritageSpeakers	Sandra Malone	2022 Fall Quarter	2228	N		6	3	1	2	5		1						2	1						21
STAT 5	Statistics	Marcela Alfaro Cordoba	2022 Fall Quarter	2228	N	54	33	51	54	35	25	15	7	8		7		20	28	5				5		347
STAT 7	StatMthdsBio/Env/Hlth	Jonathan Rice Katznelson	2022 Fall Quarter	2228	N	3	19	20	27	41	24	17	29	5		3		4	8	4				1		205
STAT 7L	StatMthdsBioEnvHlthLab	Meini Tang	2022 Fall Quarter	2228	N	83	55	1	21	12	11	4	3	1		1	2			2				1		197
STAT 17	Stat for Bus Econ	David Draper	2022 Fall Quarter	2228	N	24	72	7	1	3	1	3	2					4		1				2		120
STAT 17L	Stat Method Econ Lab	Subhra Saha	2022 Fall Quarter	2228	N	95	7	6		1	1		1				1	2	3	1				2		120
STAT 80A	Gambling and Gaming	Sheng Jiang	2022 Fall Quarter	2228	N	6	4	9	8	7	4	1							9	1				2		51
STAT 80B	Data Visualization	Andrew Le	2022 Fall Quarter	2228	N	3	8	3	5	7	6	1	4	1		1			9	1						49
STAT 131	Intro Prob Theory	Bruno Sanso	2022 Fall Quarter	2228	N	6	7	12	9	8	7	10	8	8		10		5	1	12				11		114
STAT 203	Intro Prob Theory	Raquel Prado	2022 Fall Quarter	2228	N	1		1	1	4	1					1					3	4				16
STAT 204	Stat Data Analysis	Paul Parker	2022 Fall Quarter	2228	N		5			2											5			1		13
STAT 227	Stat Learning & Data	Zehang Li	2022 Fall Quarter	2228	N	2	3	1													5	1				12
STAT 266A	Introduction to R	Zach Horton	2022 Fall Quarter	2228	Y		5														6					11
STAT 280B	Sem in Statistics	Zehang Li	2022 Fall Quarter	2228	N		2														12					14
STEV 1	ALE:Self and Society	Kiva Rafael Silver	2022 Fall Quarter	2228	N		7	4	3		1	3	4						2							24
STEV 1	ALE:Self and Society	Kiva Rafael Silver	2022 Fall Quarter	2228	N	1	7	6	6	1			5					1								27
STEV 1	ALE:Self and Society	Zeb Rifaqat	2022 Fall Quarter	2228	N	1	8	7	3	2		1				1		1	1							25
STEV 1	ALE:Self and Society	Zeb Rifaqat	2022 Fall Quarter	2228	N	2	4	5	2	2	2	1														18
STEV 1	ALE:Self and Society	Abigail Heald	2022 Fall Quarter	2228	N		3	7	5	5	4	1	1					2								28
STEV 1	ALE:Self and Society	Edward Harold Kehler	2022 Fall Quarter	2228	N		10	7	3	7	1															28
STEV 1	ALE:Self and Society	Caren Elise Camblin	2022 Fall Quarter	2228	N		13	1	5	4	2	1	1		1											28
STEV 1	ALE:Self and Society	Kevin D MacClaren	2022 Fall Quarter	2228	N		13	6	3	2		1	2					1								28
STEV 1	ALE:Self and Society	Kevin D MacClaren	2022 Fall Quarter	2228	N		15	3	2	5	1	1						1								28
STEV 1	ALE:Self and Society	Geoffrey Michael Childers	2022 Fall Quarter	2228	N		11	6	5	2	2		1	1					1							29
STEV 1	ALE:Self and Society	Geoffrey Michael Childers	2022 Fall Quarter	2228	N	1	9	12	3	1	1															27
STEV 1	ALE:Self and Society	Jessica Alida Samuels	2022 Fall Quarter	2228	N	1	11	9	1	1	1	4														28
STEV 1	ALE:Self and Society	Jessica Alida Samuels	2022 Fall Quarter	2228	N		9	7	3	1	2	3	3					1								29
STEV 1	ALE:Self and Society	Caren Elise Camblin	2022 Fall Quarter	2228	N	4	17	1	1	1	1	2	1					1								29
STEV 1	ALE:Self and Society	Zeb Rifaqat	2022 Fall Quarter	2228	N	1	11	6	2	4	3		1													28
STEV 96	Peer Tutoring	Sharon Teresa Castro	2022 Fall Quarter	2228	N	3	20			3	2								8	2				1		39
STEV 96	Peer Tutoring	Sharon Teresa Castro	2022 Fall Quarter	2228	N	7	17			5		1		1					3	4						38
THEA 10	Intro to Design	David Lee Cuthbert	2022 Fall Quarter	2228	N	8	9	6	9	11	6	10	11	4		9		3	19	4				1		110
THEA 14	Drawing	Kate Edmunds	2022 Fall Quarter	2228	N	2	17		1										4	1						25
THEA 20	Intr Studies Acting	Noah Aaron Charles Luce	2022 Fall Quarter	2228	N	64	15	9	5	1	1	2	1	1				4	3	3				1		110
THEA 21	Acting 1, Realism	Noah Aaron Charles Luce	2022 Fall Quarter	2228	N	16		2		1																19
THEA 23	Voice for the Actor	Sayda Trujillo	2022 Fall Quarter	2228	N	12	3	1		2																18
THEA 30	Intr Modern Dance	Damara Vita Ganley	2022 Fall Quarter	2228	N		33	2																		35
THEA 31B	Dance Studio I: Ballet	Edward C Warburton	2022 Fall Quarter	2228	N		25	4											1					1		31
THEA 36	Intro Dance Comp	Cynthia Ling Lee	2022 Fall Quarter	2228	N	5	17				1		1							1				1		26
THEA 40	Intro To Directing	Rebecca Wear	2022 Fall Quarter	2228	N			7	7	1		1	2	1		1			5	3				1		29
THEA 50	Fundamen Production	David Lee Cuthbert	2022 Fall Quarter	2228	N		16	2			4							1	2					1		26
THEA 55A	Barnstorm	David Lee Cuthbert	2022 Fall Quarter	2228	N	3	13	4			1		1													22
THEA 55B	Barnstorm Lab	David Lee Cuthbert	2022 Fall Quarter	2228	N		17	2	1	5	1			1					1					1		29
THEA 61A	AncientMedievalDrama	M. Isabel Cruz	2022 Fall Quarter	2228	N	31	27	16	4	3	2	1	1			4		6	4	1				3		103
THEA 80L	Muppet Magic	Lee D. Armstrong	2022 Fall Quarter	2228	N	54	116	38	6	3	3	1	1		1			4	11	2				3		243
THEA 117	Design Studio:Costume	Pamela Rodriguez-Montero	2022 Fall Quarter	2228	Y	19	7	1	1										2							30
THEA 126	Acting Studio III	Sayda Trujillo	2022 Fall Quarter	2228	N	8	5	3	1											1						18
THEA 164	Dance Hist & Theory	Traci Klein	2022 Fall Quarter	2228	N	8	6	3	2	3	1		1													24
THEA 185	Senior Seminar	Pamela Rodriguez-Montero	2022 Fall Quarter	2228	N	29	2	3										2								36
TIM 50	Business Inf System	Yihsu Chen	2022 Fall Quarter	2228	N	6	27	49	13	9	12	5	5	3				5	4					2		140
TIM 147	Data Mining for Bus	Yi Zhang	2022 Fall Quarter	2228	N	1	4	2	2	4			2											1		16
TIM 170	Mgmt of Tech Seminar	Subhas Desa	2022 Fall Quarter	2228	N	16	103	10	1		1							2	8	3				5		149
TIM 172A	Intro Mgmt of Tech I	Subhas Desa	2022 Fall Quarter	2228	N	11	18	31	12	15	7	6	4					3	5	2				5		119
TIM 172P	Mngmt Tech Project I	Subhas Desa	2022 Fall Quarter	2228	N	1	5	15	8	28	8	3	2											1		71
UCDC 194A	UCDC InternResearch	Daniel J Wirls	2022 Fall Quarter	2228	N	1	7	2	4	1	2					1			3							21
WRIT 1	Intro to Comp	Brenda Samantha Sanfilippo	2022 Fall Quarter	2228	N		2	2			2		1					4	2					1		14
WRIT 1	Intro to Comp	Christopher K Garrecht-Williams	2022 Fall Quarter	2228	N				2		1	3	1	1		1		1								10
WRIT 1	Intro to Comp	Sondra Maria Archimedes	2022 Fall Quarter	2228	N				3	2	3	3	1	3		1			1					2		19
WRIT 1	Intro to Comp	Toby H Loeffler	2022 Fall Quarter	2228	N				3	2		1	2					2								10
WRIT 1E	Intro to Comp	Christopher K Garrecht-Williams	2022 Fall Quarter	2228	N	1	2		3	3	2							1		1						13
WRIT 2	Rhetoric & Inquiry	Margaret Crane Amis	2022 Fall Quarter	2228	N	1	4	3	5	1	1			4	1			2		3						25
WRIT 2	Rhetoric & Inquiry	Caitlin-Anne Dakota Flaws	2022 Fall Quarter	2228	N	8	3	1	7	3	1			1				1								25
WRIT 2	Rhetoric & Inquiry	Roxanne P Hamilton	2022 Fall Quarter	2228	N		9	6	4		3								2							24
WRIT 2	Rhetoric & Inquiry	Robin Y King	2022 Fall Quarter	2228	N			3	6	2	1					1	1		8	2				1		25
WRIT 2	Rhetoric & Inquiry	Sarah Michals	2022 Fall Quarter	2228	N		12		4	5		2	1						1							25
